gene bait_usage
10579 2
100128927 2
440563 2
79810 2
22858 2
3093 2
8601 1
80830 2
5034 2
3303 2
5515 2
23132 2
79828 2
283953 2
54971 2
801 2
805 2
808 2
6606 2
6607 1
79665 2
23097 2
10910 2
4358 2
3985 2
8945 2
85013 2
2824 2
11159 2
81617 2
8859 1
150165 2
375791 2
84695 1
100423062 2
79148 2
9235 1
1123 2
23092 2
440498 2
197135 2
14 2
29992 2
441282 2
5979 2
10921 2
11275 2
7096 2
345643 2
51151 2
3048 2
23122 2
5481 1
8803 2
892 2
4355 2
7484 2
54453 2
266747 2
5625 2
54790 2
8440 2
7036 2
10399 1
9639 2
3680 2
101059938 1
101059953 1
54971 2
80199 2
89866 1
710 1
6799 1
3117 1
2215 2
10992 2
100130348 2
27315 1
10410 1
55195 1
7376 1
3608 2
23030 2
89778 2
51296 2
399694 2
4277 2
23435 2
196441 2
23034 2
1762 2
147906 2
166614 2
11179 2
7216 2
472 2
100526835 2
51086 2
3603 2
283078 1
100507203 2
79650 2
100500938 2
1877 2
10964 2
54820 2
3630 2
63948 2
162681 1
23392 2
144577 1
11127 1
26580 2
6398 2
5187 1
440335 2
79777 1
3693 2
1777 2
8540 2
7993 1
3796 2
6446 2
10212 1
9124 1
11332 2
2848 2
4641 2
4542 2
8773 1
10456 1
2139 1
5348 2
9049 1
6369 1
9567 2
3775 1
3965 2
6814 2
10747 2
9179 2
10944 2
5874 2
8739 2
8546 1
6820 2
7099 2
29984 2
322 2
3964 2
3038 2
8797 2
4794 2
1325 1
5717 1
5718 1
5715 2
658 1
10326 2
475 2
181 2
2151 1
4221 2
8535 2
10857 1
6829 2
6874 2
1676 1
3092 2
7287 1
7288 2
1192 2
8665 2
785 2
11060 2
8317 2
11045 2
406 2
5293 2
8050 2
6819 2
2304 2
10671 2
9197 2
8976 2
5138 1
1112 2
3843 1
5442 2
29904 1
9034 2
10284 2
2009 2
10643 2
10059 1
8634 1
5286 2
10733 1
6861 1
7940 2
5296 2
7188 2
375790 2
4211 2
10640 2
22936 2
10473 2
11119 1
2494 1
4697 1
10213 2
51042 1
274 1
3839 1
10494 1
607 2
2166 2
889 2
7379 2
10752 2
4013 2
23481 2
773 1
6386 1
9600 2
10528 1
6656 1
1654 2
8635 2
6366 2
1238 2
5420 2
2219 2
3491 2
5193 1
10246 2
6367 2
5191 2
3840 2
6588 2
4917 2
10475 2
4781 2
1871 2
5537 2
7480 2
4833 2
5287 2
7476 2
8789 1
11065 2
6319 2
9229 2
10603 2
1364 1
8611 2
8613 2
8289 2
3671 2
8553 2
8835 2
30837 2
344148 2
575 2
8099 2
364 2
6392 1
11122 2
9854 2
23306 2
460 2
23149 2
10190 2
10570 1
9021 2
9306 2
10906 2
126393 2
115703 2
4706 2
11068 1
1780 2
11316 2
26333 2
8625 1
10106 2
9083 2
442867 1
442868 2
9086 1
7404 2
8943 2
9973 2
6373 2
7748 2
26239 2
3983 2
1855 2
1856 2
7802 1
1105 2
1106 2
9570 2
8471 2
1861 2
27348 2
8675 2
5639 1
102 1
5826 2
9538 2
8507 2
8085 2
9270 2
1787 2
10692 2
317 2
8780 2
3613 2
5609 2
10005 2
10423 2
9141 2
10419 2
9368 2
7015 1
5017 1
8630 2
1111 2
8795 2
2563 2
4212 2
1200 2
10681 2
10915 2
10403 2
3797 2
8829 2
30000 2
8600 2
8542 2
2660 2
117157 2
8794 1
11128 2
22808 2
10815 2
7106 2
5688 2
5924 2
5475 2
5470 2
5264 2
23495 2
26873 2
2865 2
9447 2
7782 2
571 2
10295 2
3437 2
4259 2
8487 2
9032 2
3664 2
8462 2
7483 2
7484 2
30851 2
10755 2
8825 2
27253 2
3551 2
6003 2
6002 2
100287932 2
25794 2
8520 2
259197 2
9246 2
8573 2
5338 2
2069 2
27089 2
103910 2
10627 2
845 2
9146 2
6790 2
8934 2
10311 2
4659 2
2580 2
51582 2
10127 2
9987 2
7514 2
9639 1
9726 2
9919 2
23654 1
9870 2
23504 2
23351 2
9895 1
23350 2
9739 2
23135 2
8864 2
8871 2
9880 2
23336 2
9925 2
9710 2
9371 2
23263 2
9508 1
9201 2
80184 2
9751 2
23243 2
9826 1
4092 2
1147 2
27257 2
2533 2
4864 2
6926 2
10555 2
8560 2
285 2
9522 2
10066 2
3841 1
10095 1
10109 2
10094 2
4593 2
4194 1
10282 2
51043 2
9533 2
5359 2
8805 2
753 1
8312 2
10424 2
6862 2
1070 2
10217 2
50853 1
2051 2
4093 2
10537 2
9278 2
5863 2
2941 2
11318 2
55922 2
8564 2
7739 2
4148 2
22794 2
6183 2
54741 2
6580 2
1193 2
8310 2
11079 1
4867 2
6836 2
100289462 2
1673 2
5603 2
6314 2
6473 2
10558 2
9517 2
8557 2
2189 2
8473 2
247 2
8493 1
10572 2
5373 2
5890 2
10622 2
1101 2
8992 2
4281 2
3149 2
7161 2
8456 2
2861 2
5496 2
3636 2
2175 2
8664 2
8667 2
9122 2
9121 2
8841 2
4931 2
587 2
8778 2
332 2
7113 2
10526 2
2906 2
8417 2
9120 2
93986 2
9123 2
10257 2
758 2
6370 2
10849 2
7098 2
4438 2
8974 2
29906 1
6360 2
4113 2
4114 2
4115 2
1527 2
726 2
8908 2
8399 2
10652 2
3638 2
10092 2
5433 2
9575 2
8837 2
2255 2
8651 2
4097 2
4968 2
2866 2
5170 2
6892 2
5187 2
7746 2
6247 2
8490 2
7737 2
9127 2
7403 2
2867 2
4210 2
3783 2
1665 2
9905 2
8731 2
8853 2
200424 2
23768 2
9675 2
5364 2
23378 2
9841 2
80777 2
9128 2
51046 1
26227 2
4724 2
8038 2
1406 2
3656 2
5252 2
4439 2
5414 2
5655 2
5709 2
339669 2
23543 2
9061 2
6478 2
10467 2
9183 2
6692 2
11181 2
10278 2
9175 2
9092 2
10653 1
8733 2
1613 2
7041 2
9901 2
9422 2
23099 2
9907 2
26045 2
259217 2
9738 2
9717 2
23229 2
9753 2
9788 2
23300 2
366 2
5078 2
6885 2
8823 2
50846 2
9521 2
57149 2
4440 2
8767 2
3199 2
10156 1
284403 2
10236 2
9129 2
7165 2
10328 2
5612 2
8867 2
9158 2
8672 2
6899 2
9139 2
10465 2
9196 2
8972 2
51360 2
6839 2
27429 2
9314 2
11339 2
8574 2
8842 2
2037 2
10618 2
5889 2
10542 2
11041 2
407977 2
8742 2
9443 2
7456 2
5205 2
10018 1
2309 2
3785 2
9486 2
4091 2
7517 2
7516 2
9333 2
8740 2
10817 2
27040 2
11342 2
9066 2
8562 2
9051 2
11260 2
55806 2
10253 2
10591 2
1641 2
8811 2
10252 2
10251 2
10469 2
27095 2
6591 2
27243 2
2307 2
8440 2
8000 2
7105 2
5356 2
9055 2
6001 2
7756 2
4711 2
4695 2
9079 2
6943 2
439 2
699 2
9184 2
9465 2
8612 2
946 2
81 2
2954 2
114049 2
30012 2
51499 2
283459 2
27336 2
11015 2
10758 2
9452 2
9265 2
5565 2
63928 2
164 2
10228 2
9145 2
9144 2
3196 2
6449 2
2029 2
788 2
8444 2
3892 2
8405 2
8636 2
10478 2
11051 2
26584 2
10314 2
6801 2
9997 2
8372 2
755 2
10270 2
8707 1
2542 2
10218 2
7541 2
3420 2
813 2
10085 1
10768 2
10488 2
10749 2
7092 1
4007 2
2137 1
5001 1
7305 2
2277 2
8534 2
326 2
4725 2
1943 1
5147 2
10563 2
5000 2
5189 2
79157 2
5885 2
57016 2
1678 2
548313 2
6759 2
6758 2
8997 2
8449 2
10534 2
9535 2
9407 2
4660 1
665 2
9467 1
5346 2
576 2
577 2
9394 2
9282 2
5099 2
6665 2
5636 2
8822 2
11202 2
5071 2
2788 2
8467 2
9043 2
3800 2
9891 2
9875 2
643641 2
23295 2
196441 2
9836 2
66008 2
23247 2
9716 2
23031 2
9731 2
57194 2
4976 2
9839 2
8888 2
23396 2
23095 2
23005 2
10299 2
23028 2
9882 2
23239 2
8323 2
26471 2
10368 2
26959 2
2661 2
26532 2
26658 2
390874 2
3992 2
5493 2
1687 2
7813 2
100526664 2
4065 2
1620 2
7107 2
1747 2
7547 2
10205 2
2182 2
8724 2
9046 2
8677 2
4868 2
10724 2
10174 2
10492 2
8460 2
51362 2
8703 2
8702 2
8637 2
26953 2
1389 2
1149 2
2762 2
2306 2
9397 2
904 2
26585 1
701 2
8985 2
9470 2
27290 2
905 2
7100 2
7097 2
1729 2
9403 2
10103 2
10100 2
10099 2
11336 1
54600 2
10324 2
4010 2
10226 2
9214 2
5810 2
3717 2
7975 2
10196 2
9242 2
5192 2
23633 2
27286 2
29799 2
7358 2
9404 2
1500 2
9187 2
23463 2
8555 2
9947 2
8398 2
10289 2
6643 2
9595 2
27306 2
8813 2
8615 2
10560 2
10043 2
343071 2
343069 2
5208 2
28952 2
10084 2
10245 2
11230 2
1736 2
778 2
9669 2
653808 2
10206 2
8522 2
8721 2
4068 2
9283 2
10294 2
23476 2
51596 2
10266 2
10268 2
6474 2
6610 2
6907 2
8704 2
1515 2
3364 2
5201 2
6992 2
4683 2
8996 2
11081 2
6327 2
1838 2
8732 2
107987462 2
102725035 2
11025 2
10990 2
4286 2
11077 2
23046 2
23380 2
5362 2
9722 2
9829 2
9917 2
9911 2
4037 2
8745 2
4185 2
863 2
9948 1
8324 2
6585 2
6586 2
1953 2
4038 2
314 2
11155 2
9475 2
26024 2
23242 2
23245 2
8895 2
9889 2
9681 2
9776 2
23308 2
8541 2
9026 2
23363 2
9810 2
9877 2
9727 2
23066 2
9655 2
261734 2
9682 2
9749 2
9701 2
9507 2
4849 2
26039 2
23309 2
9914 2
10049 2
8800 2
4041 2
57017 2
374291 2
4616 2
6253 2
4720 2
8001 1
219333 2
8446 2
2631 2
8303 2
10446 2
8482 2
3161 2
8497 2
10016 2
242 2
8468 2
56242 2
9550 2
9525 2
9526 2
956 2
5626 2
8537 1
11156 1
10677 2
9555 2
6451 2
2317 2
9611 2
8674 2
4726 2
5195 2
10612 2
8408 2
7289 2
8501 2
9554 2
10522 2
55660 2
25763 2
6867 2
10721 2
8318 2
64598 2
26261 2
4034 2
10651 2
9559 2
9534 2
9512 2
4094 2
7399 2
8819 2
9862 1
11104 2
8712 2
2081 2
1876 2
9244 2
8856 2
11168 2
10613 2
6871 2
2239 2
4722 2
10772 2
51053 1
1203 2
3281 2
5010 2
27242 2
10455 2
10656 2
10474 2
27097 2
8726 2
8815 2
23451 2
7812 2
55565 1
1600 2
11193 2
8676 1
8935 2
8629 2
8575 2
27297 2
4040 2
9252 2
10001 2
23077 2
8928 2
8993 2
10143 2
23464 2
9247 2
9099 2
10360 2
10434 2
10637 2
26284 2
9191 2
639 2
7380 2
8547 2
30848 2
23020 2
261726 2
8481 2
10040 2
8986 2
10739 2
10738 2
5495 2
11033 2
27340 2
9631 2
6102 2
11341 2
8576 2
11169 2
8604 2
6581 2
8706 2
5892 2
5064 2
9028 2
10159 2
9402 2
10535 2
51364 1
23645 2
6650 2
8412 2
10248 1
10799 2
8666 2
8669 2
874 2
11061 2
5276 2
5716 2
7348 2
8906 2
284352 2
79090 2
3417 2
6341 2
9420 2
10741 2
10254 2
8741 2
10840 2
11334 2
9568 2
9182 2
8812 2
5063 2
10550 2
8787 2
728492 2
8293 2
8291 2
8554 2
9063 2
10286 2
11258 2
8424 2
10285 2
5884 2
26256 2
25822 2
10211 2
10263 2
7204 2
10566 2
8777 1
10302 2
10882 2
1362 2
10539 2
100653049 2
3885 2
8689 2
8688 2
8687 2
7466 2
8416 2
9437 2
10590 2
6792 2
10529 2
8614 2
7108 2
9025 2
6623 2
9391 2
8654 2
1677 2
8839 2
7763 2
8601 2
6584 2
5152 2
7439 2
6731 2
10899 2
8530 1
26664 2
1797 2
9401 2
9400 2
8725 2
26229 2
9262 2
4062 2
9219 2
8818 2
53942 2
7398 2
51412 2
23683 2
9945 2
8786 2
11076 2
9140 2
8715 2
26046 2
23120 2
9868 2
57449 2
9670 2
23259 2
4642 2
9878 2
9886 1
23109 2
9871 2
23114 2
9913 2
9873 2
23376 1
8470 2
9678 2
23328 2
9725 2
9855 2
26043 2
23276 2
9668 2
9860 2
23353 1
11160 2
24148 2
22943 2
51585 2
285527 2
10725 2
23052 2
5218 2
23354 2
22885 2
22888 2
23030 2
22836 2
140710 2
10869 2
22911 2
4591 2
161 2
22872 2
23125 2
22883 2
22995 2
10144 2
22899 2
10614 2
135946 2
151531 2
27134 2
11185 2
148252 2
11102 2
9133 2
10897 2
51366 2
9985 2
100861412 2
25788 2
257 2
3268 2
11098 2
7753 2
9294 2
4712 2
9927 2
11072 2
10073 1
9966 2
22977 2
10277 2
11249 2
11248 2
7542 1
8518 2
5412 2
11337 2
4696 2
4714 2
8796 2
8912 2
4701 2
10791 2
8633 2
4947 2
10675 2
10313 2
11275 2
1102 2
7755 2
3954 2
8987 2
23484 2
9406 2
8723 1
338674 2
11130 2
27287 2
51747 2
10112 2
80833 2
9227 2
25803 2
24137 2
8930 2
6305 2
9527 2
11143 2
8807 2
10912 2
3756 2
11101 2
8658 2
23582 1
27076 2
7957 2
9217 2
23557 2
9019 2
4705 2
11328 2
10659 2
25796 1
9060 2
8647 2
10592 2
10533 1
10626 2
10667 2
51341 2
11313 2
10425 2
25816 1
9064 2
8840 2
8838 2
10220 2
10569 2
27302 2
9245 2
27304 2
10411 2
10421 2
9441 2
9372 2
10175 2
8771 2
399687 1
25798 2
8403 2
28955 2
6840 2
89932 2
9530 2
10598 2
10568 2
55937 2
150082 2
10804 2
5073 2
23483 2
8624 2
8785 2
9215 2
752 2
8879 1
1366 2
23399 1
19 2
10412 2
9080 2
10802 2
10427 2
8875 2
23562 1
23466 2
65220 2
51567 2
92346 2
375035 2
25874 2
25770 2
23474 2
11279 2
25885 2
5116 2
8089 2
11062 2
10617 2
9423 2
10272 2
10898 2
4772 2
9077 2
534 2
8623 2
8760 2
2070 2
9119 2
11116 2
5509 2
23774 2
10307 2
10775 2
9450 2
8924 2
9547 2
9545 2
2103 2
9342 2
9362 2
9943 2
9453 2
23641 2
10505 2
9609 2
9991 1
11138 2
90865 2
83930 2
51691 2
58525 2
23586 2
6780 2
7268 2
23585 2
8436 2
9350 2
9532 2
9531 2
9448 2
23417 2
9131 2
9076 2
9022 2
24139 2
9113 2
9630 2
256281 2
23555 2
23554 2
10380 2
6615 2
9415 2
23564 2
58530 2
7920 2
7918 2
51060 2
58512 2
93145 2
26995 2
11319 2
25809 2
57119 2
100526773 2
25949 2
23492 2
9096 2
9436 2
6911 2
10841 2
30008 2
10648 2
10647 2
11126 2
9210 2
10261 2
8698 2
8434 2
53615 2
8940 2
9623 2
11165 2
11170 2
10551 2
2622 2
10297 2
9232 1
8915 2
4716 2
9421 2
9189 2
10452 1
9476 2
8799 2
10298 2
7481 2
10126 2
11200 2
9546 2
86 2
9134 2
8705 2
7468 2
1528 2
126 2
3939 2
216 2
1727 2
2936 2
4512 2
4513 1
6647 2
1356 2
2157 2
5009 2
2162 2
4860 2
3251 1
2806 2
25 2
1956 2
4342 2
5230 2
203 2
715 1
3240 2
2158 1
2159 2
5340 2
2161 2
5328 2
629 2
100 2
4508 1
759 2
760 1
445 2
4938 2
462 2
5265 2
12 2
183 2
2 2
718 2
727 2
7076 2
1472 1
1469 2
1475 2
3827 2
2353 2
4609 2
4893 2
3265 2
3845 2
5155 2
3949 2
1950 2
7039 2
7040 2
4803 2
2796 2
4878 2
5020 2
551 2
5443 2
5179 2
5173 2
1081 2
7252 2
2488 2
3972 2
5617 2
2688 2
2689 2
796 2
5741 2
7432 2
5539 1
3630 2
3481 2
2520 2
4049 2
7124 2
3447 2
3439 2
3440 2
3446 2
3452 2
3442 2
3448 2
3456 2
3458 2
3552 2
3553 2
2056 2
3559 2
920 2
3106 2
3122 2
3117 2
3123 2
3119 2
3050 2
3045 2
3046 2
4151 2
1277 2
1280 2
1281 2
1282 2
102724652 2
1409 2
1410 2
3861 2
3853 2
4000 2
6708 2
335 2
348 2
336 2
341 2
345 2
2243 1
2244 2
2266 2
4155 2
5375 2
2993 2
6521 2
1401 2
325 2
712 2
713 2
714 2
735 2
350 2
116844 2
2335 2
5950 2
259 2
5004 2
197 2
7276 2
213 2
2638 2
5473 2
5196 2
3627 2
7037 2
7018 2
3263 2
2512 2
2495 2
4502 2
6779 2
10879 2
2099 2
4535 2
4537 2
283 2
2160 2
3818 2
6590 2
722 2
7448 2
3156 2
847 2
5894 2
1791 2
2629 2
2517 2
5624 2
226 2
301 2
5154 2
338 2
1437 2
2908 2
7031 2
5621 2
6648 2
4942 2
7083 2
3273 2
4613 2
4142 2
1 2
972 2
915 2
3854 2
3848 2
6285 2
7450 2
6462 1
6406 2
10382 2
2597 2
435 2
3105 2
3115 2
5620 2
2064 2
7471 2
4914 2
826 2
7157 2
4489 2
4493 2
3315 2
1543 2
6013 2
1536 2
6184 2
6185 2
2771 2
3012 2
8335 2
6522 2
2995 1
3467 2
3443 2
3441 2
3479 2
476 2
481 1
1114 2
351 2
383 2
347 2
217 2
3690 2
3689 2
1583 2
6279 2
3623 2
3567 2
3150 2
5055 2
5054 2
5582 2
292 2
5104 2
710 2
3426 2
2165 2
9636 2
3957 2
4353 2
5095 2
5096 2
1544 2
1571 2
249 2
250 1
1965 2
3151 2
2246 2
3569 2
1906 2
3383 2
6176 2
6181 2
6175 2
6447 2
3725 2
2170 2
661 2
7123 2
516 2
3120 2
6906 2
3053 2
7020 2
3688 2
5579 2
3875 2
3856 2
1411 2
1447 2
793 2
2994 2
921 2
7389 2
3643 2
3932 2
2534 2
590 2
2717 2
885 2
3111 2
2934 2
5925 2
5241 2
5757 2
983 2
506 2
717 2
6280 2
6277 2
337 2
914 2
1977 2
1048 2
1158 2
2023 2
5836 2
5423 2
4869 2
7170 2
3685 2
1392 2
4023 2
3073 2
8970 2
5270 2
8513 2
2052 2
7054 2
1622 2
2168 2
3945 2
4747 1
4741 2
7056 2
5232 2
5034 2
354 2
3005 2
432 1
433 1
1420 2
2242 2
1436 2
1509 2
302 2
731 2
733 1
823 2
203068 2
4490 2
761 2
5644 2
5645 2
2922 2
1448 2
1146 2
154 2
1634 2
5660 2
3074 2
1514 1
5216 2
669 2
916 2
2058 2
1508 2
3320 2
2592 2
3183 2
7388 2
3912 2
7525 2
4067 2
5979 2
7169 2
2271 2
6439 2
2067 2
7057 2
6035 2
2705 2
6667 2
7544 2
3480 2
6010 2
4477 2
1278 2
309 2
389 2
4804 2
2735 2
1129 2
1132 2
1604 2
5243 2
866 2
6520 2
51032 2
4306 2
2990 2
5213 2
3326 2
6734 2
440 2
1991 2
6855 2
4313 2
4314 2
2938 2
6649 1
1511 2
3145 2
4311 2
3674 2
4018 2
5160 2
5341 2
929 2
1537 2
5788 2
6629 2
4233 2
4241 2
153 2
4634 2
3075 2
2249 2
6625 2
3055 2
2214 2
3678 2
4782 2
7431 2
1576 2
2155 2
3880 2
3855 2
2773 2
308 2
3484 2
412 2
3921 2
3570 2
3350 2
1133 2
150 2
6098 2
4828 2
967 2
5314 2
6626 2
3233 2
3221 1
2247 2
3215 2
5452 2
10136 2
2026 2
3049 2
30 1
1621 2
2939 2
2950 2
1470 2
6631 2
4316 2
4319 2
962 2
7429 2
2919 1
3956 2
5860 2
3146 2
7141 2
5947 2
5047 2
2203 2
2775 2
6678 2
2944 2
7168 2
1211 2
1212 2
307 2
1267 2
7472 2
924 2
3162 2
1435 2
5159 2
1738 2
3217 2
3178 2
6627 2
1345 2
2695 2
4070 2
2268 2
716 2
142 2
5422 2
3433 2
3434 2
240 2
248 2
7345 2
5045 2
4048 2
230 2
282808 2
720 2
721 2
100293534 2
721 2
3015 2
8330 2
8332 2
8336 2
8969 2
8329 2
29844 2
100130827 2
474381 2
83740 2
401067 2
284106 2
387715 2
342371 2
374355 2
338872 2
100137047 2
81488 2
145781 2
100820829 2
81488 2
642623 2
654231 2
146325 2
169834 2
653689 2
7314 2
7316 1
729597 2
57093 2
642612 2
2579 2
26748 2
645073 2
100008586 2
728137 2
100289087 2
96626 2
100288695 2
84968 2
6399 2
378949 2
5940 2
643847 1
6289 2
653464 2
1442 2
1443 2
1442 2
445329 2
6818 2
102723631 2
3303 2
3304 2
644591 1
1082 2
93659 2
94115 2
801 2
805 2
808 2
432355 2
111188157 2
66004 2
391123 2
29970 2
51082 2
110599583 2
9718 2
100129239 1
100133053 2
388677 2
2736 2
2737 2
342945 2
3104 2
797 2
5911 2
5552 2
3002 2
3576 2
6348 2
6036 2
1351 2
4602 1
4603 2
4605 2
2548 2
367 2
5914 2
6237 2
3107 2
49 2
369 2
3008 2
596 2
6696 2
1737 2
5792 2
2063 2
7025 2
7295 2
7043 2
1329 2
4257 2
1558 2
4137 2
5573 2
1113 2
7035 2
251 2
5197 2
3815 1
7390 2
940 2
2251 2
2098 2
3329 2
5915 2
7067 2
7068 2
1191 2
4168 2
2690 2
3659 2
4633 2
3309 2
951 2
5409 2
4133 2
3312 2
3990 2
1959 2
6513 2
6514 2
6515 2
2035 2
7372 2
5162 2
3684 2
5834 2
5837 2
4153 2
1128 2
1140 2
5898 2
5899 2
10 2
613 2
3916 2
2078 2
5292 2
2260 2
7150 2
7153 2
2539 2
8266 2
5669 2
7421 2
2101 2
2248 2
2779 2
5091 2
1548 2
1588 2
1756 2
8288 2
7356 2
6440 2
1559 2
3482 2
128 2
5681 2
1019 2
6722 2
931 2
5634 2
973 1
4953 2
26986 2
5111 2
7441 2
3850 2
4744 2
2169 2
1291 2
291 2
293 2
3615 2
7175 2
6017 2
1152 2
2209 2
2212 2
2205 2
306 2
4610 2
1159 2
548596 2
3001 2
650 1
652 2
651 2
6037 2
6497 2
6498 2
87 2
999 2
4295 1
4619 2
4625 2
6714 2
2547 2
7520 2
7374 1
7181 2
1327 1
211 2
3574 2
388372 1
6351 2
10437 2
6997 2
3920 2
6050 2
649 2
1535 2
6347 2
6352 2
7857 1
4624 2
1080 2
1580 2
4684 2
3384 2
3676 2
5916 2
478 2
3858 2
3860 2
3852 2
9601 2
729 1
7584 2
54 2
634 2
7178 2
5008 2
2152 2
5553 2
3133 2
3936 2
5358 2
327 2
2108 2
7138 2
2997 2
5576 2
653145 2
728113 2
2027 2
1302 2
2963 2
966 1
81576 2
10797 1
3283 2
1510 2
2670 2
4282 2
4267 2
3082 2
5551 2
5589 2
3660 2
3059 2
2224 2
5987 2
1368 2
1347 2
482 2
1813 2
10327 2
5320 2
653361 2
3645 2
5315 2
98 2
7184 2
891 2
140465 2
3212 2
6517 2
6628 2
7299 2
2815 2
3554 2
4318 2
3560 2
1340 2
5451 2
3191 2
1615 2
1610 2
2113 1
3728 2
7381 2
3976 2
2114 2
673 2
2167 2
2752 2
231 2
5817 2
5880 2
1369 2
2935 1
4654 2
4656 2
5224 2
3459 2
410 2
7430 2
525 2
1386 2
7347 2
3753 2
930 2
8061 2
2355 2
7409 1
2006 2
1438 2
374 2
4179 2
4830 2
1728 2
2799 2
51710 2
58500 2
7422 2
5261 2
913 2
3543 2
3096 2
6187 2
1123 1
6925 2
6480 2
5896 2
6929 2
1832 2
6118 2
4582 2
1350 2
2623 2
7077 2
246 2
4881 2
960 2
4835 2
3014 2
6403 2
176 2
5207 2
3691 2
6693 2
873 2
286 1
35 2
1385 2
5406 2
5156 2
2720 2
5175 2
5532 2
4690 2
6936 2
3737 2
1493 2
5447 2
1800 2
2038 2
5618 2
7253 2
5126 2
2784 2
7180 2
6401 2
2241 2
488 2
414062 2
6349 2
948 2
4879 2
1363 2
3575 2
5336 2
2184 2
3925 1
7559 2
7564 2
7565 2
7566 2
7567 2
7568 2
7570 2
7571 2
7572 2
7586 2
7574 2
7551 2
7579 2
7580 2
3310 2
23433 2
3159 2
7553 2
8834 2
3454 2
5578 2
3726 2
3673 2
2697 2
6609 2
7343 2
3219 2
1109 2
3727 2
1504 2
1160 2
6886 2
11016 2
6853 2
5566 2
7306 2
824 2
3742 2
1674 2
1051 2
2596 2
3135 2
5771 2
262 2
6898 2
7166 2
1141 2
1503 2
2022 1
1655 2
5211 2
7494 2
2760 2
1378 2
3958 2
3486 2
6688 2
2321 2
5702 2
6950 2
5770 2
239 2
3485 2
2068 2
655 2
6165 2
3693 2
378 2
151 2
6129 2
1958 2
7414 2
6715 2
5786 2
9 2
2560 2
2566 2
116 2
5148 2
6651 2
7936 2
5223 2
1104 2
152 2
6382 2
466 2
467 2
468 2
22926 2
522 2
7515 2
3866 2
3851 2
1000 2
2781 2
2780 2
3067 2
5335 2
54578 2
2057 2
7135 2
965 2
7412 2
4691 2
3098 2
5432 2
5434 2
963 2
4729 2
2002 2
7137 2
7132 2
2678 2
2071 2
6737 2
7942 2
5610 2
2523 2
7030 2
7490 2
6723 2
6548 2
1459 2
6256 2
26 2
3698 2
3697 2
4790 2
2920 2
2921 2
4688 2
10468 2
1890 2
3113 2
8894 2
310 2
10993 2
945 2
3817 2
6691 2
566 2
6908 2
64499 2
7177 2
890 2
5455 2
5454 2
933 2
689 2
241 1
1131 2
7133 2
5864 2
5865 2
5867 2
5868 2
5870 2
6863 2
9572 2
7200 2
4437 2
4599 2
4600 2
4882 2
5689 2
4074 2
9377 1
4001 2
3683 2
3202 2
602 2
4969 2
4908 2
4117 2
825 2
3589 1
831 2
1555 2
1577 2
6927 2
1942 2
3614 2
1297 2
725 2
1549 2
1289 2
