node1 node2
2896 4093
2896 3101
2896 3339
2896 1822
2896 8788
2896 3198
2896 904
2896 1025
2896 8940
10164 947
3687 718
3687 3689
3687 83700
3687 2208
597 5366
597 638
597 637
597 3164
597 581
597 578
597 666
597 572
597 2885
597 8739
597 10018
597 27113
9241 655
9241 653
9241 652
9241 650
3685 4323
3685 7040
3685 5156
3685 5747
3685 3897
3685 5354
3685 4811
3685 3386
3685 27329
3685 7070
3685 3688
3685 3690
3685 550
3685 CYR61
3685 3694
3685 3696
3685 961
3685 3693
3685 5029
3685 563
3685 811
3685 8754
3685 2149
3685 6696
3685 10298
3685 4313
3685 10085
63940 6840
63940 2261
63940 2770
3683 3385
3683 7087
3683 5788
3683 50848
3683 10048
3684 550
3684 1991
3684 3654
3684 3075
3684 83700
3684 5329
3684 3240
3684 2811
3684 10332
3684 3689
3684 30835
3684 3386
3684 3384
3684 3383
3684 718
3684 7070
3684 2266
3131 ARNTL
3131 1628
3131 1387
NOV 3481
NOV 2697
NOV 3479
NOV 2335
NOV 4851
NOV 3630
NOV 28514
NOV CTGF
NOV 5441
NOV 6275
NOV 2192
3681 3689
3681 3385
3681 7412
3682 999
3682 8726
3682 3695
3682 55743
FAM134A KIAA1377
FAM134A 1107
4093 29979
4093 4125
4093 79987
4093 10075
4093 23355
4093 5318
4093 23592
4093 51676
4093 23049
4093 56893
4093 8663
4093 3646
4093 8665
4093 TMEM57
4093 8544
4093 PLEC1
4093 23650
4093 81624
4093 2313
4093 5069
4093 11177
4093 4088
4093 10905
4093 9093
4093 2335
4093 57492
4093 405
4093 5989
4093 9646
4093 7013
4093 60
4093 8543
4093 8761
4093 9640
4093 MLL2
4093 64333
4093 201516
4093 1583
4093 7337
4093 4299
4093 57104
4093 6238
4093 667
4093 10274
4093 5256
4093 55236
4093 11034
4093 5467
4093 84914
4093 2512
4093 9839
4093 80325
4093 7266
4093 5660
4093 TTC37
4093 5529
4093 63891
4093 9070
4093 4089
4093 64129
4093 4087
4093 27043
4093 8888
4093 26508
4093 7832
4093 119587
4093 C10orf2
4093 7403
4093 10048
4093 6625
4093 10903
4093 54893
4093 55769
4093 KIAA0226
4093 23086
4093 QARS
4093 64795
4093 23462
4093 64374
4093 4041
4093 6904
4093 83744
4093 51523
4093 56949
4093 90
4093 5714
4093 23451
4093 81570
4093 55611
4093 6711
4093 10140
4093 10971
4093 -
4093 132884
4093 79230
4093 1877
4093 4245
4093 57134
4093 160
4093 22943
4093 9320
4093 55577
4093 1442
4093 55898
4093 9662
4093 4152
4093 79048
4093 4012
4093 79586
55809 2033
55809 1387
55809 2516
4089 ERBB2IP
4089 10733
4089 8239
4089 55729
4089 207
4089 10139
4089 2192
4089 10273
4089 10272
4089 323
4089 64777
4089 8021
4089 3068
4089 10363
4089 114790
4089 672
4089 818
4089 8928
4089 5576
4089 2335
4089 4149
4089 5989
4089 7311
4089 163126
4089 7314
4089 5678
4089 5670
4089 5058
4089 6988
4089 3224
4089 23551
4089 91
4089 81788
4089 6233
4089 10987
4089 196513
4089 55802
4089 6497
4089 163
4089 10783
4089 57510
4089 10131
4089 3725
4089 5717
4089 7030
4089 1745
4089 1111
4089 51588
4089 57381
4089 51295
4089 391
4089 55872
4089 221079
4089 7329
4089 2100
4089 2099
4089 3172
4089 55030
4089 4205
4089 65264
4089 84085
4089 23090
4089 5898
4089 5865
4089 79753
4089 4090
4089 4086
4089 4087
4089 4088
4089 29984
4089 5603
4089 3300
4089 10256
4089 10457
4089 55660
4089 5594
4089 9375
4089 4435
4089 6625
4089 7048
4089 7046
4089 9027
4089 58486
4089 3069
4089 10664
4089 2308
4089 5575
4089 100506658
4089 51176
4089 2033
4089 9392
4089 115426
4089 1499
4089 25925
4089 3702
4089 60676
4089 6996
4089 440275
4089 9063
4089 10401
4089 8554
4089 22800
4089 C16orf57
4089 3205
4089 7332
4089 7750
4089 51285
4089 1915
4089 2290
4089 966
4089 3726
4089 3727
4089 TH1L
4089 2309
4089 84932
4089 8767
4089 ODZ3
4089 5933
4089 4303
4089 6711
4089 81629
4089 1051
4089 83871
4089 10140
4089 4654
4089 RTDR1
4089 5872
4089 4893
4089 7554
4089 23682
4089 2737
4089 1855
4089 140901
4089 5880
4089 367
4089 6498
4089 1602
4089 121268
4089 84206
4089 54440
4089 6158
4089 8878
4089 56288
4089 57111
4089 1442
4089 4855
4089 8945
4089 1387
4089 2130
4089 1386
4090 11338
4090 90
4090 11059
4090 23451
4090 4086
4090 3239
4090 5936
4090 85313
4090 83595
4090 6660
4090 64750
4090 10140
4090 VPS24
4090 6262
4090 3209
4090 392255
4090 7554
4090 6625
4090 11284
4090 6839
4090 79723
4090 586
4090 4221
4090 6421
4090 6626
4090 9839
4090 654
4090 5782
4090 5717
4090 3048
4090 54893
4090 4152
4090 51523
4090 2316
4091 MAP3K7IP1
4091 57154
4091 7046
4091 10617
4091 10140
4091 3224
4091 4092
4091 4086
4091 11171
4091 860
4091 658
4091 64750
4091 6885
4092 ERBB2IP
4092 91
4092 10617
4092 8458
4092 7046
4092 7270
4092 1432
4092 207
4092 658
4092 5608
4092 83595
4092 6660
4092 57154
4092 27107
4092 64750
4092 4654
4092 8312
4092 9580
4092 6885
4092 11171
4092 1499
4092 1855
4092 22992
4092 4152
4092 51427
4092 2547
4092 7048
4092 55870
4092 51523
4092 26508
4092 2033
4092 54440
4092 10413
4092 MAP3K7IP1
4092 5606
4092 56288
4092 8520
4092 8554
4092 29068
4092 51588
4092 57559
4086 ERBB2IP
4086 4221
4086 28996
4086 145258
4086 6498
4086 7629
4086 51176
4086 10691
4086 10273
4086 3631
4086 4762
4086 5989
4086 7311
4086 7205
4086 55140
4086 5058
4086 3224
4086 90627
4086 23551
4086 5901
4086 6233
4086 8850
4086 51560
4086 MLL2
4086 9698
4086 10001
4086 6605
4086 201516
4086 379
4086 7514
4086 64750
4086 85015
4086 23592
4086 58473
4086 22869
4086 51035
4086 84079
4086 51295
4086 391
4086 3622
4086 9839
4086 51304
4086 5717
4086 3239
4086 9459
4086 65264
4086 84085
4086 23090
4086 55643
4086 79753
4086 4088
4086 4739
4086 7832
4086 3209
4086 5594
4086 9457
4086 6625
4086 26151
4086 5911
4086 5707
4086 231
4086 2033
4086 25925
4086 57154
4086 440275
4086 8554
4086 51588
4086 5692
4086 90
4086 51285
4086 2290
4086 8458
4086 7046
4086 7270
4086 657
4086 84932
4086 6660
4086 79674
4086 83871
4086 10140
4086 VPS24
4086 27314
4086 392255
4086 7554
4086 23682
4086 2737
4086 4152
4086 ICK
4086 7138
4086 C16orf28
4086 5880
4086 6839
4086 23451
4086 9091
4086 367
4086 5865
4086 161
4086 121268
4086 8878
4086 4853
4086 26959
4086 29068
4086 2130
4087 7052
4087 ERBB2IP
4087 10075
4087 288
4087 9372
4087 145258
4087 1601
4087 23592
4087 55223
4087 5915
4087 51386
4087 ST5
4087 9459
4087 56956
4087 10393
4087 11171
4087 79753
4087 8021
4087 8065
4087 4609
4087 672
4087 7592
4087 815
4087 5069
4087 11177
4087 8928
4087 51366
4087 28996
4087 6625
4087 9516
4087 C22orf46
4087 860
4087 7311
4087 163126
4087 5678
4087 5058
4087 23551
4087 91
4087 81788
4087 6233
4087 10657
4087 8850
4087 10987
4087 10001
4087 26286
4087 379
4087 6497
4087 7138
4087 64750
4087 8881
4087 5494
4087 3725
4087 10226
4087 1499
4087 207
4087 5717
4087 54165
4087 2969
4087 10956
4087 10274
4087 57381
4087 29882
4087 6935
4087 29984
4087 80325
4087 7157
4087 2099
4087 996
4087 7266
4087 3172
4087 3239
4087 9972
4087 5901
4087 4205
4087 63891
4087 1387
4087 55643
4087 3065
4087 5518
4087 10617
4087 4088
4087 5824
4087 7249
4087 5714
4087 4739
4087 23054
4087 23216
4087 118429
4087 3209
4087 10914
4087 5595
4087 5594
4087 10048
4087 1154
4087 1915
4087 5599
4087 9839
4087 7046
4087 5933
4087 6717
4087 6256
4087 3656
4087 1874
4087 5573
4087 2100
4087 51176
4087 2033
4087 9392
4087 2309
4087 5601
4087 4005
4087 3643
4087 7161
4087 56288
4087 10401
4087 1019
4087 51588
4087 57559
4087 51362
4087 3205
4087 6767
4087 10273
4087 51285
4087 6208
4087 5660
4087 2290
4087 4802
4087 8239
4087 10771
4087 3911
4087 4208
4087 83871
4087 121268
4087 8312
4087 MLLT4
4087 -
4087 7554
4087 23682
4087 2737
4087 1855
4087 51586
4087 162
4087 23557
4087 57459
4087 C16orf28
4087 54680
4087 3837
4087 2201
4087 9146
4087 1583
4087 6498
4087 1778
4087 10140
4087 55577
4087 8878
4087 22938
4087 1442
4087 4855
4087 6093
4087 56850
4087 55827
4087 7050
4088 7052
4088 ERBB2IP
4088 3308
4088 79987
4088 22823
4088 4221
4088 9372
4088 145258
4088 1601
4088 6736
4088 5916
4088 9459
4088 10393
4088 11171
4088 1855
4088 9863
4088 56478
4088 7465
4088 8454
4088 5657
4088 672
4088 675
4088 818
4088 5069
4088 8928
4088 4194
4088 11108
4088 5576
4088 57338
4088 4149
4088 7431
4088 860
4088 864
4088 163126
4088 9978
4088 60
4088 5325
4088 4904
4088 10664
4088 7421
4088 23551
4088 22800
4088 8850
4088 2035
4088 22992
4088 6497
4088 79595
4088 2547
4088 57154
4088 64750
4088 8881
4088 1583
4088 5494
4088 1655
4088 3725
4088 207
4088 10291
4088 7030
4088 C10orf54
4088 51523
4088 2353
4088 993
4088 9569
4088 4645
4088 6935
4088 7849
4088 9839
4088 2034
4088 7157
4088 55146
4088 5190
4088 996
4088 3172
4088 3096
4088 9972
4088 10273
4088 3858
4088 2316
4088 1387
4088 5518
4088 6175
4088 6885
4088 1432
4088 3849
4088 2309
4088 10691
4088 7249
4088 8888
4088 4739
4088 26508
4088 23054
4088 7704
4088 11018
4088 2122
4088 7170
4088 5594
4088 10048
4088 5371
4088 5599
4088 5601
4088 7048
4088 7046
4088 5933
4088 55769
4088 8091
4088 26088
4088 8021
4088 1874
4088 5575
4088 2100
4088 51176
4088 2033
4088 4609
4088 23462
4088 1499
4088 6625
4088 2099
4088 7161
4088 56288
4088 6721
4088 10401
4088 1017
4088 1019
4088 51588
4088 10148
4088 7750
4088 51285
4088 5717
4088 2290
4088 3726
4088 3727
4088 10992
4088 4802
4088 2308
4088 5047
4088 4303
4088 6711
4088 1051
4088 10140
4088 8313
4088 8312
4088 -
4088 7554
4088 23682
4088 2737
4088 2113
4088 51586
4088 5324
4088 2908
4088 79673
4088 3837
4088 9146
4088 367
4088 6498
4088 1602
4088 4000
4088 10610
4088 4654
4088 8878
4088 1875
4088 22938
4088 1443
4088 4855
4088 5097
4088 8945
4088 4851
4088 SFRS16
4088 288
4088 4152
4088 10428
4088 IL1F7
4088 60436
4088 467
4088 1386
80198 146956
80198 11200
80198 BTBD12
11141 23413
3482 3481
3482 8804
3482 3002
3482 1509
3482 175
3482 55690
3482 26088
3482 23163
3482 23062
3482 5328
3482 10226
5356 988
1163 1843
1163 1164
1163 1017
1163 6502
1163 1027
9048 2676
417 5155
10558 9517
10558 19
6919 4110
6919 80152
6919 22911
6919 85302
6919 6117
6919 7186
6919 984
6919 2959
6919 30851
6919 55840
6919 56850
6919 84335
6919 4140
6919 FAM190B
6919 4189
6919 79269
6919 6456
6917 2960
6917 9541
6917 55677
6917 9150
6917 57455
6917 55840
6917 5430
84701 54205
1327 MT-COI
51283 843
51283 841
51283 596
1896 60401
1896 10913
1896 5045
51268 57489
164592 4188
164592 6517
164592 11007
164592 83755
93664 84466
93664 627
93664 1756
93664 1813
6018 55660
6018 2643
153733 C1orf190
153733 374618
153733 11007
23263 387
23263 998
23263 391
23263 5879
123169 1499
478 6310
477 7178
476 53822
476 486
476 7178
476 118
476 5348
476 1956
476 5595
476 2146
476 1072
476 10397
56848 4067
56848 2534
8877 7186
8877 7189
8877 1508
8877 26750
8877 2534
8877 80309
8877 1501
8877 4067
1805 1634
1805 7040
1805 4015
1805 BAT3
51194 5901
51194 7186
51194 84812
51194 10477
51194 6136
79004 5241
79004 2130
79004 2099
51535 9804
51535 7052
51535 838
51535 5493
51535 7431
64506 4133
64506 83658
64506 23095
57596 1739
57596 8328
57596 1742
57596 58500
57596 9099
57596 5987
57596 9146
57596 9729
57596 117144
57596 11170
57596 147687
57596 50619
57596 3983
57596 C16orf48
57596 22893
57596 1838
57596 C17orf28
57596 55734
57596 26150
57596 5933
27288 6434
18 7915
8424 8988
121268 7046
121268 90
121268 207
121268 658
121268 1978
121268 2475
121268 10907
57560 5362
8100 6103
8100 BAT2
6668 1869
112 2778
112 1139
112 5894
112 6310
84634 3814
55388 $ZBTB8$
55388 1026
55388 4591
55388 151871
55388 ORC2L
55388 990
55388 8317
55388 ORC4L
55388 10241
55388 115106
55388 22981
55388 988
55388 1029
55388 55722
55388 29911
55388 4176
55388 4175
55388 ORC3L
55388 4172
55388 4171
55388 595
55388 896
55388 11007
55388 3866
55388 23099
55388 80321
55388 1021
55388 CDC45L
9688 TMEM48
9688 23165
3588 3587
3588 3586
3588 IL28A
3588 IL28B
3588 50616
3588 90226
3588 114131
23192 11345
23192 81631
23192 C14orf139
23192 11337
115201 11345
401 1388
401 5566
401 9464
401 1387
TNRC4 -
TNRC4 7088
TNRC4 C14orf1
TNRC4 55084
TNRC4 5093
7379 11045
3075 6402
3075 1401
3075 3078
3075 3426
3075 5806
3075 1758
3075 7057
3075 718
3075 133
3426 718
4860 C1orf103
4860 7157
4860 83988
4860 64216
4860 11244
4860 C7orf64
4860 333
4860 60492
4860 7019
9497 7529
9497 8671
9497 1080
629 718
629 5199
629 721
5411 SFRS4
5411 51538
5411 10921
5411 1258
5411 23524
5411 8899
5411 3875
5411 1781
5411 9360
5411 1487
5411 1488
5411 3856
5411 7532
5411 3880
5411 SFRS18
8992 529
5199 718
57817 30061
51804 2140
51804 2139
147912 3146
147912 2140
147912 6310
4990 AES
4990 7088
6495 4188
6495 AES
6495 7088
6495 1602
6495 2070
6495 2138
6495 11007
6495 2140
6495 2139
10736 AES
10736 2138
10736 7088
10736 2140
6496 AES
6496 7090
6496 8013
6496 7088
6496 5080
6496 51053
6496 2138
245812 379
245812 7099
10330 22877
10330 29116
8867 2048
8867 2060
8867 273
8867 23360
8867 6453
8867 274
8867 29993
8867 51100
8867 2885
8867 23616
8867 29763
8867 1020
8867 5530
8867 8470
8867 6455
8867 30011
8867 6457
8867 6456
10363 10179
10363 3241
10363 55110
10363 54997
10363 1838
10363 8812
10362 675
10362 10579
10362 51317
10362 24137
10362 7431
10362 3191
10362 11007
79719 9094
79719 8663
C4orf14 H1F0
C4orf14 55324
C4orf14 27247
C4orf14 4356
C4orf14 375
C4orf14 3312
C4orf14 1298
C4orf14 11194
C4orf14 57418
C4orf14 79077
C4orf14 9131
84103 7277
84103 1107
84103 10980
84103 6457
113 5580
55743 22911
55743 1937
55743 23476
55743 6790
55743 5371
55743 2550
EFHA1 4155
6856 6844
5992 2099
5992 5990
5992 5991
5993 4261
5993 8625
5993 3066
5993 5994
351 6620
351 7040
351 3028
351 8650
351 83941
351 3339
351 1410
351 7042
351 633
351 2035
351 10513
351 5645
351 43
351 25
351 5300
351 3416
351 7159
351 2192
351 27429
351 2934
351 5646
351 322
351 12
351 321
351 642
351 3032
351 5664
351 5663
351 2932
351 -
351 4811
351 323
351 10307
351 1139
351 4763
351 839
351 9454
351 9455
351 63941
351 1600
351 9253
351 284217
351 10418
351 84570
351 6464
351 53358
351 857
351 1020
351 1509
351 25825
351 2597
351 2817
351 348
351 8883
351 2161
351 1191
351 23385
351 9479
351 23542
351 53353
351 10134
351 23621
351 837
351 4035
351 320
351 836
351 9546
351 811
351 3827
351 10524
351 841
351 3163
351 9445
351 2885
351 1278
351 10211
351 6622
351 3831
351 5481
351 26119
9369 MLLT4
9369 54413
9369 8573
5989 4782
5989 4781
5989 118
5989 9500
5989 3146
5989 5990
5989 5991
5989 3097
5989 25
5989 4784
5989 10474
9378 84958
9378 94120
9378 54843
9378 23499
9378 27111
9378 8573
9378 57586
9378 26037
9378 57555
9378 54413
9378 22871
9378 22895
9378 23026
9378 143425
9378 320
9378 321
9378 6857
9378 127833
9378 6860
9378 6861
9378 148281
9378 9066
9378 23037
9378 11248
9378 11249
9378 30010
5991 7186
5991 222546
324 1499
324 22920
324 8826
324 8313
324 8312
324 7020
324 50649
324 3728
324 9229
324 22919
324 6101
324 699
324 6477
324 4582
324 5525
324 7277
324 5783
324 2932
324 5515
324 5566
324 1487
324 1454
6059 6036
6059 6041
7385 57142
7385 7384
7511 23649
7511 60561
7511 5601
7384 57142
7384 54205
6522 760
6522 2038
2677 2147
2677 2155
2677 2158
2677 632
2677 2159
2677 5624
10657 653361
10657 10656
10657 23360
10657 5336
10657 5335
10657 6595
10657 6774
10657 10273
10657 5921
10657 5753
10657 2534
10657 10750
10657 9402
10657 3718
10657 5295
10657 4067
10657 6714
10657 91746
10657 3276
10657 10381
10657 3055
10657 5777
10657 4690
10657 695
10657 3702
10657 3643
10657 867
10657 5913
10657 983
10657 7311
10657 2885
10657 3190
10657 10436
10657 5594
10657 3932
10657 1387
10657 11193
10656 10179
10656 91746
10656 6477
10656 SFRS9
10656 84708
10656 80125
10656 9491
10656 3276
10656 22893
10656 27316
10656 5940
10656 3190
10656 9905
10656 79797
10656 79873
10656 202559
202559 91746
202559 3276
202559 27316
202559 2885
202559 3190
202559 2130
246329 54819
246329 5465
3973 3972
3973 2778
3973 1081
3973 9368
3973 CGB
3973 83539
3973 10755
3973 7253
3973 2771
3973 821
79720 7251
79720 51160
10570 56896
10570 6457
56896 1808
56896 1809
56896 3309
56896 1807
56896 2242
1808 5338
1808 6093
1808 203068
1808 8650
1808 1400
1808 2932
3485 3481
3485 7018
3485 3817
3485 3479
3486 23649
3486 2975
3486 857
3486 3818
3486 -
3486 7018
3486 3481
3486 3480
3486 3479
3486 2821
3486 4052
3486 960
3486 3837
3486 1509
3486 6256
3486 1511
3486 354
3486 1457
3486 2147
3486 2335
3486 60676
3486 8038
3486 3483
3486 5340
3486 CTSL1
3486 1277
3486 4313
3486 4314
3486 4312
3484 3481
3484 7018
3484 3479
3484 56547
3489 3481
3489 7018
3489 3479
3489 56893
3490 3481
3490 3479
3490 VPS24
3490 6352
3490 6382
3490 3630
3490 3624
3490 7422
3490 6366
3490 3627
3487 3481
3487 3479
3487 3101
3487 1509
3487 5069
3487 7018
3488 3481
3488 2147
3488 3479
3488 2335
3488 7448
3488 11186
3488 56902
3488 3837
3488 3483
3488 5054
3488 2274
3488 8038
3488 BAT3
3488 7018
3488 6696
3488 7057
3488 60676
2697 6714
2697 2700
2697 2702
2697 1445
2697 5578
2697 5579
2697 5581
2697 5582
2697 5595
2697 1453
2697 5594
2697 27352
2697 5598
2697 7082
2697 6271
2697 857
2700 857
2700 7082
2700 5582
2700 4284
187 8862
2702 5566
2702 C20orf4
2703 4284
2703 7082
C15orf29 MYST2
C15orf29 9001
C15orf29 771
8516 255743
8516 3688
8516 2335
8516 7448
DYX1C1 10273
DYX1C1 3303
51074 84708
51074 79873
51074 84313
51074 317
51074 7431
8890 8892
8890 1965
8890 8894
8893 1452
8893 8892
8893 2931
8893 2932
8893 27243
8893 1459
8893 1457
8893 8894
8892 4690
8892 7203
8892 1967
8892 1965
8891 8614
8891 8894
8891 1965
8891 51280
8891 4714
1967 51073
1967 151
1967 150
1967 154
1967 379
1967 152
1967 1965
1967 1387
1967 8894
5576 11215
5576 5979
5576 4133
5576 158798
5576 9590
5576 11214
5576 11216
5576 84073
5576 5613
5576 10981
5576 6262
5576 863
5576 26960
5576 6407
5576 10564
5576 8936
5576 9495
5576 9472
5576 9465
5576 5500
5576 8165
5576 AKAP2
5576 10566
5576 10270
5576 10142
5576 7430
5576 6344
5576 862
5576 1080
5577 8852
5577 9495
5577 8165
5577 26960
5577 10142
5577 158798
5577 11216
5577 11215
5577 3927
10628 3065
10628 7295
10628 64750
10628 7704
10628 8796
10628 3838
10628 27033
10628 7296
4291 7534
4291 4110
4291 8533
4291 2901
4291 MLF1IP
4291 29959
23475 83755
23475 51684
9742 1951
2188 2189
2188 93145
2188 2176
2188 2175
2188 4140
2188 3280
2122 3065
2122 9759
2122 8850
2122 1487
2122 1488
2122 1387
3674 3690
3674 550
3674 1207
3674 811
3674 2147
3674 948
3674 7094
3674 2885
3674 1278
3674 10519
