node1 node2
RNF11 ACVR2A
RNF11 RABGEF1
RNF11 GGA1
RNF11 GGA3
RNF11 GGA2
RNF11 PSMD3
RNF11 UBE2V2
RNF11 USP7
RNF11 STX4
RNF11 C1orf162
RNF11 CSNK2B
RNF11 PSMD8
RNF11 ITCH
RNF11 PSMD5
RNF11 PSMD4
RNF11 USP2
RNF11 PSMD6
RNF11 PSMD1
RNF11 USP5
RNF11 ERCC6
RNF11 PSMD2
RNF11 RIPK1
RNF11 PSMD13
RNF11 MYO6
RNF11 EPS15
RNF11 UBQLN2
RNF11 STAM2
RNF11 YWHAQ
RNF11 UBQLN4
RNF11 SMURF1
RNF11 GTF2H1
RNF11 HGS
RNF11 GTF2H4
RNF11 AP2A1
RNF11 USP14
RNF11 TAX1BP1
RNF11 VAMP3
RNF11 RNF168
RNF11 PDCD6IP
RNF11 NEDD4L
RNF11 PTPRC
RNF11 TOM1L2
RNF11 CALCOCO2
RNF13 UBE2D4
RNF13 UBE2D2
RNF13 UBE2D3
RNF13 UBE2D1
RNF13 AP3S2
RNF13 AP3S1
RNF13 AP1S2
RNF13 TYK2
RNF13 NES
RNF13 SPINT2
RNF13 HDGFRP3
RNF13 NR2F1
RNF13 NR2F2
RNF13 DCX
RNF13 VIPR1
RNF13 AP3D1
RNF13 ERN1
RNF13 SNAPIN
RNF13 CD63
RNF13 NXF1
RNF13 PGRMC1
RNF13 CLCN7
RNF13 UBE2E1
RNF13 UBE2E3
RNF13 CLEC11A
RNF13 TSPAN3
RNF13 LGALS9
RNF13 LGALS8
RNF13 LAMP2
RNF13 LMNB1
RNF13 RNF167
RNF13 UBE2N
RNF13 STAT5A
RNF13 STX12
RNF13 VTI1B
RNF13 MANSC1
REM1 YWHAZ
REM1 WBSCR22
REM1 SULT1A4
REM1 YWHAQ
REM1 YWHAH
REM1 YWHAE
REM2 TINF2
SLC17A2 TAP2
SLC17A2 PSMD11
SLC17A2 SLC7A3
SLC17A2 MARCH6
SLC17A2 UCHL5
SLC17A2 ALG9
SLC17A2 ATP11C
SLC17A2 SLC29A1
SLC17A2 NPLOC4
SLC17A2 SQLE
SLC17A2 SNX14
SLC17A2 PCNXL3
SLC17A2 CTDNEP1
SLC17A2 UBQLN2
SLC17A2 ATP13A2
SLC17A2 UBQLN4
SLC17A2 SLC12A4
SLC17A2 SLC12A7
SLC17A2 SLC12A6
SLC17A2 SLC43A1
SLC17A2 SLC16A13
SLC17A2 ATG9A
SLC17A2 SLC47A1
SLC17A2 ABCD4
SLC17A2 ZMPSTE24
SLC17A2 LRRC8D
SLC17A2 KCNJ11
SLC17A2 DPY19L4
SLC17A2 KIAA0195
SLC17A2 ATP8A1
SLC17A2 SARAF
SLC17A2 VCP
SLC17A2 AMFR
SLC17A2 ST7L
SLC17A2 CCPG1
SLC17A2 ABCB9
SLC17A2 ABCC10
SLC17A2 DEGS1
SLC17A2 SLC41A3
SLC17A2 ADCY3
SLC17A2 TXNDC15
SLC17A2 PPP1R15B
SLC17A2 ATL3
SLC17A2 ANO10
SLC17A2 YIPF4
SLC17A2 KCNT2
SLC17A2 RHBDD3
SLC17A2 UBB
SLC17A2 EMC3
SLC17A2 UBAC2
SLC17A2 UFD1L
C16orf13 SORD
C16orf13 PTEN
GBP5 SLC22A16
GBP5 GBP1
GBP5 EPHA4
GBP5 CPEB1
GBP5 ACSM1
GBP5 C1orf159
GBP5 SURF1
GBP5 APOL2
MVB12B TSG101
MVB12B SLC25A41
MVB12B LNX1
MVB12B VPS28
MVB12B VPS37A
MVB12B ITM2C
MVB12B PLCG1
MVB12B MVB12A
MVB12B FEM1B
MVB12B METTL15
RNF17 CDC5L
RNF17 UBE2U
MZT2A TUBG1
MZT2A TUBG2
MZT2A CSNK1A1
MZT2A SCAF11
MZT2A NEDD1
MZT2A APP
MZT2A MZT1
MZT2A TUBGCP5
MZT2A LGALS3BP
MZT2A SLAIN2
MZT2A UBA5
MZT2A IKBKG
MZT2A TXNDC12
MZT2A CDK5RAP2
MZT2A TUBGCP2
MZT2A TUBGCP3
MZT2A TUBGCP4
MZT2A NINL
MZT2A LRWD1
MZT2B FBXW11
MZT2B IQCF1
MZT2B SLCO1B1
MZT2B SPINT2
MZT2B NEDD1
MZT2B CDC37
MZT2B ICAM1
MZT2B MYC
MZT2B SETDB1
MZT2B TMEM206
MZT2B FPR2
MZT2B LGALS3BP
MZT2B NPY2R
MZT2B APLNR
MZT2B MZT1
MZT2B SRPK2
MZT2B NME7
MZT2B TP53
MZT2B CSNK1A1
MZT2B OPRM1
MZT2B TXNDC12
MZT2B TUBG1
MZT2B TUBG2
MZT2B CDK5RAP2
MZT2B TUBGCP2
MZT2B TUBGCP3
MZT2B TUBGCP4
MZT2B TUBGCP5
MZT2B TUBGCP6
CHMP1B USP8
CHMP1B ELAVL1
CHMP1B SSRP1
CHMP1B CHMP4B
CHMP1B STAMBP
CHMP1B RASSF7
CHMP1B IST1
CHMP1B CLTC
CHMP1B CHMP3
CHMP1B CHMP5
CHMP1B SNRNP200
CHMP1B RAB11A
CHMP1B RNF103-CHMP3
CHMP1B ATP6V1B1
CHMP1B WDR5
CHMP1B CHMP4C
CHMP1B CNOT10
CHMP1B ORC1
CHMP1B SUCLG1
CHMP1B VPS4A
CHMP1B CHMP1A
CHMP1B KNSTRN
CHMP1B SPAST
CHMP1B USP54
CHMP1B TFG
PMM2 PMM1
PMM2 TAGLN3
PMM2 ACY3
PMM2 SLC25A6
PMM2 SLC25A5
PMM1 RCHY1
PMM1 VSIG8
PMM1 HEPHL1
PMM1 CACNA1A
PMM1 QRICH1
PMM1 LRRC15
PMM1 RAB6A
PMM1 GNB2
PMM1 DUSP14
PMM1 POTEE
PMM1 ZSCAN26
PMM1 DSG4
ASS1 GSS
ASS1 GSR
ASS1 MT2A
ASS1 ASB18
ASS1 PRDX6
ASS1 HSPA9
ASS1 GNPDA1
ASS1 USP4
ASS1 NAMPT
ASS1 PRDX1
ASS1 PDCD6IP
ASS1 DOLPP1
ASS1 ALDOA
ASS1 LATS1
ASS1 ARAF
ASS1 RPL23
ASS1 FBXO6
ASS1 FH
ASS1 USF1
ASS1 STIP1
ASS1 PIR
ASS1 HTRA2
ASS1 NHLRC2
ASS1 SCLT1
ASS1 KYNU
ASS1 HSPH1
ASS1 ZNF354C
ASS1 PAICS
ASS1 PRDX2
ASS1 PC
ASS1 SPR
ASS1 ASB9
ASS1 PEPD
ASS1 MLH1
ASS1 ADK
ASS1 GAPDH
ASS1 ATG3
ASS1 TKT
ASS1 PFKL
ASS1 JAK2
ASS1 FSCN1
ASS1 CAPN1
ASS1 CTSA
ASS1 ANXA11
ASS1 RPGRIP1L
ASS1 MYC
ASS1 DPP3
ASS1 LDHB
ASS1 PKM
ASS1 SIRT3
ASS1 CENPK
ASS1 DLD
ASS1 GBP2
ASS1 ARHGDIA
ASS1 SGTB
ASS1 PTGR1
ASS1 CA10
ASS1 AKTIP
ASS1 MVD
ASS1 PHGDH
ASS1 EIF4E
ASS1 TMEM184A
ASS1 PTPN1
ASS1 TXN
ASS1 MTAP
ASS1 NANS
ASS1 CNDP2
ASS1 DAZAP1
ASS1 TNFAIP8
ASS1 RAB2A
ASS1 APP
ASS1 RUVBL2
ASS1 ASNS
ASS1 TAGLN2
ASS1 TERF2
ASS1 TERF1
ASS1 KPNA2
ASS1 GIT2
ASS1 SORT1
ASS1 ASCC2
ASS1 TPI1
FHIT UBE2I
FHIT TP53
FHIT RABL2A
FHIT RAB40B
FHIT CTNNB1
FHIT REL
FHIT MTMR6
FHIT LEF1
FHIT TRIM23
FHIT MDM2
FHIT ARHGAP19
SPX APP
ZNF708 TRIM28
NID2 OLFM4
NID2 MDK
NID2 GPR183
NID2 ELN
NID2 DEFA1
NID2 LYG2
NID2 ETV6
NID2 EPHA7
NID2 TMEM25
NID2 HSPG2
NID2 KRTAP10-3
NID2 LGALS9
NID2 TAZ
NID2 PILRA
NID2 SUSD4
NID2 SKIL
NID2 COL4A1
NID2 COL1A1
NID2 LGALS3
NID2 LAMC1
NID2 PTPRK
CAMK1 HDAC5
CAMK1 HDAC4
CAMK1 HDAC9
CAMK1 CDKN1B
CAMK1 PHF19
CAMK1 EPHA1
CAMK1 CER1
CAMK1 GCM1
CAMK1 CAMK1D
CAMK1 CCDC106
CAMK1 FAM153B
CAMK1 CDK14
CAMK1 PPME1
CAMK1 PIK3R3
CAMK1 MARK2
CAMK1 FAM19A3
CAMK1 HSPB1
CAMK1 CGB2
CAMK1 CDO1
CAMK1 PNKD
CAMK1 BLK
CAMK1 ST6GALNAC3
CAMK1 PPP2CA
CAMK1 APP
CAMK1 IL16
CAMK1 CAMKK2
CAMK1 CDK4
CAMK1 CCND1
COPRS MOV10
COPRS VBP1
COPRS CIRBP
COPRS ARRB2
COPRS RPS2
COPRS ADCYAP1
COPRS SMURF1
COPRS HIST4H4
COPRS FOXRED1
COPRS CBFB
COPRS AURKA
COPRS GAR1
COPRS NOS2
COPRS FARP2
COPRS NXF1
COPRS LSM6
COPRS PRMT5
COPRS RPL15
COPRS SNRPN
COPRS HIST1H3E
COPRS IL6R
COPRS SHMT2
COPRS MEMO1
COPRS RBFOX2
COPRS RBFOX1
COPRS USP39
COPRS RUNX1
COPRS LACTB
COPRS HIST3H3
COPRS EWSR1
COPRS FBL
ZNF707 MDFI
ZNF707 TRIM39
ZNF707 RALBP1
ZNF707 CHD8
ZNF707 RPL5
ZNF707 ZNF696
ZNF707 PRKAR2B
ZNF707 MRPS33
ZNF707 MRPS11
ZNF707 MRPS10
ZNF707 RBAK
ZNF707 ZMYM6
ZNF707 ZNF747
ZNF707 MRPS24
ZNF707 ZNF316
ZNF707 CCNDBP1
ZNF707 MRPS34
ZNF707 HIST2H2AB
ZNF707 MRPS31
ZNF707 C1QBP
ZNF707 ZNF783
ZNF707 NKTR
ZNF707 ZNF579
ZNF707 MRPS5
ZNF707 ZNF324
ZNF707 SIRT1
ZNF707 LTBP4
ZNF707 TRIM28
ZNF707 MRPS9
ZNF707 MRPS7
ZNF707 TRIM26
ZNF707 MRPS2
ZNF707 CENPB
ZNF707 RPL15
ZNF707 DAP3
ZNF707 MRPS18C
ZNF707 USP34
ZNF707 MRPS26
ZNF707 CSNK2A1
ZNF707 VPRBP
ZNF707 ZNF445
ZNF707 ZNF689
ZNF707 LLGL2
ZNF707 UBE2O
ZNF707 KRTAP10-7
ZNF707 MRPS27
ZNF707 KRTAP10-5
ZNF707 MRPS25
ZNF707 MRPS22
ZNF707 PTCD3
ZNF707 MRPS35
ZNF707 ZNF273
ZNF707 NRD1
ZNF707 HOXA5
ZNF707 MRPS23
ZNF707 RPL10A
ZNF707 ZNF92
ZNF707 DHX57
ZNF707 TOR2A
CAMK4 ANKRD52
CAMK4 HDAC4
CAMK4 CABIN1
CAMK4 ARHGEF7
CAMK4 RBPJ
CAMK4 NEDD4
CAMK4 NOTCH1
CAMK4 PPP6R2
CAMK4 GIT1
CAMK4 GIT2
CAMK4 HSP90AA1
CAMK4 ANKRD28
ZNF704 FBXW11
ZNF704 SAP30
ZNF704 SAP30L
ZNF704 BTRC
ZNF704 TPM2
ZNF704 SUDS3
ZNF704 DCP1B
ZNF704 CUL1
ZNF704 BRMS1
ZNF704 SAP130
ZNF704 IMPDH1
ZNF704 BRMS1L
ZNF704 ARID4A
ZNF704 ARID4B
ZNF704 FBXW5
ZNF704 ING2
ZNF704 SIN3A
ZC3H10 DAZAP2
ZC3H10 RPL37A
ZC3H10 APPBP2
ZC3H10 CAND1
ZC3H10 PRR20A
ZC3H10 MLLT6
ZC3H10 RBPMS
ZC3H10 RPL30
ZC3H10 RBM4B
ZC3H10 DAB1
ZC3H10 KRAS
ZC3H10 RPL18
ZC3H10 NFYA
ZC3H10 ATXN1
RNF114 NUDCD2
RNF114 LAGE3
RNF114 IDI2
RNF114 DTX3
RNF114 UBE2D4
RNF114 UBE2D2
RNF114 UBE2D3
RNF114 UBE2D1
RNF114 LACRT
RNF114 TNFAIP3
RNF114 RNF38
RNF114 TRIM55
RNF114 PLP1
RNF114 BMI1
RNF114 TRIM52
RNF114 SMURF1
RNF114 CD93
RNF114 TRAIP
RNF114 UBE2DNL
RNF114 MAP3K1
RNF114 MAPK3
RNF114 SUZ12
RNF114 CDKN1A
RNF114 LTBR
RNF114 AUP1
RNF114 TRAF4
RNF114 TRAF6
RNF114 HSPB1
RNF114 UBE2E1
RNF114 XAF1
RNF114 UBE2E3
RNF114 UBE2E2
RNF114 DSTN
RNF114 CPLX1
RNF114 USO1
RNF114 EVI2A
RNF114 UBE2H
RNF114 UBE2K
RNF114 RNF166
RNF114 RPSA
RNF114 RNF2
RNF114 PARP12
RNF114 UEVLD
RNF114 AK5
RNF114 PARP11
RNF114 UBC
RNF114 HSP90AA1
RNF114 UBE2U
RNF114 EWSR1
RNF114 UBE2W
RNF115 FBXW11
RNF115 BAG6
RNF115 ELAVL1
RNF115 RAD23A
RNF115 UBE2D4
RNF115 IGHA1
RNF115 UBE2D2
RNF115 UBE2D3
RNF115 DOCK4
RNF115 UBE2D1
RNF115 AKT1
RNF115 MFAP4
RNF115 PSEN2
RNF115 TTR
RNF115 CDK10
RNF115 DNAJB2
RNF115 YWHAB
RNF115 CST3
RNF115 MYC
RNF115 HRAS
RNF115 RAB7B
RNF115 RAB7A
RNF115 PFDN5
RNF115 RPL18A
RNF115 UBE2E1
RNF115 UBE2E3
RNF115 HERC2
RNF115 ATN1
RNF115 MDM4
RNF115 UBE2I
RNF115 DAZAP2
RNF115 UBE2N
RNF115 APP
RNF115 SFN
RNF115 TAX1BP1
RNF115 UBC
RNF115 GABRD
RNF115 EGFR
RNF115 KDELR1
RNF115 UBE2W
RNF115 FOLR3
ZC3H15 HMGN5
ZC3H15 CETN2
ZC3H15 MED4
ZC3H15 DCTN1
ZC3H15 TNNT1
ZC3H15 DRG1
ZC3H15 UTRN
ZC3H15 WASF1
ZC3H15 NTRK1
ZC3H15 PARK2
ZC3H15 TM9SF4
ZC3H15 ZCCHC8
ZC3H15 ISG15
ZC3H15 THOC5
ZC3H15 CDH1
ZC3H15 MRPL50
ZC3H15 KRAS
ZC3H15 PHKG2
ZC3H15 XPO1
ZC3H15 TRAF2
ZC3H15 TSSK2
ZC3H15 GINS3
ZC3H15 FAF1
ZC3H15 CEP44
ZC3H15 CC2D2A
ZC3H15 THOC3
ZC3H15 THOC2
ZC3H15 THOC1
ZC3H15 THOC7
ZC3H15 THOC6
ZC3H15 CSNK2A1
ZC3H15 ABCF2
ZC3H15 STAU1
ZC3H15 PPIP5K2
ZC3H15 PPIP5K1
ZC3H15 C8orf33
ZC3H15 CEP19
ZC3H15 RNF2
ZC3H15 WDR74
ZC3H14 HSF2
ZC3H14 ZCCHC17
ZC3H14 LRPPRC
ZC3H14 ELAVL2
ZC3H14 SNIP1
ZC3H14 SNRPA1
ZC3H14 LRRC42
ZC3H14 LUC7L
ZC3H14 THOC1
ZC3H14 KPNB1
ZC3H14 UBAP2
ZC3H14 THUMPD3
ZC3H14 WRAP73
ZC3H14 DYNLT1
ZC3H14 YWHAH
ZC3H14 IFI16
ZC3H14 OBSL1
ZC3H14 ZC3H18
ZC3H14 CUL7
ZC3H14 C11orf57
ZC3H14 LUC7L2
ZC3H14 ZNF207
ZC3H14 DDIT3
ZC3H14 SIRT7
ZC3H14 WSB2
ZC3H14 KRT20
ZC3H14 ARL6IP4
ZC3H14 SENP3
ZC3H14 CAMKV
ZC3H14 KIAA1107
ZC3H14 THOC2
ZC3H14 CCDC8
ZC3H14 THOC7
ZC3H14 CLK2
ZC3H14 THOC5
ZC3H14 SNRNP70
ZC3H14 EXOC7
ZC3H14 SRRM1
ZC3H14 AK7
ZC3H14 RALYL
ZC3H14 CDK4
ZC3H14 SARNP
ZC3H14 HECW2
ZC3H14 PNN
ZC3H14 UBE2S
ZC3H14 RNF2
SPN DAXX
SPN SLC39A11
SPN SAAL1
SPN EIF2B4
SPN EIF2B5
SPN EIF2B2
SPN EIF2B3
SPN EZR
SPN SPAG9
SPN MSN
SPN LGALS1
SPN SHMT2
RNF111 TSG101
RNF111 DTX3L
RNF111 ADD3
RNF111 CREB1
RNF111 SUMO1
RNF111 SMAD6
RNF111 SMAD7
RNF111 UBE2D2
RNF111 UBE2D3
RNF111 SMAD2
RNF111 UBE2D1
RNF111 MARCH7
RNF111 RB1CC1
RNF111 SKI
RNF111 TTC9C
RNF111 TPX2
RNF111 SMURF2
RNF111 AXIN2
RNF111 KRTAP5-9
RNF111 RBM27
RNF111 CGGBP1
RNF111 ANAPC11
RNF111 C21orf59
RNF111 FHL2
RNF111 ESRP2
RNF111 ESRP1
RNF111 UBE2G2
RNF111 CTBP1
RNF111 PML
RNF111 EDARADD
RNF111 UBXN7
RNF111 UBE2D4
RNF111 SUGP1
RNF111 MVP
RNF111 ACTN3
RNF111 SUMO2
RNF111 TRAF5
RNF111 LRSAM1
RNF111 XPC
RNF111 FAM189B
RNF111 NR4A1
RNF111 UBE2E1
RNF111 TRIM21
RNF111 UBE2E3
RNF111 UBE2E2
RNF111 SKIL
RNF111 PHF7
RNF111 UBE2V1
RNF111 SMAD3
RNF111 CSNK2A2
RNF111 CSNK2A1
RNF111 UBE2I
RNF111 UBE2K
RNF111 UBE2M
RNF111 GNAQ
RNF111 SPAST
RNF111 UBE2N
RNF111 LCE4A
RNF111 SETD7
RNF111 TRIM8
RNF111 SUMO3
RNF111 UBC
RNF111 HSP90AA1
RNF111 UBE2W
RNF111 DCUN1D5
NACAP1 LNX1
NACAP1 USP17L9P
NACAP1 BTF3L4
NACAP1 TXLNA
NACAP1 CTNNBIP1
ZC3H18 MOV10
ZC3H18 PRPF4B
ZC3H18 SRSF10
ZC3H18 JPH4
ZC3H18 SRSF12
ZC3H18 KIAA1429
ZC3H18 RBM15B
ZC3H18 TOPORS
ZC3H18 NTRK1
ZC3H18 PTGER3
ZC3H18 ZC3H13
ZC3H18 CUL3
ZC3H18 PPHLN1
ZC3H18 ACIN1
ZC3H18 SAFB
ZC3H18 CAMKV
ZC3H18 USP39
ZC3H18 BRD4
ZC3H18 CSNK2A2
ZC3H18 KRAS
ZC3H18 OSBPL10
ZC3H18 ZC3H11A
ZC3H18 SNRPD2
ZC3H18 SLTM
ZC3H18 RBBP6
ZC3H18 TERF2
ZC3H18 NKAP
ZC3H18 TERF1
ZC3H18 LGR4
ZC3H18 FBXW11
ZC3H18 SYF2
ZC3H18 ELAVL2
ZC3H18 RPL6
ZC3H18 NCSTN
ZC3H18 ZNF214
ZC3H18 VANGL1
ZC3H18 LUC7L
ZC3H18 DHX35
ZC3H18 SEPT2
ZC3H18 TSPYL1
ZC3H18 SRSF1
ZC3H18 KEAP1
ZC3H18 U2AF2
ZC3H18 SRSF8
ZC3H18 TRPM8
ZC3H18 SF3A1
ZC3H18 SF3A2
ZC3H18 SMARCAD1
ZC3H18 ZFC3H1
ZC3H18 GSPT2
ZC3H18 NHP2L1
ZC3H18 SIRT7
ZC3H18 RNPS1
ZC3H18 TSPYL2
ZC3H18 C9orf41
ZC3H18 ERMAP
ZC3H18 CTR9
ZC3H18 PSIP1
ZC3H18 RALY
ZC3H18 SLC3A2
ZC3H18 SRRT
ZC3H18 CDC40
ZC3H18 RBM25
ZC3H18 WDR33
ZC3H18 BUD31
ZC3H18 CLK1
ZC3H18 CLK2
ZC3H18 CLK3
ZC3H18 CLK4
ZC3H18 FNBP4
ZC3H18 MKRN2
ZC3H18 UPF1
ZC3H18 RSBN1
ZC3H18 EXOSC10
ZC3H18 C10orf2
ZC3H18 HNRNPU
ZC3H18 PRPF40A
ZC3H18 S100A9
ZC3H18 RBM15
ZC3H18 RBM14
ZC3H18 HNRNPC
ZC3H18 FBXW7
ZC3H18 EPB41L3
ZC3H18 FERMT3
ZC3H18 CRNKL1
ZC3H18 SRPK2
ZC3H18 YTHDC1
ZC3H18 PIP5K1A
ZC3H18 APOBEC3F
ZC3H18 SMU1
ZC3H18 LEO1
ZC3H18 ISY1
ZC3H18 PPIG
ZC3H18 PPIE
ZC3H18 LUC7L2
ZC3H18 XAB2
ZC3H18 RBM7
ZC3H18 RBM6
ZC3H18 HP1BP3
ZC3H18 NUMA1
ZC3H18 SSRP1
ZC3H18 SF3B6
ZC3H18 SF3B3
ZC3H18 RBMXL1
ZC3H18 NXF1
ZC3H18 WDR83
ZC3H18 CPSF4
ZC3H18 ZNF816
ZC3H18 CCNA2
ZC3H18 AQR
ZC3H18 ZCCHC8
ZC3H18 NFKBIL1
ZC3H18 ZCCHC3
ZC3H18 FIP1L1
ZC3H18 TRA2A
ZC3H18 CDC5L
ZC3H18 VASN
ZC3H18 SUPT16H
ZC3H18 USP10
ZC3H18 RTF1
ZC3H18 MZT1
ZC3H18 UBE2S
ZC3H18 SNW1
ZC3H18 SRRM1
ZC3H18 PRPF38B
ZC3H18 SRRM2
ZC3H18 RBMX
ZC3H18 NKTR
ZC3H18 PNN
ZC3H18 WDR70
GRIN1 GRIN3A
GRIN1 LNX1
GRIN1 PRKCA
GRIN1 SPTAN1
GRIN1 CAMK2G
GRIN1 FYN
GRIN1 GRIN2B
GRIN1 GRIN3B
GRIN1 CACNG2
GRIN1 ND2
GRIN1 GRIN2A
PRMT7 HIST1H4A
PRMT7 GANAB
PRMT7 POT1
PRMT7 ICE1
PRMT7 TRMT2A
PRMT7 REPS2
PRMT7 EIF2S2
PRMT7 CTCFL
PRMT7 PIK3CG
PRMT7 H3F3C
PRMT7 DNAJC13
PRMT7 DIO3
PRMT7 MNDA
PRMT7 INHBE
PRMT7 KIAA1683
PRMT7 FAM19A3
PRMT7 HIST1H3A
PRMT7 SNRPB
PRMT7 HIST2H2AC
PRMT7 THAP8
PRMT7 SSR3
PRMT7 PRDM1
PRMT7 ZBTB24
DHX9 YWHAQ
DHX9 MOV10
DHX9 MACROD1
DHX9 HSPA5
DHX9 TMOD2
DHX9 NELFB
DHX9 NDUFAF4
DHX9 PRPF8
DHX9 PAN2
DHX9 THOC1
DHX9 DGCR8
DHX9 LBR
DHX9 TMOD3
DHX9 GRK5
DHX9 APBB1
DHX9 FLII
DHX9 MBNL1
DHX9 RELA
DHX9 HDGF
DHX9 CUL1
DHX9 CUL2
DHX9 CUL3
DHX9 BRCA1
DHX9 PRMT8
DHX9 RAB5B
DHX9 WRN
DHX9 PRMT1
DHX9 USP39
DHX9 NTRK1
DHX9 RPL10
DHX9 NMT1
DHX9 THOC2
DHX9 MDM2
DHX9 THOC7
DHX9 PA2G4
DHX9 L1TD1
DHX9 CUL7
DHX9 FN1
DHX9 CNBP
DHX9 KIF5B
DHX9 H2AFX
DHX9 DDX5
DHX9 LYAR
DHX9 DDX1
DHX9 UBC
DHX9 C14orf166
DHX9 ACTB
DHX9 RNF2
DHX9 YBX3
DHX9 IL7R
DHX9 EMD
DHX9 ACTA1
DHX9 HELQ
DHX9 FBXO6
DHX9 RPL9
DHX9 RPL6
DHX9 SPTAN1
DHX9 RPL27A
DHX9 RPL5
DHX9 KHDRBS1
DHX9 COPS5
DHX9 MATR3
DHX9 GLYR1
DHX9 CRK
DHX9 XRCC5
DHX9 XRCC6
DHX9 SMURF1
DHX9 SRSF7
DHX9 RN7SK
DHX9 SRSF3
DHX9 U2AF1
DHX9 ADAR
DHX9 U2AF2
DHX9 JUN
DHX9 GTF2B
DHX9 SF3A2
DHX9 SMARCAD1
DHX9 EIF2AK2
DHX9 TOP2A
DHX9 NXF1
DHX9 ZNF746
DHX9 WWOX
DHX9 HSPA4L
DHX9 ALYREF
DHX9 DCUN1D1
DHX9 POLR2A
DHX9 HIST1H2BB
DHX9 SART3
DHX9 SART1
DHX9 SNRPD1
DHX9 UBE2I
DHX9 NAA15
DHX9 FBXW11
DHX9 RALY
DHX9 ESR1
DHX9 TBP
DHX9 RBM4
DHX9 TOP1
DHX9 RTCB
DHX9 PSMD13
DHX9 HEXIM1
DHX9 HNRNPR
DHX9 AGO2
DHX9 HDAC5
DHX9 TMEM126B
DHX9 LGR4
DHX9 RFC4
DHX9 EIF2B2
DHX9 EIF2B3
DHX9 PRKDC
DHX9 RPS6
DHX9 RPS5
DHX9 RPL37A
