gene bait_usage
ENSG00000132688 2
ENSG00000114923 2
ENSG00000175130 2
ENSG00000144407 2
ENSG00000153574 2
ENSG00000132780 2
ENSG00000131781 2
ENSG00000163468 2
ENSG00000115364 2
ENSG00000151689 2
ENSG00000115163 2
ENSG00000117724 2
ENSG00000143742 2
ENSG00000031698 2
ENSG00000126067 2
ENSG00000169231 2
ENSG00000291147 2
ENSG00000013441 2
ENSG00000176444 2
ENSG00000153201 2
ENSG00000117152 2
ENSG00000182901 2
ENSG00000143801 2
ENSG00000163206 2
ENSG00000138030 2
ENSG00000168243 1
ENSG00000143224 2
ENSG00000158748 2
ENSG00000151692 2
ENSG00000131238 2
ENSG00000143545 2
ENSG00000162572 2
ENSG00000132676 1
ENSG00000143365 2
ENSG00000186510 2
ENSG00000143321 2
ENSG00000188783 2
ENSG00000117650 2
ENSG00000142657 2
ENSG00000173744 2
ENSG00000116062 2
ENSG00000159399 2
ENSG00000143590 2
ENSG00000243364 2
ENSG00000163541 2
ENSG00000137955 2
ENSG00000163499 2
ENSG00000155380 2
ENSG00000064933 2
ENSG00000134684 2
ENSG00000162409 2
ENSG00000116106 2
ENSG00000291147 2
ENSG00000159352 2
ENSG00000138029 2
ENSG00000132906 2
ENSG00000160710 2
ENSG00000068024 1
ENSG00000188042 2
ENSG00000049246 2
ENSG00000154342 2
ENSG00000162552 2
ENSG00000132196 2
ENSG00000132698 2
ENSG00000135824 2
ENSG00000130766 2
ENSG00000115318 2
ENSG00000197747 2
ENSG00000070831 2
ENSG00000173207 2
ENSG00000084733 2
ENSG00000121966 2
ENSG00000115091 2
ENSG00000138071 2
ENSG00000162385 2
ENSG00000197756 2
ENSG00000115963 2
ENSG00000115541 2
ENSG00000092969 2
ENSG00000143013 2
ENSG00000171863 2
ENSG00000213639 2
ENSG00000291147 2
ENSG00000142937 2
ENSG00000182004 2
ENSG00000143977 2
ENSG00000196482 2
ENSG00000119801 2
ENSG00000143878 2
ENSG00000163032 2
ENSG00000138069 2
ENSG00000116473 1
ENSG00000078369 2
ENSG00000142676 2
ENSG00000143947 2
ENSG00000221823 2
ENSG00000116030 2
ENSG00000174021 2
ENSG00000034510 2
ENSG00000065978 2
ENSG00000119782 2
ENSG00000143632 2
ENSG00000127824 2
ENSG00000173960 2
ENSG00000177807 2
ENSG00000151694 2
ENSG00000159388 2
ENSG00000163435 2
ENSG00000115009 2
ENSG00000163221 2
ENSG00000121957 2
ENSG00000160767 2
ENSG00000134376 2
ENSG00000144029 2
ENSG00000116898 2
ENSG00000135972 2
ENSG00000121905 2
ENSG00000143761 2
ENSG00000123610 2
ENSG00000142798 2
ENSG00000081479 2
ENSG00000115677 2
ENSG00000137947 2
ENSG00000153187 2
ENSG00000291147 2
ENSG00000115306 2
ENSG00000116337 2
ENSG00000131236 2
ENSG00000115602 2
ENSG00000117505 2
ENSG00000010932 2
ENSG00000171824 2
ENSG00000185483 2
ENSG00000171132 2
ENSG00000187010 2
ENSG00000291147 2
ENSG00000115738 1
ENSG00000172845 2
ENSG00000117318 2
ENSG00000171786 2
ENSG00000177551 2
ENSG00000197273 2
ENSG00000083444 1
ENSG00000116785 2
ENSG00000168765 2
ENSG00000069702 2
ENSG00000244414 1
ENSG00000115816 2
ENSG00000116396 1
ENSG00000174279 1
ENSG00000196843 2
ENSG00000134250 2
ENSG00000115170 2
ENSG00000162924 2
ENSG00000059728 2
ENSG00000067606 1
ENSG00000116754 2
ENSG00000135828 2
ENSG00000158050 2
ENSG00000163064 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000172016 2
ENSG00000125618 2
ENSG00000122176 2
ENSG00000117450 2
ENSG00000135902 2
ENSG00000117266 2
ENSG00000049249 2
ENSG00000151665 2
ENSG00000184588 1
ENSG00000143196 2
ENSG00000121774 2
ENSG00000143384 2
ENSG00000115904 2
ENSG00000090104 2
ENSG00000116350 2
ENSG00000135829 2
ENSG00000116791 2
ENSG00000172478 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000162521 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000185842 2
ENSG00000144306 2
ENSG00000154479 2
ENSG00000291147 2
ENSG00000162614 2
ENSG00000143641 2
ENSG00000126091 2
ENSG00000130294 2
ENSG00000291147 2
ENSG00000115380 2
ENSG00000117399 2
ENSG00000116996 2
ENSG00000162599 2
ENSG00000153208 2
ENSG00000183431 2
ENSG00000188641 2
ENSG00000143621 2
ENSG00000117751 2
ENSG00000184007 2
ENSG00000162892 2
ENSG00000213190 2
ENSG00000144063 2
ENSG00000116809 2
ENSG00000162366 2
ENSG00000117000 2
ENSG00000120948 2
ENSG00000133055 2
ENSG00000143416 2
ENSG00000133063 2
ENSG00000123609 2
ENSG00000117090 2
ENSG00000069424 2
ENSG00000171450 2
ENSG00000079263 2
ENSG00000084623 2
ENSG00000142856 2
ENSG00000077380 2
ENSG00000085840 2
ENSG00000115942 2
ENSG00000138398 2
ENSG00000143537 2
ENSG00000163251 2
ENSG00000173171 2
ENSG00000138386 2
ENSG00000116478 2
ENSG00000291147 2
ENSG00000162992 2
ENSG00000162511 2
ENSG00000036257 2
ENSG00000143514 2
ENSG00000183386 2
ENSG00000127837 2
ENSG00000081248 2
ENSG00000115275 2
ENSG00000132681 2
ENSG00000291147 2
ENSG00000196878 2
ENSG00000020633 2
ENSG00000081277 2
ENSG00000204217 2
ENSG00000116260 2
ENSG00000197223 1
ENSG00000066136 2
ENSG00000049089 2
ENSG00000157193 2
ENSG00000143569 2
ENSG00000291147 2
ENSG00000263528 2
ENSG00000115641 2
ENSG00000204843 2
ENSG00000007968 2
ENSG00000011007 2
ENSG00000291147 2
ENSG00000117308 2
ENSG00000115339 1
ENSG00000291147 2
ENSG00000115290 2
ENSG00000076003 2
ENSG00000153827 2
ENSG00000134644 2
ENSG00000143815 2
ENSG00000135775 2
ENSG00000138378 2
ENSG00000049323 2
ENSG00000136630 2
ENSG00000064012 2
ENSG00000116604 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000143257 2
ENSG00000068878 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000188011 2
ENSG00000121152 2
ENSG00000068697 2
ENSG00000168385 2
ENSG00000115234 2
ENSG00000143379 2
ENSG00000118193 2
ENSG00000143870 2
ENSG00000188389 2
ENSG00000152256 2
ENSG00000162734 2
ENSG00000163344 2
ENSG00000291147 2
ENSG00000066027 2
ENSG00000291147 2
ENSG00000117222 2
ENSG00000178568 2
ENSG00000132128 2
ENSG00000169564 2
ENSG00000173726 2
ENSG00000116133 2
ENSG00000117519 2
ENSG00000117676 2
ENSG00000143368 2
ENSG00000198765 2
ENSG00000115685 2
ENSG00000131910 2
ENSG00000123473 2
ENSG00000291147 2
ENSG00000197780 2
ENSG00000211460 2
ENSG00000152104 2
ENSG00000072195 2
ENSG00000084676 2
ENSG00000049245 2
ENSG00000291147 2
ENSG00000163159 2
ENSG00000196418 2
ENSG00000291147 2
ENSG00000117143 1
ENSG00000116044 2
ENSG00000144191 2
ENSG00000143105 2
ENSG00000065243 2
ENSG00000120656 2
ENSG00000116745 2
ENSG00000213088 2
ENSG00000064989 2
ENSG00000143369 2
ENSG00000115875 2
ENSG00000136535 2
ENSG00000044012 2
ENSG00000163565 2
ENSG00000138061 2
ENSG00000168148 2
ENSG00000115919 2
ENSG00000077044 2
ENSG00000115828 2
ENSG00000143774 2
ENSG00000184678 2
ENSG00000162733 2
ENSG00000054356 2
ENSG00000169764 2
ENSG00000114956 1
ENSG00000132305 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000085978 2
ENSG00000171502 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000184731 2
ENSG00000291147 2
ENSG00000162849 2
ENSG00000162592 2
ENSG00000115977 2
ENSG00000169218 2
ENSG00000168887 2
ENSG00000134330 2
ENSG00000197721 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000124831 2
ENSG00000117385 2
ENSG00000291147 2
ENSG00000170264 2
ENSG00000163362 2
ENSG00000291147 2
ENSG00000116871 2
ENSG00000186132 2
ENSG00000162927 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000115355 2
ENSG00000291147 2
ENSG00000119862 2
ENSG00000187583 2
ENSG00000291147 2
ENSG00000171161 2
ENSG00000291147 2
ENSG00000188452 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000188542 1
ENSG00000291147 2
ENSG00000138078 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000160051 2
ENSG00000054267 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000168658 2
ENSG00000188010 2
ENSG00000162878 2
ENSG00000162944 2
ENSG00000137962 2
ENSG00000160741 2
ENSG00000291147 2
ENSG00000291147 1
ENSG00000115129 1
ENSG00000291147 2
ENSG00000291147 2
ENSG00000117153 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 2
ENSG00000023902 2
ENSG00000168883 2
ENSG00000291147 2
ENSG00000032389 2
ENSG00000115446 2
ENSG00000134690 2
ENSG00000291147 2
ENSG00000198142 2
ENSG00000291147 2
ENSG00000171853 2
ENSG00000177673 2
ENSG00000075884 2
ENSG00000168955 2
ENSG00000144152 2
ENSG00000244617 2
ENSG00000157992 2
ENSG00000163170 2
