node1 node2
Q8N5U6 Q9UBU9
Q8N5U6 Q12899
Q8N5U6 P51965
Q8N5U6 Q969T4
Q8N5U6 Q96LR5
Q8N5U6 Q9BVJ6
Q8N5U6 Q9HAC8
Q8N5U6 Q13404
Q8N5U6 Q00987
Q8N5U6 P34897
Q8N5U6 Q13148
Q8N5U6 P63279
Q8N5U6 P62256
Q8N5U6 Q9C0C9
Q8N5U6 P06733
Q8N5U6 Q15047
Q8N5U6 P62993
Q8N5U6 P37840
Q8N5U6 P07900
Q8N5U6 Q5VVX9
Q8N5U6 Q96B02
Q9Y3C5 O00308
Q9Y3C5 Q9H0M0
Q9Y3C5 P31749
Q9Y3C5 Q9Y6K9
Q9Y3C5 Q14164
Q9Y3C5 QARS
Q9Y3C5 Q7Z3T8
Q9Y3C5 Q13191
Q9Y3C5 Q9Y679
Q9Y3C5 Q9Y6M4
Q9Y3C5 Q15025
Q9Y3C5 P68400
Q9Y3C5 O95405
Q9Y3C5 P05067
Q9Y3C5 P62987
Q9Y3C5 Q13873
Q9Y3C5 P0CG47
Q9Y3C5 P0CG48
Q9Y3C5 Q9NWF9
Q9Y3C5 Q9Y2X8
Q9Y3C5 P62979
Q9Y3C5 P62837
Q9Y3C5 P61077
Q9Y3C5 P51668
Q9Y3C5 P63010
Q9Y3C5 Q96BQ5
Q9Y3C5 P53680
Q9Y3C5 Q9HAU4
Q9Y3C5 P51965
Q9Y3C5 Q9Y6I3
Q9Y3C5 Q969T4
Q9Y3C5 Q96LR5
Q9Y3C5 Q96GG9
Q9Y3C5 Q9H201
Q9Y3C5 Q9UHD2
Q9Y3C5 Q9C0C9
Q9Y3C5 P61088
Q9Y3C5 Q6ZT89
Q9Y3C5 O00487
Q9Y3C5 O00231
Q9Y3C5 O75832
Q9Y3C5 P21580
Q9Y3C5 O00232
Q9Y3C5 Q9GZX5
Q9Y3C5 Q9H1I8
Q9Y3C5 Q5VVX9
Q9Y3C5 P35610
Q9Y3C5 Q8IZ07
Q9Y3C5 Q13485
Q9Y3C5 O95630
Q9Y3C5 O00560
Q9Y3C5 O14763
Q9Y3C5 Q9UNA4
Q9Y3C5 O14787
Q9Y3C5 Q96CV9
Q9Y3C5 P42224
Q9Y3C5 P46934
Q9Y3C5 Q96CW1
Q9Y3C5 P08621
Q9Y3C5 P51665
Q9Y3C5 P27037
Q9Y3C5 Q9UJ41
Q9Y3C5 Q9UJY5
Q9Y3C5 Q9NZ52
Q9Y3C5 Q9UJY4
Q9Y3C5 O43242
Q9Y3C5 Q15819
Q9Y3C5 Q93009
Q9Y3C5 Q12846
Q9Y3C5 Q8NEQ5
Q9Y3C5 P67870
Q9Y3C5 P48556
Q9Y3C5 Q96J02
Q9Y3C5 Q16401
Q9Y3C5 P55036
Q9Y3C5 O75604
Q9Y3C5 Q15008
Q9Y3C5 Q99460
Q9Y3C5 P45974
Q9Y3C5 "['P0DP91', 'Q03468']"
Q9Y3C5 Q13200
Q9Y3C5 Q13546
Q9Y3C5 Q9UNM6
Q9Y3C5 Q9UM54
Q9Y3C5 P42566
Q9Y3C5 Q9UHD9
Q9Y3C5 O75886
Q9Y3C5 P27348
Q9Y3C5 Q9NRR5
Q9Y3C5 Q9HCE7
Q9Y3C5 P32780
Q9Y3C5 O14964
Q9Y3C5 Q92759
Q9Y3C5 O95782
Q9Y3C5 P54578
Q9Y3C5 Q86VP1
Q9Y3C5 Q15836
Q9Y3C5 Q8IYW5
Q9Y3C5 Q8WUM4
Q9Y3C5 Q96PU5
Q9Y3C5 P08575
Q9Y3C5 Q6ZVM7
Q9Y3C5 Q13137
O43567 Q9Y2X8
O43567 P62837
O43567 P61077
O43567 P51668
O43567 P59780
O43567 Q92572
O43567 P56377
O43567 P29597
O43567 P48681
O43567 O43291
O43567 HDGFRP3
O43567 P10589
O43567 P24468
O43567 O43602
O43567 P32241
O43567 O14617
O43567 O75460
O43567 O95295
O43567 P08962
O43567 Q9UBU9
O43567 O00264
O43567 P51798
O43567 P51965
O43567 Q969T4
O43567 Q9Y240
O43567 O60637
O43567 O00182
O43567 O00214
O43567 P13473
O43567 P20700
O43567 Q9H6Y7
O43567 P61088
O43567 P42229
O43567 Q86Y82
O43567 Q9UEU0
O43567 Q9H8J5
O75628 P63104
O75628 WBSCR22
O75628 "['P0DMN0', 'P0DMM9']"
O75628 P27348
O75628 Q04917
O75628 P62258
Q8IYK8 Q9BSI4
O00624 Q03519
O00624 O00231
O00624 Q8WY07
O00624 MARCH6
O00624 Q9Y5K5
O00624 Q9H6U8
O00624 Q8NB49
O00624 Q99808
O00624 Q8TAT6
O00624 Q14534
O00624 Q9Y5W7
O00624 PCNXL3
O00624 O95476
O00624 Q9UHD9
O00624 Q9NQ11
O00624 Q9NRR5
O00624 Q9UP95
O00624 Q9Y666
O00624 Q9UHW9
O00624 O75387
O00624 Q7RTY0
O00624 Q7Z3C6
O00624 Q96FL8
O00624 O14678
O00624 O75844
O00624 Q7L1W4
O00624 Q14654
O00624 Q7Z388
O00624 KIAA0195
O00624 Q9Y2Q0
O00624 Q96BY9
O00624 P55072
O00624 Q9UKV5
O00624 Q8TDW4
O00624 Q9ULG6
O00624 Q9NP78
O00624 Q5T3U5
O00624 O15121
O00624 Q96GZ6
O00624 O60266
O00624 Q96J42
O00624 PPP1R15B
O00624 Q6DD88
O00624 Q9NW15
O00624 Q9BSR8
O00624 Q6UVM3
O00624 Q9Y3P4
O00624 P0CG47
O00624 Q9P0I2
O00624 Q8NBM4
O00624 UFD1L
C16orf13 Q00796
C16orf13 P60484
Q96PP8 Q86VW1
Q96PP8 P32455
Q96PP8 P54764
Q96PP8 Q9BZB8
Q96PP8 Q08AH1
Q96PP8 Q96HA4
Q96PP8 Q15526
Q96PP8 Q9BQE5
Q9H7P6 Q99816
Q9H7P6 Q8N5S1
Q9H7P6 Q8TBB1
Q9H7P6 Q9UK41
Q9H7P6 Q8NEZ2
Q9H7P6 Q9NQX7
Q9H7P6 P19174
Q9H7P6 Q96EY5
Q9H7P6 Q9UK73
Q9H7P6 A6NJ78
Q9BXT8 Q99459
Q9BXT8 Q5VVX9
Q6P582 P23258
Q6P582 Q9NRH3
Q6P582 P48729
Q6P582 Q99590
Q6P582 Q8NHV4
Q6P582 P05067
Q6P582 Q08AG7
Q6P582 Q96RT8
Q6P582 Q08380
Q6P582 Q9P270
Q6P582 Q9GZZ9
Q6P582 Q9Y6K9
Q6P582 O95881
Q6P582 Q96SN8
Q6P582 Q9BSJ2
Q6P582 Q96CW5
Q6P582 Q9UGJ1
Q6P582 Q9Y2I6
Q6P582 Q9UFC0
Q6NZ67 Q9UKB1
Q6NZ67 Q8N6M8
Q6NZ67 Q9Y6L6
Q6NZ67 O43291
Q6NZ67 Q8NHV4
Q6NZ67 Q16543
Q6NZ67 P05362
Q6NZ67 P01106
Q6NZ67 Q15047
Q6NZ67 TMEM206
Q6NZ67 P25090
Q6NZ67 Q08380
Q6NZ67 P49146
Q6NZ67 P35414
Q6NZ67 Q08AG7
Q6NZ67 P78362
Q6NZ67 Q9Y5B8
Q6NZ67 P04637
Q6NZ67 P48729
Q6NZ67 P35372
Q6NZ67 O95881
Q6NZ67 P23258
Q6NZ67 Q9NRH3
Q6NZ67 Q96SN8
Q6NZ67 Q9BSJ2
Q6NZ67 Q96CW5
Q6NZ67 Q9UGJ1
Q6NZ67 Q96RT8
Q6NZ67 Q96RT7
Q7LBR1 P40818
Q7LBR1 Q15717
Q7LBR1 Q08945
Q7LBR1 Q9H444
Q7LBR1 O95630
Q7LBR1 Q02833
Q7LBR1 P53990
Q7LBR1 Q00610
Q7LBR1 Q9Y3E7
Q7LBR1 Q9NZZ3
Q7LBR1 O75643
Q7LBR1 P62491
Q7LBR1 Q9Y3E7
Q7LBR1 P15313
Q7LBR1 P61964
Q7LBR1 Q96CF2
Q7LBR1 Q9H9A5
Q7LBR1 Q13415
Q7LBR1 P53597
Q7LBR1 Q9UN37
Q7LBR1 Q9HD42
Q7LBR1 Q9Y448
Q7LBR1 Q9UBP0
Q7LBR1 Q70EL1
Q7LBR1 Q92734
O15305 Q92871
O15305 Q9UI15
O15305 Q96HD9
O15305 P12236
O15305 P05141
Q92871 Q96PM5
Q92871 P0DPA2
Q92871 Q6MZM0
Q92871 O00555
Q92871 Q2TAL8
Q92871 Q8TF66
Q92871 P20340
Q92871 P62879
Q92871 O95147
Q92871 Q6S8J3
Q92871 Q16670
Q92871 Q86SJ6
P00966 P48637
P00966 P00390
P00966 P02795
P00966 Q6ZVZ8
P00966 P30041
P00966 P38646
P00966 P46926
P00966 Q13107
P00966 P43490
P00966 Q06830
P00966 Q8WUM4
P00966 Q86YN1
P00966 P04075
P00966 O95835
P00966 P10398
P00966 P62829
P00966 Q9NRD1
P00966 P07954
P00966 P22415
P00966 P31948
P00966 O00625
P00966 O43464
P00966 Q8NBF2
P00966 Q96NL6
P00966 Q16719
P00966 Q92598
P00966 Q86Y25
P00966 P22234
P00966 P32119
P00966 P11498
P00966 P35270
P00966 Q96DX5
P00966 P12955
P00966 P40692
P00966 P55263
P00966 P04406
P00966 Q9NT62
P00966 P29401
P00966 P17858
P00966 O60674
P00966 Q16658
P00966 P07384
P00966 P10619
P00966 P50995
P00966 Q68CZ1
P00966 P01106
P00966 Q9NY33
P00966 P07195
P00966 P14618
P00966 Q9NTG7
P00966 Q9BS16
P00966 P09622
P00966 P32456
P00966 P52565
P00966 Q96EQ0
P00966 Q14914
P00966 Q9NS85
P00966 Q9H8T0
P00966 P53602
P00966 O43175
P00966 P06730
P00966 Q6ZMB5
P00966 P18031
P00966 P10599
P00966 Q13126
P00966 Q9NR45
P00966 Q96KP4
P00966 Q96EP5
P00966 O95379
P00966 P61019
P00966 P05067
P00966 Q9Y230
P00966 P08243
P00966 P37802
P00966 Q15554
P00966 P54274
P00966 P52292
P00966 Q14161
P00966 Q99523
P00966 Q9H1I8
P00966 P60174
P49789 P63279
P49789 P04637
P49789 Q9UBK7
P49789 Q12829
P49789 P35222
P49789 Q04864
P49789 Q9Y217
P49789 Q9UJU2
P49789 P36406
P49789 Q00987
P49789 Q14CB8
Q9BT56 P05067
P17019 Q13263
Q14112 Q6UX06
Q14112 P21741
Q14112 P32249
Q14112 P15502
Q14112 P59665
Q14112 Q86SG7
Q14112 P41212
Q14112 Q15375
Q14112 Q86YD3
Q14112 P98160
Q14112 P60369
Q14112 O00182
Q14112 TAZ
Q14112 Q9UKJ1
Q14112 Q5VX71
Q14112 P12757
Q14112 P02462
Q14112 P02452
Q14112 P17931
Q14112 P11047
Q14112 Q15262
Q14012 Q9UQL6
Q14012 P56524
Q14012 Q9UKV0
Q14012 P46527
Q14012 Q5T6S3
Q14012 P21709
Q14012 O95813
Q14012 Q9NP62
Q14012 Q8IU85
Q14012 Q9BWC9
Q14012 P0C7A2
Q14012 O94921
Q14012 Q9Y570
Q14012 Q92569
Q14012 Q7KZI7
Q14012 FAM19A3
Q14012 P04792
Q14012 Q6NT52
Q14012 Q16878
Q14012 Q8N490
Q14012 P51451
Q14012 Q8NDV1
Q14012 P67775
Q14012 P05067
Q14012 Q14005
Q14012 Q96RR4
Q14012 P11802
Q14012 P24385
Q9NQ92 Q9HCE1
Q9NQ92 P61758
Q9NQ92 Q14011
Q9NQ92 P32121
Q9NQ92 P15880
Q9NQ92 P18509
Q9NQ92 Q9HCE7
Q9NQ92 HIST4H4
Q9NQ92 Q96CU9
Q9NQ92 Q13951
Q9NQ92 O14965
Q9NQ92 Q9NY12
Q9NQ92 P35228
Q9NQ92 O94887
Q9NQ92 Q9UBU9
Q9NQ92 P62312
Q9NQ92 O14744
Q9NQ92 P61313
Q9NQ92 P63162
Q9NQ92 HIST1H3E
Q9NQ92 P08887
Q9NQ92 P34897
Q9NQ92 Q9Y316
Q9NQ92 O43251
Q9NQ92 Q9NWB1
Q9NQ92 Q53GS9
Q9NQ92 Q01196
Q9NQ92 P83111
Q9NQ92 HIST3H3
Q9NQ92 Q01844
Q9NQ92 P22087
Q96C28 Q99750
Q96C28 Q9HCM9
Q96C28 Q15311
Q96C28 Q9HCK8
Q96C28 P46777
Q96C28 Q9H7X3
Q96C28 P31323
Q96C28 Q9Y291
Q96C28 P82912
Q96C28 P82664
Q96C28 Q9NYW8
Q96C28 O95789
Q96C28 Q9BV97
Q96C28 Q96EL2
Q96C28 A6NFI3
Q96C28 O95273
Q96C28 P82930
Q96C28 HIST2H2AB
Q96C28 Q92665
Q96C28 Q07021
Q96C28 Q6ZMS7
Q96C28 P30414
Q96C28 Q8NAF0
Q96C28 P82675
Q96C28 O75467
Q96C28 Q96EB6
Q96C28 Q8N2S1
Q96C28 Q13263
Q96C28 P82933
Q96C28 Q9Y2R9
Q96C28 Q12899
Q96C28 Q9Y399
Q96C28 P07199
Q96C28 P61313
Q96C28 P51398
Q96C28 Q9Y3D5
Q96C28 Q70CQ2
Q96C28 Q9BYN8
Q96C28 P68400
Q96C28 VPRBP
Q96C28 P59923
Q96C28 Q96CS4
Q96C28 Q6P1M3
Q96C28 Q9C0C9
Q96C28 P60409
Q96C28 Q92552
Q96C28 KRTAP10-5
Q96C28 P82663
Q96C28 P82650
Q96C28 Q96EY7
Q96C28 P82673
Q96C28 Q14593
Q96C28 NRD1
Q96C28 P20719
Q96C28 Q9Y3D9
Q96C28 P62906
Q96C28 Q03936
Q96C28 Q6P158
Q96C28 "['Q8N2E6', 'Q5JU69']"
Q16566 Q8NB46
Q16566 P56524
Q16566 Q9Y6J0
Q16566 Q14155
Q16566 Q06330
Q16566 P46934
Q16566 P46531
Q16566 O75170
Q16566 Q9Y2X7
Q16566 Q14161
Q16566 P07900
Q16566 O15084
Q6ZNC4 Q9UKB1
Q6ZNC4 O75446
Q6ZNC4 Q9HAJ7
Q6ZNC4 Q9Y297
Q6ZNC4 P07951
Q6ZNC4 Q9H7L9
Q6ZNC4 Q8IZD4
Q6ZNC4 Q13616
Q6ZNC4 Q9HCU9
Q6ZNC4 Q9H0E3
Q6ZNC4 P20839
Q6ZNC4 Q5PSV4
Q6ZNC4 P29374
Q6ZNC4 Q4LE39
Q6ZNC4 Q969U6
Q6ZNC4 Q9H160
Q6ZNC4 Q96ST3
Q96K80 Q15038
Q96K80 P61513
Q96K80 Q92624
Q96K80 Q86VP6
Q96K80 "['P86481', 'P86496', 'P86479', 'P86480', 'P86478']"
Q96K80 P55198
Q96K80 Q93062
Q96K80 P62888
Q96K80 Q9BQ04
Q96K80 O75553
Q96K80 P01116
Q96K80 Q07020
Q96K80 P23511
Q96K80 P54253
Q9Y508 Q8WVJ2
Q9Y508 Q14657
Q9Y508 Q9BXS1
Q9Y508 Q8N9I9
Q9Y508 Q9Y2X8
Q9Y508 P62837
Q9Y508 P61077
Q9Y508 P51668
Q9Y508 Q9GZZ8
Q9Y508 P21580
Q9Y508 Q9H0F5
Q9Y508 Q9BYV6
Q9Y508 P60201
Q9Y508 P35226
Q9Y508 Q96A61
Q9Y508 Q9HCE7
Q9Y508 Q9NPY3
Q9Y508 Q9BWF2
Q9Y508 UBE2DNL
Q9Y508 Q13233
Q9Y508 P27361
Q9Y508 Q15022
Q9Y508 P38936
Q9Y508 P36941
Q9Y508 Q9Y679
Q9Y508 Q9BUZ4
Q9Y508 Q9Y4K3
Q9Y508 P04792
Q9Y508 P51965
Q9Y508 Q6GPH4
Q9Y508 Q969T4
Q9Y508 Q96LR5
Q9Y508 P60981
Q9Y508 O14810
Q9Y508 O60763
Q9Y508 P22794
Q9Y508 P62256
Q9Y508 P61086
Q9Y508 Q96A37
Q9Y508 P08865
Q9Y508 Q99496
Q9Y508 Q9H0J9
Q9Y508 Q8IX04
Q9Y508 Q9Y6K8
Q9Y508 Q9NR21
Q9Y508 P0CG48
Q9Y508 P07900
Q9Y508 Q5VVX9
Q9Y508 Q01844
Q9Y508 Q96B02
Q9Y4L5 Q9UKB1
Q9Y4L5 P46379
Q9Y4L5 Q15717
Q9Y4L5 P54725
Q9Y4L5 Q9Y2X8
Q9Y4L5 IGHA1
Q9Y4L5 P62837
Q9Y4L5 P61077
Q9Y4L5 Q8N1I0
Q9Y4L5 P51668
Q9Y4L5 P31749
Q9Y4L5 P55083
Q9Y4L5 P49810
Q9Y4L5 P02766
Q9Y4L5 Q15131
Q9Y4L5 P25686
Q9Y4L5 P31946
Q9Y4L5 P01034
Q9Y4L5 P01106
Q9Y4L5 P01112
Q9Y4L5 Q96AH8
Q9Y4L5 P51149
Q9Y4L5 Q99471
Q9Y4L5 Q02543
Q9Y4L5 P51965
Q9Y4L5 Q969T4
Q9Y4L5 O95714
Q9Y4L5 P54259
Q9Y4L5 O15151
Q9Y4L5 P63279
Q9Y4L5 Q15038
Q9Y4L5 P61088
Q9Y4L5 P05067
Q9Y4L5 P31947
Q9Y4L5 Q86VP1
Q9Y4L5 P0CG48
Q9Y4L5 O14764
Q9Y4L5 P00533
Q9Y4L5 P24390
Q9Y4L5 Q96B02
Q9Y4L5 P41439
Q8WU90 P82970
Q8WU90 P41208
Q8WU90 Q9NPJ6
Q8WU90 Q14203
Q8WU90 P13805
Q8WU90 Q9Y295
Q8WU90 P46939
Q8WU90 Q92558
Q8WU90 P04629
Q8WU90 PARK2
Q8WU90 Q92544
Q8WU90 Q6NZY4
Q8WU90 P05161
Q8WU90 Q13769
Q8WU90 P12830
Q8WU90 Q8N5N7
Q8WU90 P01116
Q8WU90 P15735
Q8WU90 O14980
Q8WU90 Q12933
Q8WU90 Q96PF2
Q8WU90 Q9BRX5
Q8WU90 Q9UNN5
Q8WU90 Q9C0F1
Q8WU90 Q9P2K1
Q8WU90 Q96J01
Q8WU90 Q8NI27
Q8WU90 Q96FV9
Q8WU90 Q6I9Y2
Q8WU90 Q86W42
Q8WU90 P68400
Q8WU90 Q9UG63
Q8WU90 O95793
Q8WU90 O43314
Q8WU90 Q6PFW1
Q8WU90 Q9H7E9
Q8WU90 Q96LK0
Q8WU90 Q99496
Q8WU90 Q6RFH5
Q6PJT7 Q03933
Q6PJT7 Q9NP64
Q6PJT7 P42704
Q6PJT7 Q12926
Q6PJT7 Q8TAD8
Q6PJT7 P09661
Q6PJT7 Q9Y546
Q6PJT7 Q9NQ29
Q6PJT7 Q96FV9
Q6PJT7 Q14974
Q6PJT7 Q5T6F2
Q6PJT7 Q9BV44
Q6PJT7 Q9P2S5
Q6PJT7 P63172
Q6PJT7 Q04917
Q6PJT7 Q16666
Q6PJT7 O75147
Q6PJT7 Q86VM9
Q6PJT7 Q14999
Q6PJT7 C11orf57
Q6PJT7 Q9Y383
Q6PJT7 O43670
Q6PJT7 P35638
Q6PJT7 Q9NRC8
Q6PJT7 Q9NYS7
Q6PJT7 P35900
Q6PJT7 Q66PJ3
Q6PJT7 Q9H4L4
Q6PJT7 Q8NCB2
Q6PJT7 KIAA1107
Q6PJT7 Q8NI27
Q6PJT7 Q9H0W5
Q6PJT7 Q6I9Y2
Q6PJT7 P49760
Q6PJT7 Q13769
Q6PJT7 P08621
Q6PJT7 Q9UPT5
Q6PJT7 Q8IYB3
Q6PJT7 Q96M32
Q6PJT7 Q86SE5
Q6PJT7 P11802
Q6PJT7 P82979
Q6PJT7 Q9P2P5
Q6PJT7 Q9H307
Q6PJT7 Q16763
Q6PJT7 Q99496
P16150 Q9UER7
P16150 Q8N1S5
P16150 Q96ER3
P16150 Q9UI10
P16150 Q13144
P16150 P49770
P16150 Q9NR50
P16150 P15311
P16150 O60271
P16150 P26038
P16150 P09382
P16150 P34897
Q6ZNA4 Q99816
Q6ZNA4 Q8TDB6
Q6ZNA4 Q9UEY8
Q6ZNA4 P16220
Q6ZNA4 P63165
Q6ZNA4 O43541
Q6ZNA4 O15105
Q6ZNA4 P62837
Q6ZNA4 P61077
Q6ZNA4 Q15796
Q6ZNA4 P51668
Q6ZNA4 MARCH7
Q6ZNA4 Q8TDY2
Q6ZNA4 P12755
Q6ZNA4 Q8N5M4
Q6ZNA4 Q9ULW0
Q6ZNA4 Q9HAU4
Q6ZNA4 Q9Y2T1
Q6ZNA4 P26371
Q6ZNA4 Q9P2N5
Q6ZNA4 Q9UFW8
Q6ZNA4 Q9NYG5
Q6ZNA4 C21orf59
Q6ZNA4 Q14192
Q6ZNA4 Q9H6T0
Q6ZNA4 Q6NXG1
Q6ZNA4 P60604
Q6ZNA4 Q13363
Q6ZNA4 P29590
Q6ZNA4 Q8WWZ3
Q6ZNA4 O94888
Q6ZNA4 Q9Y2X8
Q6ZNA4 Q8IWZ8
Q6ZNA4 Q14764
Q6ZNA4 Q08043
Q6ZNA4 P61956
Q6ZNA4 O00463
Q6ZNA4 Q6UWE0
Q6ZNA4 Q01831
Q6ZNA4 FAM189B
Q6ZNA4 P22736
Q6ZNA4 P51965
Q6ZNA4 P19474
Q6ZNA4 Q969T4
Q6ZNA4 Q96LR5
Q6ZNA4 P12757
Q6ZNA4 Q9BWX1
Q6ZNA4 Q13404
Q6ZNA4 P84022
Q6ZNA4 P19784
Q6ZNA4 P68400
Q6ZNA4 P63279
Q6ZNA4 P61086
Q6ZNA4 P61081
Q6ZNA4 P50148
Q6ZNA4 Q9UBP0
Q6ZNA4 P61088
Q6ZNA4 Q5TA78
Q6ZNA4 Q8WTS6
Q6ZNA4 Q9BZR9
Q6ZNA4 P55854
Q6ZNA4 P0CG48
Q6ZNA4 P07900
Q6ZNA4 Q96B02
Q6ZNA4 Q9BTE7
NACAP1 Q8TBB1
NACAP1 USP17L9P
NACAP1 Q96K17
NACAP1 P40222
NACAP1 Q9NSA3
Q86VM9 Q9HCE1
Q86VM9 Q13523
Q86VM9 O75494
Q86VM9 Q96JJ6
Q86VM9 Q8WXF0
Q86VM9 KIAA1429
Q86VM9 Q8NDT2
Q86VM9 Q9NS56
Q86VM9 P04629
Q86VM9 P43115
Q86VM9 Q5T200
Q86VM9 Q13618
Q86VM9 Q8NEY8
Q86VM9 Q9UKV3
Q86VM9 Q15424
Q86VM9 Q8NCB2
Q86VM9 Q53GS9
Q86VM9 O60885
Q86VM9 P19784
Q86VM9 P01116
Q86VM9 Q9BXB5
Q86VM9 O75152
Q86VM9 P62316
Q86VM9 Q9NWH9
Q86VM9 Q7Z6E9
Q86VM9 Q15554
Q86VM9 Q8N5F7
Q86VM9 P54274
Q86VM9 Q9BXB1
Q86VM9 Q9UKB1
Q86VM9 O95926
Q86VM9 Q12926
Q86VM9 Q02878
Q86VM9 Q92542
Q86VM9 Q9UL59
Q86VM9 Q8TAA9
Q86VM9 Q9NQ29
Q86VM9 Q9H5Z1
Q86VM9 SEPT2
Q86VM9 Q9H0U9
Q86VM9 Q07955
Q86VM9 Q14145
Q86VM9 P26368
Q86VM9 Q9BRL6
Q86VM9 Q7Z2W7
Q86VM9 Q15459
Q86VM9 Q15428
Q86VM9 Q9H4L7
Q86VM9 O60293
Q86VM9 Q8IYD1
Q86VM9 NHP2L1
Q86VM9 Q9NRC8
Q86VM9 Q15287
Q86VM9 Q9H2G4
Q86VM9 C9orf41
Q86VM9 Q96PL5
Q86VM9 Q6PD62
Q86VM9 O75475
Q86VM9 Q9UKM9
Q86VM9 P08195
Q86VM9 Q9BXP5
Q86VM9 O60508
Q86VM9 P49756
Q86VM9 Q9C0J8
Q86VM9 P41223
Q86VM9 P49759
Q86VM9 P49760
Q86VM9 P49761
Q86VM9 Q9HAZ1
Q86VM9 Q8N3X1
Q86VM9 Q9H000
Q86VM9 Q92900
Q86VM9 Q5VWQ0
Q86VM9 Q01780
Q86VM9 C10orf2
Q86VM9 Q00839
Q86VM9 O75400
Q86VM9 P06702
Q86VM9 Q96T37
Q86VM9 Q96PK6
Q86VM9 P07910
Q86VM9 Q969H0
Q86VM9 Q9Y2J2
Q86VM9 Q86UX7
Q86VM9 Q9BZJ0
Q86VM9 P78362
Q86VM9 Q96MU7
Q86VM9 Q99755
Q86VM9 Q8IUX4
Q86VM9 Q2TAY7
Q86VM9 Q8WVC0
Q86VM9 Q9ULR0
Q86VM9 Q13427
Q86VM9 Q9UNP9
Q86VM9 Q9Y383
Q86VM9 Q9HCS7
Q86VM9 Q9Y580
Q86VM9 P78332
Q86VM9 Q5SSJ5
Q86VM9 Q14980
Q86VM9 Q08945
Q86VM9 Q9Y3B4
Q86VM9 Q15393
Q86VM9 Q96E39
Q86VM9 Q9UBU9
Q86VM9 Q9BRX9
Q86VM9 O95639
Q86VM9 Q0VGE8
Q86VM9 P20248
Q86VM9 O60306
Q86VM9 Q6NZY4
Q86VM9 Q9UBC1
Q86VM9 Q9NUD5
Q86VM9 Q6UN15
Q86VM9 Q13595
Q86VM9 Q99459
Q86VM9 Q6EMK4
Q86VM9 Q9Y5B9
Q86VM9 Q14694
Q86VM9 Q92541
Q86VM9 Q08AG7
Q86VM9 Q16763
Q86VM9 Q13573
Q86VM9 Q8IYB3
Q86VM9 Q5VTL8
Q86VM9 Q9UQ35
Q86VM9 P38159
Q86VM9 P30414
Q86VM9 Q9H307
Q86VM9 Q9NW82
Q05586 Q8TCU5
Q05586 Q8TBB1
Q05586 P17252
Q05586 Q13813
Q05586 Q13555
Q05586 P06241
Q05586 Q13224
Q05586 O60391
Q05586 Q9Y698
Q05586 P03891
Q05586 Q12879
Q9NVM4 HIST1H4A
Q9NVM4 Q14697
Q9NVM4 Q9NUX5
Q9NVM4 Q9Y2F5
Q9NVM4 Q8IZ69
Q9NVM4 Q8NFH8
Q9NVM4 P20042
Q9NVM4 Q8NI51
Q9NVM4 P48736
Q9NVM4 H3F3C
Q9NVM4 O75165
Q9NVM4 P55073
Q9NVM4 P41218
Q9NVM4 P58166
Q9NVM4 KIAA1683
Q9NVM4 FAM19A3
Q9NVM4 HIST1H3A
Q9NVM4 P14678
Q9NVM4 HIST2H2AC
