node1 node2
LOXL3 SUFU
LOXL3 VPS26B
LOXL3 EDEM1
LOXL3 RPL23
LOXL3 SENP5
LOXL3 HSPA5
B0UZZ8 IMP4
B0UZZ8 TARBP2
B0UZZ8 PRKRA
B0UZZ8 BUD13
B0UZZ8 PPAN
B0UZZ8 CDK13
B0UZZ8 WDR43
B0UZZ8 ZNF22
B0UZZ8 UTP3
B0UZZ8 PURA
B0UZZ8 BOP1
B0UZZ8 NOL10
B0UZZ8 RPL37A
B0UZZ8 ZFP37
B0UZZ8 RBM5
B0UZZ8 RPS13
B0UZZ8 DDX31
B0UZZ8 ZNF770
B0UZZ8 TENT4B
B0UZZ8 GAR1
B0UZZ8 RRP8
B0UZZ8 GNL2
B0UZZ8 BRIX1
B0UZZ8 RPL32
B0UZZ8 PUM3
B0UZZ8 NMNAT1
B0UZZ8 DDX10
B0UZZ8 PAK1IP1
B0UZZ8 NGDN
B0UZZ8 ZNF777
B0UZZ8 RSL24D1
B0UZZ8 NOP2
B0UZZ8 NOC3L
B0UZZ8 TRIM71
B0UZZ8 RBM34
B0UZZ8 ZKSCAN8
B0UZZ8 NSD2
B0UZZ8 DCAF1
B0UZZ8 ZNF184
B0UZZ8 RBMX2
B0UZZ8 LARP1B
B0UZZ8 RRP15
B0UZZ8 GTPBP4
B0UZZ8 ZCCHC3
B0UZZ8 TTF1
B0UZZ8 RPL10A
B0UZZ8 ZC3HAV1
B0UZZ8 RSBN1
B0UZZ8 REXO4
B0UZZ8 RPS3A
B0UZZ8 RPL26L1
B0UZZ8 HP1BP3
B0UZZ8 GLYR1
B0UZZ8 H1-6
B0UZZ8 RRP7A
B0UZZ8 CEBPZ
B0UZZ8 DDX27
B0UZZ8 DDX56
B0UZZ8 ELAVL2
B0UZZ8 DHX30
B0UZZ8 SRP72
B0UZZ8 NSA2
B0UZZ8 EBNA1BP2
B0UZZ8 STAU1
B0UZZ8 STAU2
B0UZZ8 DKC1
B0UZZ8 ZNF512
B0UZZ8 UPF1
B0UZZ8 ZNF629
B0UZZ8 ZNF317
B0UZZ8 ZNF668
B0UZZ8 ZNF483
B0UZZ8 RRS1
B0UZZ8 DDX21
B0UZZ8 FTSJ3
B0UZZ8 DDX24
B0UZZ8 POP1
B0UZZ8 YTHDC2
B0UZZ8 RBM28
B0UZZ8 KNOP1
B0UZZ8 CCDC137
B0UZZ8 NCL
B0UZZ8 NOL6
A8MUH7 SLC5A6
A8MUH7 ZBTB5
A8MUH7 KLHL24
A8MUH7 CSNK2A2
A8MUH7 SLC1A3
A8MUH7 SH2D5
A8MUH7 DECR2
A8MUH7 SLC4A7
A8MUH7 OTULIN
A8MUH7 SLC19A3
A8MUH7 SCARB1
A8MUH7 ZBED1
A8MUH7 SLC6A6
A8MUH7 KCTD5
A8MUH7 KCTD17
A8MUH7 KCTD2
A8MUH7 KCTD3
A8MUH7 SHKBP1
A8MUH7 ECI2
A8MUH7 ASNSD1
A8MUH7 SLC22A5
A8MUH7 KLHL17
A8MUH7 CDK5RAP1
A8MUH7 ABCC4
A8MUH7 FRYL
A8MUH7 BCR
A8MUH7 COLEC12
NSUN7 SEMG1
NSUN7 PTPN6
WNT9B HECTD3
WNT9B NDUFA2
WNT9B ZZEF1
PRODH BRAP
PRODH TUBA4A
PRODH HSPA2
PRODH HSPA6
PRODH HSPA8
CHN1 CHN2
IL16 RNF169
IL16 NRBP2
IL16 CAMK1
IL16 ZNF148
CD96 NOMO1
CD96 SQSTM1
CD96 NPTX1
CD96 TMEM160
TSNARE1 APOD
TSNARE1 NDE1
ARHGAP26 RAB11FIP5
ARHGAP26 OPHN1
ARHGAP26 MICAL1
ARHGAP26 ARHGAP42
ARHGAP26 ARHGAP10
ARHGAP26 JPH1
NFIB NFIX
NFIB NFIA
NFIB NFIC
SERPINB11 DNLZ
SERPINB11 CPE
SERPINB11 ITPA
SERPINB11 SIL1
SERPINB11 ZNG1E
SERPINB11 TUBA4A
A6NI72 SH3GL3
Q5J1K9 ITGA8
Q5J1K9 POGLUT1
Q5J1K9 ZNG1E
Q5J1K9 HSPA12A
Q5J1K9 ARSK
Q5J1K9 NAGLU
Q5J1K9 PAM
Q5J1K9 ATP12A
RGL4 DCX
RGL4 OCIAD1
ARMCX4 DPAGT1
CAB39L STK11
CAB39L ACOT7
CAB39L CAB39
CAB39L STRADA
Q6PG48 SLIT2
Q6PG48 ULBP2
Q6PG48 PHYHIP
Q6PG48 SGPL1
DHRS4L2 D2HGDH
DHRS4L2 ACOT7
DHRS4L2 DHRS4
DHRS4L2 MTIF2
NLGN4Y PRIM1
NLGN4Y PRIM2
D6RGH0 DNLZ
D6RGH0 CDK15
D6RGH0 FGR
D6RGH0 FKBP5
D6RGH0 MTA2
D6RGH0 Q58FG0
D6RGH0 HSP90AB1
D6RGH0 HSP90AA1
POLL CST4
POLL SYN2
POLL P01876
POLL SULT1C2
POLL SERPINB4
POLL MED1
POLL LACRT
POLL RIOX2
POLL NOSIP
POLL LTF
POLL SEMG1
POLL SEMG2
POLL SCGB1D1
POLL QNG1
SULT1A2 CALCOCO2
SULT1A2 TRAPPC9
SULT1A2 SULT1A3
SMN2 SMN2
GPM6B O60361
ARHGEF10 ZNG1E
ARHGEF10 RNF31
ARHGEF10 RSPRY1
ARHGEF10 SETD2
ARHGEF10 DNAJB5
ARHGEF10 PTRH2
FUZ PTGES2
FUZ HPS1
FUZ UBE3A
FUZ NCAPG
FUZ ACTR6
FUZ ESPL1
FUZ DDX11
FUZ VPS13B
FUZ OSBPL11
FUZ OSBPL9
FUZ INTU
FUZ UBB
FUZ GET4
FUZ UBR4
FUZ BAG6
FUZ HSPA8
O60344 KCNIP4
O60344 DHX40
O60344 RCOR3
O60344 RCOR1
O60344 KDM1A
HLA-DQA1 MFSD8
HLA-DQA1 ST7
HLA-DQA1 SLC22A18
HLA-DQA1 SLC38A9
HLA-DQA1 KCNJ8
HLA-DQA1 GALT
HLA-DQA1 TMEM219
HLA-DQA1 EFNB1
HLA-DQA1 CUX1
HLA-DQA1 P10314
HLA-DQA1 SLC30A9
HLA-DQA1 MYO19
HLA-DQA1 TMEM214
SLC45A2 TMEM63A
SLC45A2 GTF2E1
SLC45A2 MID1IP1
SLC45A2 ATG9A
SLC45A2 E9PJD7
SLC45A2 PCNX3
SLC45A2 AMFR
SLC45A2 SQOR
SLC45A2 MINDY1
SLC45A2 ATP2B2
SLC45A2 UBB
SLC35A2 PRSS2
RABL2A SEC23IP
RABL2A FHIT
RABL2A BRCA2
RABL2A MTO1
RABL2A ALMS1
RABL2A FIGNL1
FCGR3B LRRC8E
FCGR3B LRRC8C
FCGR3B CILK1
FCGR3B TUBB8
FCGR3B TUBB3
FCGR3B NPTX1
FCGR3B CD109
FCGR3B ITGAV
FCGR3B ATP12A
FCGR3B COX16
FCGR3B NR2F2
FCGR3B NRP2
Q580R0 TPPP
Q580R0 NFKBIE
LIMK2 HNRNPLL
LIMK2 UBB
LIMK2 TTC1
RGS20 TARBP1
RGS20 GFER
RGS20 KIF3B
RGS20 ZNF444
RGS20 PGP
RGS20 DCAF10
RGS20 BOLA1
RGS20 DPH1
RGS20 MOCOS
RGS20 CIAPIN1
RGS20 NBN
RGS20 CTU2
RGS20 PRIM2
RGS20 KIF3A
RGS20 TXLNA
RGS20 SELENOO
RGS20 RAD50
RGS20 TRMT1L
RGS20 CIAO3
RGS20 NARF
RGS20 MRE11
RGS20 CRY1
RGS20 MIOS
RGS20 GLRX3
RGS20 PI4KA
RGS20 DPH2
RGS20 ATP6V0A1
RGS20 ZYG11B
RGS20 CUL2
RGS20 PTGES3L-AARSD1
RGS20 TXLNG
RGS20 HYCC1
RGS20 EFR3B
RGS20 EFR3A
RGS20 PLK1
RGS20 TTC7B
RGS20 ZNF664
RGS20 NLN
RGS20 TYW1
RGS20 ZNF696
RGS20 RGS19
B7Z207 CRBN
B7Z207 DENR
B7Z207 O60361
B7Z207 PDHX
B7Z207 PDK2
ZNF684 RABL6
ZNF684 MTMR4
ZNF684 ASAH1
ZNF684 GAPDHS
ZNF684 PHYKPL
ZNF684 POTEE
B1AK13 MGME1
B1AK13 ACADVL
B1AK13 ALAS1
B1AK13 GLS
B1AK13 FPGS
MPP2 GID4
MPP2 PALS2
MPP2 DLG1
MPP2 LIN7C
MPP2 LIN7B
MPP2 LIN7A
MPP2 ARMC8
KLHL2 SAMD1
KLHL2 EPDR1
KLHL2 PHLDB3
KLHL2 TRIM8
KLHL2 FBXW8
KLHL2 FBXO33
KLHL2 UPRT
KLHL2 DCTN6
KLHL2 TCF25
KLHL2 UCK1
KLHL2 CASK
KLHL2 TRIM47
KLHL2 DCTN5
KLHL2 APPL1
KLHL2 CCDC8
KLHL2 CUL7
KLHL2 ARHGEF7
KLHL2 FBXL17
KLHL2 ACTR10
KLHL2 UCKL1
KLHL2 XIAP
KLHL2 PIK3C2B
KLHL2 IMPDH1
KLHL2 KLHL12
KLHL2 RNPS1
KLHL2 OBSL1
KLHL2 DCTN4
KLHL2 DIABLO
KLHL2 SCYL1
KLHL2 USP28
KLHL2 KEAP1
KLHL2 FHIP2A
KLHL2 DCTN3
KLHL2 TRIM9
KLHL2 YARS2
KLHL2 SIPA1L1
KLHL2 GIT2
KLHL2 RRBP1
KLHL2 ACTR1B
KLHL2 ACTR1A
KLHL2 ARMCX5-GPRASP2
KLHL2 KLHL17
KLHL2 ACIN1
KLHL2 DNAJC13
KLHL2 WNK3
KLHL2 WNK1
KLHL2 KLHL3
B7Z5R0 MZB1
B7Z5R0 MRS2
B7Z5R0 CYGB
B7Z5R0 IL18
B7Z5R0 SUFU
B7Z5R0 TRIM28
TLE4 ZMYND19
TLE4 MKLN1
TLE4 ARMC8
TLE4 TLE5
TLE4 TLE2
TLE4 TLE1
TLR1 TBC1D24
TLR1 MAVS
TLR1 TLR6
TLR1 DERA
TLR1 CNPY3
TLR1 TMEM214
TLR1 PLXNB2
TLR1 ALDH16A1
PTPRE ATP6V0C
TFR2 PDF
TFR2 MAD2L2
TFR2 EXT1
KDM4B CCDC85C
KDM4B CCT5
KDM4B KDM4A
KDM4B CCT3
KDM4B CCT8
KDM4B CCT2
KDM4B CCT6A
KDM4B CCT6B
KDM4B CCT7
KDM4B TCP1
KDM4B CCT4
TMEM128 ARL6IP5
TMEM128 REEP6
TMEM128 TM2D3
TMEM128 TMEM208
TMEM128 SLC44A1
TMEM128 RTN2
TMEM128 CD47
TMEM128 BCS1L
TMEM128 PLSCR1
TMEM128 APOB
TMEM128 SOAT1
TMEM128 RTN4
TMEM128 SMARCA1
TMEM128 HDGFL3
TMEM128 RABAC1
TMEM128 REEP5
TMEM128 FUNDC2
TMEM128 ABCC4
CLASP2 FAM43A
CDK19 MED30
CDK19 MED20
CDK19 MED8
CDK19 MED10
CDK19 MED9
CDK19 MED28
CDK19 MED24
CDK19 MED22
CDK19 MED29
CDK19 MED23
CDK19 MED17
CDK19 MED4
CDK19 MED6
CDK19 MED13L
CDK19 MED12L
CDK19 MED12
CDK19 MED14
CDK19 MED16
CDK19 MED31
CDK19 MED27
CDK19 MED13
FFAR3 GNAO1
FFAR3 GNAI1
CACNA2D4 CACNB3
CACNA2D4 CACNA1C
OR1G1 OBP2A
NEUROD6 HMGB1
SLC7A10 SLC3A2
LAG3 CD3E
CAMK2N1 GRIN2B
Q495Z4 SHBG
GPR151 GAL
IGDCC3 FTL
LMOD1 ACTB
KL IGF1R
SLC39A2 KCNAB1
SLC39A2 KCNAB2
DPPA3 IPO5
CMKLR2 GNAI1
TLNRD1 LRP6
ESPN BAIAP2
ZNF365 NDE1
DAOA DAO
KCNK15 SFN
KCNK15 YWHAQ
KCNK15 YWHAZ
KCNK15 YWHAB
KCNK15 YWHAE
KCNK15 YWHAH
KCNK15 YWHAG
TIFAB TIFA
Q6ZW33 RAB1B
SHF PDGFRA
SCN10A ACTB
MAMSTR MAMSTR
MAMSTR MYOCD
CBLN3 CBLN4
CBLN3 CBLN2
CBLN3 CBLN1
SKOR2 SMAD3
SKOR2 SMAD2
MMP11 PRPF40A
MMP11 SERPINA1
ZNF287 TMEM62
ZIK1 DEK
CYP11B1 CYP11B2
Q6NSW5 TMEM256
ERVW-1 SLC1A4
ERVW-1 SLC1A5
SLC12A1 STK39
SLC12A1 OXSR1
SLC17A7 SH3GL2
NMS NMUR1
FUT7 TLR10
DUSP13 CCDC85B
COL5A3 COL5A1
COL5A3 COL1A2
PRND RPSA
HRH4 GNA15
HRH4 GNAO1
HRH4 GNAI1
MFAP5 FBLN1
MFAP5 FBN1
MFAP5 MEGF6
MFAP5 FBN2
A0A140G945 ALB
A0A140G945 CS
A0A140G945 A0A140G945
COL13A1 COL13A1
HTR1F CAV1
DIO1 DIO1
P0DN79 HTT
P0DN79 VTA1
P0DN79 HID1
P0DN79 FXR2
P0DN79 P0DN79
GSTT2 GSTT2
DAZ4 BOLL
DAZ4 DZIP1
DAZ4 QKI
DAZ4 DAZL
DAZ4 PUM2
ST8SIA2 NCAM1
SCUBE1 SCUBE1
PDILT ERO1A
NT5M NT5M
NEURL2 CTNNB1
CAPZA3 ACTG1
CAPZA3 CAPZA2
OR4F6 OR4F6
DAZ3 PUM2
NOMO3 NCLN
NPFFR1 NPFF
GIPC3 FZD3
VPREB3 P01871
CNGA2 CNGA2
CNGA2 CALM3
CNGA2 NHERF1
PCSK7 HSPA5
PCSK7 PMCH
PCSK7 PCSK7
PCSK7 HNRNPD
PCSK7 PABPC1
KCNH5 KCNH1
MMP24 KISS1
NKX2-8 NKX2-8
MLN MLNR
MRGPRX2 CORT
KLRC4 KLRC4
KLRC4 RAE1
KLRC4 ULBP1
KLRC4 TYROBP
KLRC4 MICB
NPFFR2 NPY
NPFFR2 NPFF
NPFFR2 HCRT
HCRTR2 CD200
HCRTR2 HCRT
UCN3 IL10RB
UCN3 CRHR1
UCN2 IL10RB
UCN2 CRHR2
PORCN WNT1
PORCN WNT5B
PORCN WNT3A
PORCN WNT6
PORCN WNT4
PORCN WNT7B
MUC6 TFF1
PSORS1C2 EVPL
NRK CFL1
CLDN11 ITGB1
CLDN11 TSPAN3
PRIMA1 ACHE
SCN4B SCN2A
SEMA4B DLG4
SEMA4B PLXNB1
GDF7 BMP7
INHBC INHBB
INHBC INHBA
INHBC ACVR2A
INHBC ACVR1
FFAR1 GNAI1
FFAR1 GNAQ
C1QL3 SERPINH1
PRLH PRLHR
GREM2 BMP4
GREM2 BMP2
BMPER BMP6
BMPER BMP4
BMPER BMP2
OC90 BMPR2
SIGLEC1 MUC1
BARX2 SRF
NRG3 ERBB4
GNAS GNAS
GNAS ADCY2
GNAS ADORA1
GNAS GCGR
GNAS GNGT1
GNAS ADRB3
XCR1 XCR1
XCR1 XCL1
ANGPTL1 NR2F6
ANGPTL1 ANGPTL1
ANGPTL1 TEK
ASIP MC1R
ASIP MC4R
ASIP MC3R
GUCA2B GUCY2D
PIGF PIGG
CD5L CD40LG
CRLF2 IL7R
CRLF2 JAK2
SCARF1 CALR
NRXN3 AFDN
NRXN3 NLGN3
NRXN3 CASK
GUCA1B GUCY2D
GUCA1B GUCY2F
POU3F4 POU3F1
POU3F4 POU3F2
POU3F4 POU3F3
POU3F4 POU3F4
GRM8 PIAS1
GRM8 PIAS2
GRM8 FLNA
ADAM28 ITGA4
P0DN76 EPB41
MFNG DLL1
MFNG JAG1
MFNG NOTCH2
MFNG NOTCH1
CEACAM3 S100A8
CEACAM3 CSNK1A1L
CEACAM3 CEACAM1
CEACAM3 SRC
ART1 PDGFB
TBX19 NR5A1
TRH CPE
TRH ARRB2
ADCY10 SSTR5
FXYD2 ATP1A1
TBC1D3G RAB5A
MMP17 MMP2
MMP17 TNF
MMP17 LRP1
MMP16 KISS1
MMP16 LRP1
GABRR2 MAP1B
GABRR2 GABRR1
GABRR2 CSNK2A1
GABRR2 PRKCA
F2RL3 F2RL2
F2RL3 F2
MCHR2 PMCH
MCHR1 MCHR1
MCHR1 PMCH
HLA-DQA2 HLA-DQB1
HLA-DQA2 CD4
HLA-DQA2 INS
ZNF484 SMAD9
RP1 APC
CPXM2 SMAD9
PRPH2 PRPH
PMCH NPY
PMCH CPE
OXTR OXTR
OXTR ARRB2
CTRB1 PNMA2
CTRB1 LYPD3
CTRB1 SERPINA3
MUC4 ERBB2
NLRP6 TRIM38
NLRP6 TAB3
NLRP6 TAB2
CPEB2 C2CD2L
CPEB2 TUBA1A
CPEB2 SORBS3
CPEB2 CAPN15
CPEB2 J3KNP4
CPEB2 BSCL2
CPEB2 SPARC
CPEB2 PSAP
CPEB2 ERI3
CPEB2 PUF60
CPEB2 PIGS
CPEB2 OTUB1
CPEB2 NECAB2
CPEB2 ATP1B2
CPEB2 KEAP1
CPEB2 GAA
CPEB2 GABBR1
CPEB2 EEF2
CPEB2 COPS7A
CPEB2 ATP6
CPEB2 ATG2A
SCUBE2 SCUBE2
SCUBE2 SCUBE1
SCUBE2 KDR
RAD51AP2 RAD51
FRMD7 CASK
CNGB3 CNGA3
ADCY1 ADCY2
ADCY1 SERTAD1
CLEC4A PTPN6
NAT8 SMAD4
GRP DPP4
SLC24A2 SLC24A2
PARPBP RAD51
PARPBP PCNA
SHF PDGFRA
TAMALIN GRM5
TAMALIN GABBR2
TAMALIN GRM2
TAMALIN GRM3
TAMALIN CYTH3
TAMALIN DLG4
TAMALIN SYK
TAMALIN GRM1
TAMALIN PTPN11
TAMALIN SRC
TAMALIN PSD
USP40 DDB2
FCRL1 APOD
GJB4 PSME1
TAS2R8 SERPINB8
SLC5A12 TAX1BP1
GGTLC1 GSTA1
TREH GPAA1
ZNF549 SORL1
TEPP HSPA5
SLC35C1 APOD
FMO2 GNB2
SLC10A2 PPIE
ATP6V1G3 MTMR4
CALHM5 CDK6
TTLL2 HERC3
LRTOMT JOSD2
CLBA1 FAT3
CA5B DBT
GPR6 EMC7
GPR6 HSPA8
NODAL RSPRY1
SLC25A2 HERC3
SLC25A2 ACTBL2
LYPD5 CLSTN1
GIMAP1 CST4
GIMAP1 MINPP1
POPDC3 SCRN1
PTH2 PTH2
PTH2 PTH2R
PTH2 AMD1
P56555 Q86T23
P56555 HSPA8
LRRC23 CD28
FAM228A IFNA21
PHEX NAXD
MAJIN PLK1
MAJIN CRYBB3
RNASE9 MAP2K1
C5orf46 TMBIM6
C5orf46 PPCS
STK32A CST7
SRD5A1 ACTBL2
LIM2 LGALS3
LIM2 ACTA2
CD300E P10314
CD300E TYROBP
CD300E ATF6
CD300E PKD2
CD300E SPPL2B
CD300E TMEM67
SLC36A3 GNB3
OR2K2 O60361
OR2K2 PAK1
KMO P48741
KMO GPHN
CALN1 DCAF6
TMEM220 SRC
TMEM220 PTPN11
TMEM220 COX6B1
TMEM220 GAPDHS
TMEM220 ACTA2
SEMA6D TPM2
ZDHHC19 CPNE7
FSCN2 SPECC1L
FSCN2 ZNF507
FSCN2 QRICH1
IFNL2 IL10RB
GNRHR GNRHR
GNRHR CAMK1D
TKTL1 Q58FF6
TKTL1 TUBA1A
TKTL1 VSIG8
TKTL1 RICTOR
TKTL1 TUBB8
TKTL1 DNAJB5
VWA3B INA
VWA3B SIRT1
C1orf127 CCT3
C1orf127 CCT6B
B4GALT6 MAN2A2
ARMH4 FGFR1
ARMH4 CD320
ARMH4 NDFIP1
ARMH4 BMPR1A
ARMH4 BMPR2
FMO5 HERC1
FMO5 OGA
FMO5 TUBB8
FMO5 ERICH5
FMO5 SRC
PLCXD2 HRAS
TTLL9 TCP1
TTLL9 CCT3
TTLL9 CCT2
TTLL9 CCT6B
TTLL9 LACRT
AXDND1 SRP68
ZDHHC1 MTA2
ZDHHC1 DDI2
ZDHHC1 PIK3CB
ZDHHC1 LGR4
ZDHHC1 TAOK2
ZDHHC1 PIK3CA
CYP7B1 GHITM
CYP7B1 UBB
ENPEP ENPEP
ENPEP CCK
ENPEP BNIP3
ENPEP FRMD5
GLRA3 KCTD2
VIT COCH
VIT HSPA5
SLAMF8 FBP1
CFAP210 DSG4
CFAP210 LRRC15
CFAP210 PKP3
CFAP210 DUSP14
DNAL1 RHOA
DNAL1 RAP1GDS1
ZNF221 ZNF284
ZNF221 CDK11B
ZNF221 ZNF225
SBSPON GFER
SBSPON ZNF703
SBSPON ZNF609
ISG20 GNAQ
ISG20 NCAM1
ISG20 EPB41L1
ISG20 CSNK1G3
ISG20 GNAZ
ISG20 ERICH5
ISG20 EFR3A
ISG20 SRC
ISG20 PTPRG
ISG20 EEPD1
ZNF571 HERC1
ZNF571 CSTF2T
ARL13A INTS12
ARL13A NDUFAF7
SLC24A5 SYVN1
SLC24A5 TMEM186
SLC24A5 ABCB10
FLVCR2 EPN1
CFAP119 SCGB1D2
GLT1D1 RUFY3
GLT1D1 ASAH1
GLT1D1 UBB
ABHD15 HSPA6
ABHD15 BAG5
ABHD15 STIP1
ABHD15 HSPA2
ABHD15 FKBP5
ABHD15 STUB1
ABHD15 DNAJB4
ABHD15 HSPA8
WFDC10A HECTD3
WFDC10A ZZEF1
CNPPD1 PLS1
CNPPD1 CDK5
CNPPD1 SLC27A2
CNPPD1 OMA1
CNPPD1 UBB
CPA2 NME4
CPA2 INHBE
CPA2 HSPA5
CPA2 ITGA4
CPA2 MPZL1
CPA2 GAS6
CPA2 RBM14-RBM4
ACOT6 ATP6V1G2
ACOT6 CRIP2
CKLF APOB
CKLF HOXB9
H2AB2 H4C15
H2AB2 H3-4
H2AB2 H2BC21
H2AB2 H1-5
H2AB2 H1-1
TMEM236 SHBG
MAB21L4 NIPSNAP3A
C16orf46 FAT3
LRRN1 ST7
LRRN1 GHITM
LRRN1 PTPRD
DQX1 NDUFA3
DQX1 REXO5
DQX1 MTO1
DQX1 PEAK1
DQX1 PER1
DQX1 FBXO30
DQX1 APPBP2
DQX1 KIF1A
DQX1 MYO9B
DQX1 PSMG4
DQX1 MYO5C
DQX1 LRIF1
DQX1 MYO9A
SLC16A10 RACGAP1
GML TCTN1
GML AAGAB
GML ANKRD46
GML UBR4
GML GAS6
GML PXDN
GML PRKD2
GML ITGA6
GML CLSTN1
GML CYB5R3
GML LRIG1
GML FRAS1
GML FAT1
GML GBF1
GML TUBA1A
GML TMEM67
GML LAMB2
GML TUBB3
GML LAMA3
GML DHFR2
GML CNTNAP3
GML LSS
GML TUBA4A
GML EIF2A
VTCN1 BTLA
VTCN1 NCALD
SERHL2 UBE3A
SERHL2 GNB4
SERHL2 PAG1
SERHL2 CSNK1G3
SERHL2 DAAM1
SERHL2 MICAL1
LHFPL4 FKRP
LHFPL4 ATP5F1B
LHFPL4 RABIF
LHFPL4 IFNA17
FUT3 P10314
FUT3 FAM8A1
FUT3 TXNDC15
FUT3 ECE1
FUT3 GALNT12
FUT3 SLC30A6
FUT3 ATP5MC1
FUT3 CACNA2D1
FUT3 CNNM1
FUT3 FKBP14
FUT3 ZDHHC17
FUT3 HYAL2
FUT3 SLC30A5
FUT3 GLB1L2
FUT3 C1QL1
FUT3 HAPLN3
MBLAC1 CLP1
MBLAC1 H1-7
CLEC4E TUBB3
CLEC4E SFXN3
CLEC4E RNF166
THSD4 HELZ
THSD4 HSPA2
THSD4 VSIG8
THSD4 KANK2
THSD4 HELZ
THSD4 NUFIP2
THSD4 MLF1
THSD4 ARID5B
THSD4 RIPK1
THSD4 OFD1
THSD4 USP54
THSD4 HSPA8
THSD4 APPBP2
THSD4 FOXG1
THSD4 ZNF609
THSD4 GLI3
THSD4 CEP164
THSD4 KRBA1
THSD4 ALMS1
THSD4 ZNF195
SLC2A6 SCGB2A1
SLC2A6 LACRT
SLC2A6 SCGB1D1
C16orf54 PKP4
C16orf54 EFNB1
C16orf54 IFNA17
GPR141 ATP5F1B
GPR141 NRAS
GPR141 ACTBL2
GPR141 COX1
GPR141 AHNAK
GPR141 STX4
GPR141 PAG1
GPR141 STXBP3
GPR141 TTYH3
GPR141 TSPAN6
GPR141 TSPAN3
GPR141 CCNY
MORN5 DHTKD1
MORN5 CHST15
MORN5 BCAT1
FSCN3 GLMN
FSCN3 PRAME
FSCN3 FLAD1
OR52W1 PROZ
FCRL5 A2ML1
FCRL5 TGM1
FCRL5 SERPINB3
FCRL5 ME1
FCRL5 SERPINB4
FCRL5 ACP3
FCRL5 A2ML1
WDR86 PFDN4
WDR86 PPP2CA
WDR86 CCT5
WDR86 PDCL
WDR86 CCT7
WDR86 TCP1
WDR86 CCT6A
WDR86 CCT6B
WDR86 CCT3
WDR86 CCT4
WDR86 CCT2
WDR86 TXNDC9
WDR86 IPCEF1
TMED6 TMEM87B
TMED6 WLS
TMED6 CANX
TMED6 POMT2
TMED6 ITGA7
TMED6 UPK3BL1
