node1 node2
VIPR1 WASL
VIPR1 ADCYAP1
VIPR1 SCT
VIPR1 GNAI1
VIPR1 GPRASP1
DLL1 MFNG
DLL1 PSEN1
DLL1 NOTCH1
DLL1 CNKSR3
DLL1 NOTCH3
DLL1 NOTCH2
DLL1 MAGI2
DLL1 POFUT1
DLL4 NOTCH4
DLL4 NOTCH1
NUDT14 RAF1
NUDT14 ARAF
ZW10 DCTN2
ZW10 ZWINT
ZW10 RINT1
ZW10 ZWILCH
STX8 STX1A
STX8 TGFBR1
STX8 COPA
STX8 ACVR1
STX8 VPS18
STX8 VPS11
STX8 WDR91
STX8 CREB3
STX8 NSF
STX8 STX7
STX8 VTI1B
KEL EDN1
KEL XK
KEL EDN3
KEL EDN2
KEL EWSR1
HP ADAMTS4
HP C1RL
HP CD22
HP CD163
IFI6 CIB1
STX3 SNAP25
STX3 VAMP3
STX3 CPLX2
STX3 VAMP7
STX3 SNAP23
STX3 VAMP8
STX3 SNAP29
STX3 STXBP1
STX3 TRPC3
STX3 STXBP2
STX2 SNAP25
STX2 CPLX2
STX2 STXBP1
STX2 STXBP2
STX2 UNC13B
STX5 SCFD1
STX5 SEC22B
STX5 BET1
STX5 C1orf103
STX5 TP53
STX5 APLP1
STX5 COPS6
STX5 HAP1
STX5 USO1
STX5 NSFL1C
STX5 VCPIP1
STX5 GOSR2
STX5 BAT3
STX5 IMMT
STX4 RAB4A
STX4 STXBP3
STX4 STXBP5
STX4 CXorf15
STX4 STXBP6
STX4 SEPT5
STX4 DLG1
STX4 NSF
STX4 RAB11A
STX4 RAB5A
STX4 TXLNB
STX4 TXLNA
STX4 SNAP25
STX4 VAMP3
STX4 VAMP2
STX4 VAMP4
STX4 VAMP7
STX4 SNAP23
STX4 VAMP8
STX4 SCRIB
STX4 ACTB
STX4 STXBP4
STX7 ENTPD2
STX7 VAMP7
STX7 VPS18
STX7 VAMP8
STX7 SNAP29
STX7 VPS11
STX7 STX6
STX7 VPS16
STX7 VTI1B
STX6 VPS18
STX6 VAMP4
STX6 SNAP23
STX6 EEA1
STX6 MARCH2
STX6 SNAP29
STX6 PTPN9
STX6 VPS11
STX6 STX16
STX6 GOPC
RPS3A TOE1
RPS3A SOD2
RPS3A PARP1
RPS3A ATF7IP
RPS3A C11orf49
RPS3A CHN1
RPS3A EDEM2
RPS3A HSP90AA1
RPS3A VDAC2
CPN2 CPN1
CPN1 C3
CPN1 KNG1
CPN1 C5
STAB1 CHID1
PHACTR4 ACTB
PHACTR4 PPP1CA
KIAA0232 C2orf18
CFHR1 LBP
CFHR1 APOA1
LGI1 ADAM22
ECE1 EDN1
ECE1 MYOC
NLGN2 INADL
NLGN2 DLG4
CLIC3 MAPK15
CLIC3 DNM1
DRG2 RWDD1
DRG1 LYL1
DRG1 CAPNS1
DRG1 TAL1
DRG1 RWDD1
PHACTR3 EEF1G
PHACTR3 PPP1CA
CASQ2 TRDN
CASQ2 ANKRD1
CASQ2 CSNK2A1
CASQ2 CSNK2A2
CLIC1 MYOC
CLIC1 TRAPPC2
CLIC1 SUMO4
CLIC1 LSM1
AURKA KIF11
AURKA GSK3B
AURKA NDC80
AURKA NIN
AURKA C13orf34
AURKA AURKAIP1
AURKA PML
AURKA BRCA1
AURKA NUF2
AURKA CDC25B
AURKA PPP1CA
AURKA NME1
AURKA TP53
AURKA PPP1CC
AURKA UBE2N
AURKA TACC1
AURKA TACC3
AURKA CDC20
AURKA MBD3
AURKA CKAP5
AURKB INCENP
AURKB TGFBR1
AURKB ANKZF1
AURKB NDC80
AURKB NUF2
AURKB RACGAP1
AURKB TACC1
AURKB BIRC5
AURKB DES
AURKB CENPA
AURKB PSMA3
AURKB HIST1H3A
AURKB TBL3
AURKB CDCA8
AURKB SEPT1
AURKB RASA1
AURKC INCENP
AURKC TACC2
AP1B1 BUB1
AP1B1 BUB1B
AP1B1 AP1M2
AP1B1 AP1G1
AP1B1 ARF1
AP1B1 ARF6
AP1B1 ARF5
AP1B1 ATF7IP
AP1B1 SHBG
AP1B1 KIF13A
AP1B1 PIP5K1C
AP1B1 ARRB2
AP1B1 CREBBP
TNNT1 SMURF1
TNNT1 CCDC85B
TNNT1 TGFBR1
TNNT1 FXR2
TNNT1 PPFIA1
TNNT1 PLEKHF1
TNNT1 ZMYND19
TNNT1 TPM1
TNNT1 NINL
TNNT1 BMPR1B
TNNT1 PRKG1
TNNT1 TNNI3
TNNT1 TNNI1
TNNT1 PNMA1
TNNT1 TNNI2
TNNT1 PSMC5
TNNT1 TNNC1
GNPTG UPF1
CDC42EP3 RHOQ
CDC42EP3 UMPS
CDC42EP3 CDC42
CDC42EP2 RHOQ
CDC42EP2 SEPT7
CDC42EP2 CDC42
CDC42EP1 RHOQ
CDC42EP1 RBPMS
CDC42EP1 MAPKAP1
CDC42EP1 FHL3
CDC42EP1 KRTAP4-12
CDC42EP1 CDC42
TXLNB STX1A
TXLNA STX1A
TXLNA IKBKG
CDC42EP4 WDR6
CDC42EP4 RHOQ
CDC42EP4 TGFBR1
BMF BCL2L1
BMF BCL2L2
BMF DYNLL2
BMF MAPK8
BMF BCL2
AP1AR AP1G1
WFIKKN2 MSTN
ABI2 CCDC53
ABI2 IFT20
ABI2 WASF2
ABI2 NCK2
ABI2 SNAP23
ABI2 TRIM32
ABI2 VPS37C
ABI2 KRT15
ABI2 ENAH
ABI2 PCM1
ABI2 ABL1
ABI2 KRT19
ABI3 EIF3H
ABI3 CYFIP2
ABI3 WASF2
ABI3 SOS1
ABI3 SNAP23
ABI3 ENAH
ABI3 KIAA1712
ABI3 KIAA0408
ABI3 KRT15
ABI3 DTNBP1
ABI3 HOMER1
ABI3 ABI3BP
ABI3 PAK1
ABI3 PAK2
OTC TOMM20
TESC SLC9A1
TESC DYNLT3
NKTR RNPS1
PITPNC1 AGTRAP
RAB4A PRKCI
RAB4A RAB11FIP1
RAB4A DYNLL1
RAB4A TP53
RAB4A MAPK3
RAB4A RUFY1
RAB4A RABGEF1
RAB4A CD2AP
RAB4A CDK1
RAB4A RABEP1
RAB4A GDI2
RAB4A SOD2
RAB4A PIN1
RAB4A APBB3
RAB4A KIF3B
RAB4A ACTB
RAB4A CHM
KRT31 ATN1
DHDDS MT-ND1
IL21 IL21R
IL21 DGKA
CHN2 RACGAP1
CHN2 TGFBR1
CHN2 BAT3
CHN1 TGFBR1
CHN1 ACVR1
CHN1 GTF3C1
CHN1 BMPR1B
CHN1 CDK5
CHN1 CDK5R1
IL22 IL22RA2
IL22 IL22RA1
IL25 IL17RB
IL24 IL20RA
IL27 IL27RA
IL29 IL28RA
CAV2 NCK1
CAV2 EGFR
CAV2 DRD1
CAV2 MALL
CAV2 GOLGB1
CAV2 FLOT2
CAV2 RASA1
CAV2 CAV1
CAV3 NOS1
CAV3 SVIL
CAV3 DYSF
CAV3 EGFR
CAV3 JPH2
CAV3 PFKM
CAV3 DAG1
CAV3 SLC8A1
AXL SOCS1
AXL NCK2
AXL CBL
AXL PLCG1
AXL GRB2
AXL PIK3R3
AXL PIK3R2
AXL PIK3R1
AXL RANBP9
AXL IL15RA
AXL LCK
AXL GAS6
KIF2B STAU1
IL12RB1 IL12RB2
IL12RB1 STAT4
IL12RB1 IL23R
IL12RB1 IL23A
IL12RB1 IL12B
IL12RB2 STAT4
IL12RB2 JAK2
IL12RB2 IL12B
ATP6AP1 HBA1
ATP6AP1 ANG
ATP6AP2 REN
ELOF1 C5orf22
ELOF1 ATP5C1
ELOF1 JUN
ENSA ABCC8
ENSA ARIH2
ENSA KCTD15
CLINT1 AP1G1
CLINT1 YWHAG
CLINT1 AP2B1
BRCA1 AKT1
BRCA1 MAP3K3
BRCA1 RELA
BRCA1 COBRA1
BRCA1 BRCA2
BRCA1 BARD1
BRCA1 GFI1B
BRCA1 CSNK2A1
BRCA1 RBBP8
BRCA1 CCND1
BRCA1 RBBP7
BRCA1 RBBP4
BRCA1 KPNA6
BRCA1 ELK1
BRCA1 KPNA2
BRCA1 UBB
BRCA1 CTBP1
BRCA1 CLSPN
BRCA1 MED21
BRCA1 MED1
BRCA1 UBE2L3
BRCA1 XRCC1
BRCA1 FAM175A
BRCA1 JUN
BRCA1 CDK2
BRCA1 JAK2
BRCA1 JAK1
BRCA1 CHEK2
BRCA1 TOP2A
BRCA1 SMC1A
BRCA1 BRCC3
BRCA1 TRRAP
BRCA1 POLR2A
BRCA1 POLR2K
BRCA1 TP53
BRCA1 ESR1
BRCA1 PSAP
BRCA1 TUBB
BRCA1 ZNF350
BRCA1 CREBBP
BRCA1 HDAC2
BRCA1 YY1
BRCA1 RFC1
BRCA1 FANCD2
BRCA1 ABL1
BRCA1 FHL2
BRCA1 STAT3
BRCA1 STAT1
BRCA1 USF2
BRCA1 NBN
BRCA1 FANCA
BRCA1 NFKB1
BRCA1 ACACA
BRCA1 MNAT1
BRCA1 EP300
BRCA1 MYC
BRCA1 LMO4
BRCA1 CDK1
BRCA1 STAT5A
BRCA1 CDK4
BRCA1 RAD51
BRCA1 CDK7
BRCA1 CSNK2B
BRCA1 NMI
BRCA1 ANTXR1
BRCA1 JUNB
BRCA1 JUND
BRCA1 NFYA
BRCA1 SMARCA2
BRCA1 SMARCA4
BRCA1 DCLRE1C
BRCA1 RB1
BRCA1 MDC1
BRCA1 AR
BRCA1 TP53BP1
BRCA1 TUBA4A
BRCA1 CCNB1
BRCA1 BRAP
BRCA1 CASP3
BRCA1 PPP1CA
BRCA1 CSTF1
BRCA1 BAP1
BRCA1 ATF1
BRCA1 POU2F1
BRCA2 BUB1B
BRCA2 PLK1
BRCA2 KAT2B
BRCA2 FANCD2
BRCA2 CCNE1
BRCA2 FANCG
BRCA2 FANCE
BRCA2 CDK2
BRCA2 BCCIP
BRCA2 SHFM1
BRCA2 TP53
BRCA2 PALB2
BRCA2 CDK1
BRCA2 STAT5A
BRCA2 WDR16
BRCA2 RAD51
BRCA2 FLNA
C4B CR1
C4B C4BPA
C4B CD46
C4B MASP1
C4B EEF1A1
C4B C2
AHRR ARNT
NAP1L1 FSD1
NAP1L1 TP53
NAP1L1 DLST
NAP1L1 HBA1
NAP1L1 EP300
NAP1L1 CREBBP
ACOT7 ATXN1
ADCY5 ADCY2
ADCY5 PRKCA
ADCY5 RGS2
ADCY5 GNAI1
RBBP9 YRDC
RBBP9 RBL2
RBBP9 RB1
RBBP9 RBL1
RBBP8 RBL1
RBBP8 RBL2
RBBP8 BARD1
RBBP8 LMO2
RBBP8 LMO4
RBBP8 RB1
RBBP8 FXR2
RBBP8 LIMS1
RBBP8 C17orf28
RBBP8 SIAH2
RBBP8 CTBP1
RBBP8 PIN1
RBBP8 WDYHV1
RBBP8 IKZF1
RBBP8 TGIF2
RBBP8 IKZF3
RBBP8 SIAH1
ADCY1 GNAI2
ADCY1 ADCY2
ADCY3 CAMK2G
ADCY3 STOML3
RBBP7 HDAC2
RBBP7 APPL1
RBBP7 SUV39H1
RBBP7 -
RBBP7 RB1
RBBP7 RBBP4
RBBP7 RBP1
RBBP7 APPL2
RBBP7 BRMS1
RBBP7 MBD3
RBBP7 NR2E3
RBBP7 DHX30
RBBP7 BRMS1L
RBBP7 ING1
RBBP7 MTA2
RBBP7 SIN3A
SECTM1 CD7
RBBP5 MLL
RBBP5 RB1
RBBP5 MEN1
KIF22 PJA1
KIF22 GDF9
KIF22 SVIL
KIF22 SIAH1
KIF22 IMMT
JKAMP MAPK8
SARNP DDX39
SARNP BAT1
BPY2C UBE3A
PDLIM4 ZNF408
PDLIM4 ABCA1
PDLIM4 RBPMS
DDI1 DVL2
DDI1 ADRM1
SKAP2 FYB
SKAP2 TGFBR1
SKAP2 FYN
SKAP2 HCK
SKAP2 LYN
SKAP2 PRAM1
SKAP1 FYB
SKAP1 FYN
SKAP1 GRB2
SKAP1 PTPRC
SKAP1 LYN
SKAP1 LCK
PROL1 STATH
XRCC1 PNKP
XRCC1 PARP1
XRCC1 PARP2
XRCC1 APLF
XRCC1 APEX1
XRCC1 NEIL1
XRCC1 POLB
XRCC1 LIG3
XRCC1 APTX
XRCC1 CSNK2A1
XRCC1 CSNK2A2
XRCC1 OGG1
XRCC3 FANCG
XRCC3 RAD51L3
XRCC3 RAD51C
XRCC2 RAD51L3
PITPNA PI4KA
PITPNA EGFR
PITPNA DCC
PITPNA PLCG1
PITPNA PIK3C3
XRCC4 IFFO1
XRCC4 GZMB
XRCC4 PNKP
XRCC4 NHEJ1
XRCC4 VIM
XRCC4 PRKDC
XRCC4 LIG4
XRCC4 C9orf82
XRCC4 APTX
XRCC4 BIN1
XRCC4 APLF
XRCC4 CSNK2A1
XRCC6 HSF1
XRCC6 KIAA0182
XRCC6 NIT1
XRCC6 ACD
XRCC6 RRAS2
XRCC6 EGFR
XRCC6 HOXC4
XRCC6 KAT2A
XRCC6 PRKDC
XRCC6 NCF4
XRCC6 PAEP
XRCC6 PGAM1
XRCC6 ABL1
XRCC6 CBX5
XRCC6 XRCC5
XRCC6 GAL3ST4
XRCC6 YWHAZ
XRCC6 PECAM1
XRCC6 MRE11A
XRCC6 NCOA6
XRCC6 ARAP1
XRCC6 CCT3
XRCC6 FMNL1
XRCC6 POR
XRCC6 ABCD4
XRCC6 APEX1
XRCC6 PGR
XRCC6 CDCA5
XRCC6 ILVBL
XRCC6 MAPK8
XRCC6 TERT
XRCC6 RPLP1
XRCC6 CHEK1
XRCC6 TCF4
XRCC6 SNTA1
XRCC6 NHP2L1
XRCC6 BARD1
XRCC6 WRN
XRCC6 RUNX2
XRCC6 CD40
XRCC6 C9orf46
XRCC6 PARP1
XRCC6 HN1L
XRCC6 AR
XRCC6 SKIL
XRCC6 CLU
XRCC6 MSX2
XRCC6 PAFAH1B3
XRCC6 XRCC6BP1
XRCC6 NAA15
XRCC6 TP53
XRCC6 DNTT
XRCC6 VAV1
XRCC6 TBCD
XRCC6 ATP6V1E1
XRCC6 NOTCH1
XRCC6 RBBP4
XRCC6 HTT
XRCC6 POU2F2
XRCC6 POU2F1
SMURF1 TTC17
SMURF1 UBTF
SMURF1 RASD2
SMURF1 ASH2L
SMURF1 -
SMURF1 RTKN
SMURF1 FCHO1
SMURF1 LIMS1
SMURF1 UBA52
SMURF1 ARL14
SMURF1 OXSR1
SMURF1 MAP3K2
SMURF1 ARL4D
SMURF1 AP2B1
SMURF1 $ZBTB8$
SMURF1 XPO1
SMURF1 PLEKHO1
SMURF1 AVEN
SMURF1 RRP9
SMURF1 ARHGEF9
SMURF1 STUB1
SMURF1 LHX9
SMURF1 SFRS4
SMURF1 CDKL1
SMURF1 APBB2
SMURF1 STRAP
SMURF1 DVL2
SMURF1 NDFIP2
SMURF1 ING2
SMURF1 IRAK2
SMURF1 CUL5
SMURF1 WDR61
SMURF1 UBXN1
SMURF1 RIPK2
SMURF1 SF3A1
SMURF1 RPS27A
SMURF1 RHOA
SMURF1 C16orf28
SMURF1 GRIPAP1
SMURF1 PAK1IP1
SMURF1 OCLN
SMURF1 PWP1
SMURF1 USP45
SMURF1 ANAPC5
SMURF1 CSNK2A2
SMURF1 DUSP13
SMURF1 SQSTM1
SMURF1 INPP5B
SMURF1 ETV6
SMURF1 PAK1
SMURF1 RUNX3
SMURF1 CXXC1
SMURF1 ARHGAP15
SMURF1 STK35
SMURF1 UBB
SMURF1 RNF141
SMURF1 SASH3
SMURF1 ELP3
SMURF1 CDC40
SMURF1 ECSIT
SMURF2 TRAF2
SMURF2 SFRS4
SMURF2 ASH2L
SMURF2 NRAS
SMURF2 TMEM139
SMURF2 FKBP4
SMURF2 LAPTM5
SMURF2 RPS27A
SMURF2 ARHGAP5
SMURF2 DAB2
SMURF2 CANX
SMURF2 RASD2
SMURF2 NEK6
SMURF2 SMAP1
SMURF2 PRICKLE2
SMURF2 RAN
SMURF2 FAM175B
SMURF2 DGCR2
SMURF2 -
SMURF2 RAB22A
SMURF2 SF3A2
SMURF2 ZBTB44
SMURF2 RAB13
SMURF2 SNRNP70
SMURF2 RAB14
SMURF2 RAB17
SMURF2 DAZAP2
SMURF2 TGFBR1
SMURF2 TRAF4
SMURF2 PRICKLE1
SMURF2 NKIRAS1
SMURF2 SKIL
SMURF2 RASL12
SMURF2 ANAPC5
SMURF2 TNPO3
SMURF2 ING2
SMURF2 RHOD
SMURF2 IRF3
SMURF2 EPHA1
SMURF2 SOCS6
SMURF2 RAB25
SMURF2 IRF8
SMURF2 TFPI2
SMURF2 RUNX3
SMURF2 GNG2
SMURF2 RRAS2
SMURF2 FLNB
SMURF2 PPID
STX1B1 VAMP1
STX1B1 STXBP1
STX1B1 VAMP2
STX1B1 UNC13B
STX1B1 VAMP8
GALNT5 EXT2
PDLIM3 ABCA1
MEIS2 HOXA9
MEIS1 TLX1
MEIS1 HOXD11
MEIS1 HOXA11
MEIS1 ETS1
MEIS1 HOXB8
MEIS1 HOXD4
MEIS1 HOXB1
MEIS1 HOXB4
MEIS1 HOXC13
MEIS1 HOXD12
MEIS1 HOXD13
MEIS1 TLX3
MEIS1 HOXA7
MEIS1 HOXA9
TFRC RAB5B
TFRC ACAP1
TFRC GABARAP
TFRC CD4
TFRC CD247
TFRC RANBP9
TFRC TF
NARF LMNA
GSPT2 ETF1
GSPT2 PABPC1
GSPT2 GSPT1
TFR2 TF
RALGPS2 YWHAB
RALGPS2 YWHAZ
RALGPS2 YWHAG
RALGPS1 GRB2
RALGPS1 RALA
LMNA EMD
LMNA TMPO
LMNA SVIL
LMNA ZNF239
LMNA SUMO4
LMNA ALOX12
LMNA EGF
LMNA RB1
LMNA PCBP1
LMNA CASP6
LMNA TOR1AIP1
LMNA FOS
LMNA PRKCA
LMNA UNC13D
LMNA LMNB1
LMNA SYNE1
LMNA UBE2I
LMNA PCGF2
LMNA CASP1
LMNA MRPS26
LMNA KAT5
LMNA CDK1
LMNA SREBF1
LMNA FLNA
LMNA ACTB
KIR3DL1 HLA-B
KIR3DL1 CDK3
KIR3DL2 HLA-A
LMNB2 SVIL
LMNB2 PRKCD
IL13RA2 IL4
IL13RA2 IL13
IL13RA1 TYK2
IL13RA1 IL13
IL13RA1 DLG4
IL13RA1 TRAF3IP1
LMNB1 CASP6
LMNB1 TMPO
LMNB1 LBR
LMNB1 PLEC1
LMNB1 GZMA
LMNB1 GZMB
LMNB1 CDK1
LMNB1 PRKCA
LMNB1 PRKCB
LMNB1 SUMO4
LMNB1 PRPH
LMNB1 PRKCD
LMNB1 MELK
LMNB1 TOR1AIP1
LMNB1 CASP3
TOLLIP DAZAP2
TOLLIP RBPMS
TOLLIP TLR4
TOLLIP TOM1
TOLLIP ZHX1
TOLLIP XRN2
TOLLIP RHOXF2
TOLLIP TLR2
TOLLIP LDB1
TOLLIP ZBTB16
TOLLIP TOM1L1
TOLLIP IL1RAP
TOLLIP IRAK1
TOLLIP SEPT1
TOLLIP SETDB1
TOLLIP IL1R1
TOLLIP ATXN1
MRPS26 PPP2CA
CD274 PDCD1
MRPS22 SUMO4
CTSL1 SLPI
CTSL1 CD74
CTSL1 KNG1
CTSL1 ARSA
CTSL1 GCG
CTSL1 COL18A1
CTSL1 SERPINB13
CTSL1 CSTA
CTSL1 RXRA
CTSL1 PLAU
CTSL1 CSTB
CTSL1 CTSC
CTSL1 CD7
CTSL1 CST3
CTSL1 TG
CTSL1 SERPINB3
CTSL1 CST7
CTSL1 IL8
PPP2R5D PPP2R1B
PPP2R5D PPFIA1
PPP2R5D PPP4C
PPP2R5D HAND1
PPP2R5D HAND2
PPP2R5D CHEK2
PPP2R5E PPP2R1B
PPP2R5E PPP2CA
PPP2R5E RACGAP1
PPP2R5E BHLHB9
PPP2R5E CHEK2
IL13 PIK3R1
IL13 VCAM1
PPP2R5A GNL3
PPP2R5A TP63
PPP2R5A NOS3
PPP2R5A CTLA4
PPP2R5A PPP2R1A
PPP2R5A JAK2
PPP2R5A MAPT
PPP2R5A BEST1
PPP2R5A BCL2
PPP2R5A CHEK2
PPP2R5B PPP2CA
PPP2R5B CHEK2
PPP2R5B AXIN1
PPP2R5B IER3
PPP2R5C PPP2R1B
PPP2R5C AXIN1
PPP2R5C PPP2CA
PPP2R5C PRKCD
PPP2R5C PXN
PPP2R5C IER3
PPP2R5C EP300
PPP2R5C CHEK2
LCMT1 FXR2
LCMT1 PPP2CB
RXFP2 INSL3
RXFP2 RLN2
YY1 RYBP
YY1 HDAC3
YY1 EP300
YY1 EED
YY1 NOTCH1
YY1 ATF6
YY1 SREBF1
YY1 FKBP3
YY1 HDAC2
YY1 MYC
YY1 GTF2I
ADCY10 SSTR5
ADCY10 PTGIR
OPN1MW ARR3
OPN1MW RANBP2
KCNA4 DLG1
KCNA4 SAT1
KCNA4 DLG3
KCNA4 DLG2
KCNA4 DLG4
KCNA4 ACTN2
KCNA4 SNTG1
KCNA4 INADL
KCNA4 SNTA1
KCNA4 CASK
KCNA4 NDUFA4L2
KCNA4 KCNA2
KCNA5 DLG1
KCNA5 ACTN2
KCNA5 DLG4
KCNA5 PTPRE
KCNA5 KCNA2
KCNA2 ETV1
KCNA2 DLG1
KCNA2 CTTN
KCNA2 DLG4
KCNA2 KCNAB1
KCNA2 PTK2B
KCNA2 CNTNAP2
KCNA2 KCNA3
KCNA2 RHOA
KCNA3 DLG1
KCNA3 DLG4
KCNA3 IL16
KCNA1 DLG1
KCNA1 DLG4
KCNA1 KCNE4
OPTN RAB8A
OPTN CCDC53
OPTN FOS
OPTN GTF3A
OPTN RAB11B
OPTN FLII
OPTN HTT
OPTN TBC1D17
JMJD5 PCYT2
ZHX2 ZHX3
ZHX2 NFYA
ZHX2 ZHX1
ZHX2 ATXN1
ZHX3 NFYA
ZHX3 ZHX1
ZHX3 ATXN1
ZHX1 SAT1
ZHX1 DYNLL1
ZHX1 TNFRSF10C
ZHX1 NFYA
ZHX1 TAL1
ZHX1 PEX14
ZHX1 AKR1C3
ZHX1 WDR33
ZHX1 PRPF40A
ZHX1 CSNK2A1
ZHX1 NACA
ZHX1 LAMA4
ZHX1 PIAS4
ZHX1 BARD1
ZHX1 IDH1
ZHX1 BAT1
ZHX1 PAFAH1B3
ZHX1 TARDBP
ZHX1 TP53
ZHX1 PSMD11
ZHX1 VIM
ZHX1 BHLHE40
ZHX1 HSPE1
ZHX1 DLST
ZHX1 UTP3
ZHX1 ATXN1
OPTC OSGEP
ACACA CHGB
ACACA CSNK2A2
ACACA CSNK2A1
ACACA ATXN1
CCDC33 SSSCA1
CCDC33 TRAF2
CCDC33 EHMT2
CCDC33 $ZBTB8$
CCDC33 RAD54B
CCDC33 HOOK2
CCDC33 CALCOCO2
CCDC33 HGS
CCDC33 RBMX
CCDC33 DVL2
CCDC33 USHBP1
CCDC33 FXR2
CCDC33 C19orf50
CCDC33 UBQLN4
CCDC33 CCDC85B
CCDC33 NECAB2
CCDC33 NINL
CCDC33 TSC22D4
TNK1 PLCG1
PLA2G2A DCN
PLA2G2A PLA2R1
PLA2G2A VCAN
PLA2G2A ALOX12
PLA2G2A PLA2G1B
PLA2G2A CRMP1
APPL1 TRAF2
APPL1 RAB5A
APPL1 ADIPOR1
APPL1 PIK3CA
APPL1 DCC
APPL1 AKT2
APPL1 AKT1
APPL1 APPL2
APPL1 FSHR
APPL1 MTA2
APPL2 RAB22A
APPL2 RAB5A
APPL2 MTA2
SLC22A9 SLC9A3R2
SLC22A9 SLC9A3R1
SLC22A9 PDZD3
MLNR GHRHR
MLNR GPRASP1
MLNR MLN
MLNR GHRL
LGTN ACHE
LGTN HEXB
SARS2 EEF1A1
SARS2 CASP3
CYFIP1 FMR1
CYFIP1 ACTA1
CYFIP2 NCK1
CYFIP2 WASF2
CYFIP2 YWHAG
CYFIP2 FXR1
CYFIP2 FXR2
CYFIP2 FMR1
CYFIP2 DNMBP
CYFIP2 NCKAP1
CYFIP2 WASF1
HYI TEX11
MPRIP YWHAB
MPRIP RHOA
MPRIP PPP1R12C
MPRIP PPP1R12A
MPRIP YWHAG
THUMPD3 NAA38
CHORDC1 HSP90AB1
CHORDC1 PPP5C
MLLT4 EPHA7
MLLT4 HRAS
MLLT4 RRAS2
MLLT4 RRAS
MLLT4 USP9X
MLLT4 SORBS1
MLLT4 RAP1GAP
MLLT4 PVRL1
MLLT4 PVRL3
MLLT4 PVRL2
MLLT4 PVRL4
MLLT4 YWHAB
MLLT4 JAG1
MLLT4 YWHAG
MLLT4 EPHB2
MLLT4 EPHB3
MLLT4 RAP2A
MLLT4 EPHB6
MLLT4 MRAS
MLLT4 SSX2IP
MLLT4 CTNNA1
MLLT4 F11R
MLLT4 TJP1
MLLT4 LMO2
MLLT4 PICK1
MLLT4 PFN1
MLLT6 CEBPG
MLLT6 CEBPE
MLLT6 UBQLN4
MLLT6 MED15
RNASE6 ARR3
UVRAG VPS33B
UVRAG VPS16
UVRAG VPS11
UVRAG VPS18
MLLT1 ARID1A
MLLT1 AFF4
MLLT1 MLLT10
MLLT1 AFF1
MLLT1 CBX8
MLLT3 PTN
MLLT3 C1orf103
MLLT3 APPBP2
MLLT3 EEF1A1
MLLT3 C7orf64
MLLT3 AFF1
MLLT3 MCM6
MLLT3 BCOR
MLLT3 CBX8
COPG2 COPG
COPG2 COPE
COPG2 PTGES3
COPG2 ARCN1
COPG2 DRD1
COPG2 TAPBP
COPG2 ARL1
COPG2 COPB1
SYNJ2 ITSN2
SYNJ2 SYNJ2BP
SYNJ2 GRB2
SYNJ2 NCK1
PDZK1 PEX5
PDZK1 PDZK1IP1
PDZK1 SLC9A3
PDZK1 SCARB1
PDZK1 SLC22A4
PDZK1 SLC22A5
PDZK1 SSTR5
PDZK1 SLCO1A2
PDZK1 AKAP10
PDZK1 ABCA1
PDZK1 SLC15A2
PDZK1 SLC26A6
PDZK1 GFAP
PDZK1 CFTR
PDZK1 ABCC2
ZNHIT3 THRB
ZNHIT3 HNF4A
ZNHIT3 RXRA
ZNHIT1 MAPK14
ZNHIT1 TP53
ZNHIT1 CSNK2B
ZNHIT1 MAPK11
REG1B BAT3
OSR1 TGFBR2
OSR1 TGFBR1
GTPBP4 YWHAG
GTPBP1 LRP1
GTPBP3 CIC
GTPBP3 PARP11
GTPBP3 RIBC2
GTPBP3 PRPF3
GTPBP3 DCAF8
NFATC2IP NFATC2
PCDHA6 RELN
PCDHA4 C14orf1
PCDHA4 GDF9
PCDHA4 C1orf103
PCDHA4 TP53
PCDHA4 EEF1A1
PCDHA4 TLE1
PCDHA4 C7orf64
PCDHA4 GAPDH
PCDHA4 RELN
PCDHA4 IGSF21
PCDHA4 UNC119
PCDHA4 APLP1
PCDHA4 CCDC90B
PCDHA4 SETDB1
EIF4A1 EIF4G3
EIF4A1 EIF4G2
EIF4A1 EIF4G1
EIF4A1 -
EIF4A1 PAIP1
EIF4A1 UPF2
BCL9 CTNNB1
BCL9 PYGO1
BCL9 PYGO2
BCL6 HDAC5
BCL6 HDAC4
BCL6 HDAC7
BCL6 HDAC9
BCL6 JUNB
BCL6 JUND
BCL6 NCOR2
BCL6 NCOR1
BCL6 ZBTB16
BCL6 JUN
BCL6 MAPK1
BCL6 SIN3A
BCL6 WNK4
BCL6 PPARD
BCL6 BCOR
BCL6 EP300
BCL6 IRF4
BCL6 BCL6B
BCL6 PRKD3
BCL3 HDAC3
BCL3 HDAC6
BCL3 JUN
BCL3 COPS5
BCL3 CTNNB1
BCL3 GTF2A1
BCL3 NCOA1
BCL3 RUVBL2
BCL3 BARD1
BCL3 FYN
BCL3 GTF2B
BCL3 MAPK3
BCL3 NFKB1
BCL3 NFKB2
BCL3 N4BP2
BCL3 FOS
BCL3 RXRA
BCL3 RAB9A
BCL3 GSK3A
BCL3 KAT5
BCL3 GSK3B
BCL3 CREBBP
BCL2 BCL2L1
BCL2 BAG3
BCL2 SMN1
BCL2 PMAIP1
BCL2 HRK
BCL2 HRAS
BCL2 CYCS
BCL2 SF1
