gene bait_usage
B3KV54 1
B3KW44 2
B3KWQ7 2
B3KX63 1
B3SHH9 2
B4DE54 2
B4DE84 1
B4DHB6 2
B4DJ51 1
B4DLN1 2
B4DNA4 2
B4DP61 2
B4DR88 2
B4DUB1 2
B4DYC6 2
B5MC10 2
B5MC51 2
B7Z207 2
B7Z3H4 2
B7Z3K1 2
B7Z613 2
B7ZBD5 2
B7ZBJ6 2
B7ZLI8 2
B7ZLP7 1
B7ZLY0 2
B7ZMN2 1
B8A4K4 2
B8Q183 1
B9A025 2
B9A064 2
B9EK46 2
C0H5X0 2
C0H5X2 1
C1K0Y5 1
C3PTT6 2
C6GKH1 1
C9E8W1 1
C9J3G1 2
C9J6V4 2
C9JCN9 2
C9JE40 2
C9JG97 2
C9JJ79 2
C9JRZ8 2
C9JYL6 2
D2IYK1 1
D2IYK5 1
D3DR40 1
D3DR86 2
D3DTR7 1
D3DTS7 1
D3DU92 1
D3DUQ6 1
D3DWK9 2
D6R9G5 2
D6RA96 2
D6RAP2 2
D6RF84 2
D6RGH6 2
D6RGY6 2
D9YZU9 1
E2PSM9 1
E3W994 2
E5KN55 1
E5KS60 1
E5RFK5 2
E5RI47 2
E7CU85 2
E7EPC3 2
E7EPJ1 2
E7EPT8 2
E7EQL6 2
E7EQS8 1
E7ERP6 2
E7ET36 2
E9KL35 2
E9PB39 2
E9PDS3 2
E9PJI5 2
E9PJI6 2
E9PK12 2
E9PK14 2
E9PK97 2
E9PKR8 2
E9PMV2 2
E9PNY5 2
E9PPJ0 2
E9PQX1 1
E9PRZ2 2
E9PS44 2
E9PSE9 2
F1D8P7 2
F4ZW62 1
F5GX28 2
F5GYW9 2
F5H1C8 2
F5H5M1 2
F5H7Q8 2
G2XKQ0 2
G3V162 2
G3V1X1 2
G3V2R1 2
G4U4J3 2
G4XUV3 2
G5E9A7 1
G5E9H6 2
G5E9L9 2
G5E9M4 2
G5E9N2 2
H0YDU7 2
H0YE48 2
H0YHG0 1
H0YIS7 2
H0YKB7 2
H0YKC7 2
H3BR10 2
H3BTS1 2
H3BU77 2
H3BUJ7 1
H7C1K6 2
I3L0A0 2
I3L3G9 2
I3WAC9 1
I4ENP2 2
I6L957 2
I6L9A0 1
I6L9F6 2
I7GY12 1
J3JSM9 2
J3KN16 2
J3KNH0 2
J3KPF9 2
J3KQ12 2
J3KSN0 2
J3QSH9 2
K7EJ46 2
K7EM05 2
L7RT22 1
O00115 2
O00116 2
O00124 2
O00139 2
O00141 2
O00148 2
O00151 2
O00154 1
O00155 1
O00159 2
O00160 2
O00161 2
O00165 2
O00167 2
O00168 2
O00170 2
O00175 2
O00178 2
O00180 2
O00182 2
O00186 2
O00187 2
O00189 2
O00193 2
O00194 2
O00198 1
O00203 1
O00204 2
O00206 2
O00212 2
O00213 2
O00214 2
O00219 2
O00220 2
O00221 2
O00230 2
O00231 2
O00232 2
O00233 2
O00238 2
O00241 2
O00244 2
O00253 2
O00254 1
O00255 2
O00257 2
O00264 2
O00267 2
O00268 2
O00273 2
O00291 2
O00294 2
O00295 2
O00299 2
O00303 2
O00305 2
O00308 2
O00311 2
O00322 2
O00327 2
O00329 2
O00330 2
O00338 2
O00358 2
O00399 2
O00400 2
O00401 2
O00408 2
O00409 2
O00410 2
O00411 2
O00418 2
O00421 2
O00422 2
O00423 2
O00425 2
O00429 2
O00442 2
O00443 2
O00444 2
O00445 2
O00453 2
O00459 2
O00463 2
O00468 2
O00470 2
O00471 2
O00472 2
O00479 2
O00481 2
O00482 2
O00483 2
O00487 2
O00488 2
O00499 2
O00505 2
O00506 2
O00512 1
O00519 2
O00522 2
O00526 1
O00533 2
O00534 2
O00541 2
O00555 1
O00560 2
O00562 2
O00567 2
O00570 2
O00571 2
O00584 2
O00585 2
O00590 2
O00592 2
O00602 2
O00622 2
O00623 1
O00624 2
O00626 2
O00628 2
O00629 2
O00631 1
O00634 2
O00635 2
O00712 2
O00716 2
O00743 2
O00744 2
O00746 2
O00750 2
O00755 2
O00757 2
O00762 2
O00767 1
O14490 1
O14492 2
O14493 2
O14494 2
O14495 1
O14497 2
O14498 2
O14503 2
O14508 2
O14512 2
O14513 1
O14514 2
O14519 2
O14520 2
O14521 2
O14522 2
O14523 1
O14524 2
O14525 2
O14526 2
O14530 2
O14531 2
O14543 2
O14544 2
O14545 2
O14558 2
O14559 2
O14561 2
O14569 2
O14576 2
O14579 2
O14581 2
O14593 2
O14595 2
O14599 1
O14602 2
O14607 2
O14617 2
O14618 2
O14625 2
O14628 2
O14633 2
O14639 2
O14640 2
O14641 2
O14645 2
O14646 2
O14647 2
O14653 1
O14654 2
O14656 2
O14657 2
O14662 2
O14669 2
O14672 2
O14678 2
O14681 2
O14682 2
O14686 2
O14713 2
O14717 2
O14718 2
O14727 2
O14730 2
O14732 2
O14733 2
O14734 2
O14735 2
O14737 2
O14744 2
O14745 2
O14746 2
O14753 2
O14756 2
O14757 2
O14763 2
O14764 2
O14770 2
O14773 2
O14775 2
O14776 2
O14777 2
O14782 2
O14786 2
O14787 2
O14788 2
O14791 1
O14793 2
O14796 2
O14798 2
O14802 2
O14807 2
O14810 2
O14817 2
O14818 2
O14827 2
O14829 2
O14830 2
O14832 2
O14836 2
O14841 2
O14843 2
O14862 2
O14863 2
O14867 2
O14874 2
O14879 2
O14880 2
O14893 2
O14894 2
O14896 2
O14901 2
O14904 2
O14905 2
O14907 2
O14908 2
O14910 2
O14917 2
O14920 2
O14921 2
O14924 2
O14925 2
O14926 2
O14929 2
O14931 2
O14933 2
O14936 2
O14939 2
O14944 2
O14949 2
O14950 1
O14958 2
O14964 2
O14965 2
O14966 2
O14972 2
O14974 2
O14976 2
O14977 2
O14978 2
O14979 2
O14980 2
O14990 2
O15013 2
O15015 2
O15027 2
O15031 2
O15033 2
O15034 2
O15037 2
O15040 2
O15042 2
O15047 1
O15054 2
O15055 2
O15056 2
O15060 2
O15061 2
O15062 2
O15063 2
O15066 2
O15068 2
O15072 2
O15075 2
O15078 2
O15079 2
O15084 2
O15085 2
O15105 2
O15111 2
O15116 2
O15117 2
O15118 2
O15119 2
O15120 2
O15121 2
O15123 2
O15126 2
O15127 1
O15131 2
O15143 2
O15144 2
O15145 2
O15146 2
O15151 2
O15155 2
O15156 2
O15160 2
O15162 2
O15164 2
O15165 2
O15169 2
O15173 2
O15178 2
O15182 2
O15194 2
O15195 2
O15197 2
O15198 2
O15205 2
O15209 2
O15211 2
O15217 2
O15218 2
O15226 2
O15229 2
O15231 2
O15232 2
O15234 2
O15235 2
O15243 1
O15245 2
O15247 2
O15254 2
O15255 2
O15258 2
O15259 2
O15260 2
O15263 2
O15264 2
O15265 2
O15266 2
O15269 2
O15270 2
O15273 2
O15287 2
O15294 2
O15296 2
O15297 2
O15304 2
O15305 2
O15315 2
O15318 2
O15335 2
O15342 2
O15344 2
O15347 2
O15350 2
O15353 2
O15354 2
O15355 2
O15357 2
O15360 2
O15371 2
O15372 2
O15374 2
O15375 2
O15379 2
O15381 2
O15382 2
O15389 2
O15392 2
O15393 2
O15397 2
O15399 2
O15400 2
O15403 2
O15409 2
O15427 2
O15439 2
O15442 2
O15444 2
O15446 2
O15455 2
O15457 2
O15460 2
O15466 2
O15467 2
O15479 2
O15480 2
O15481 2
O15482 2
O15484 2
O15488 2
O15496 2
O15498 2
O15503 2
O15511 2
O15514 2
O15516 2
O15519 2
O15520 2
O15524 2
O15525 2
O15527 2
O15529 2
O15530 2
O15533 2
O15534 2
O15535 1
O15537 2
O15539 2
O15541 2
O15547 2
O15550 2
O15552 1
O15553 2
O15554 2
O43143 2
O43147 1
O43148 2
O43150 1
O43151 1
O43155 2
O43156 2
O43157 2
O43159 2
O43167 2
O43169 1
O43172 2
O43173 2
O43175 2
O43181 2
O43184 2
O43186 2
O43187 2
O43189 2
O43196 2
O43236 2
O43240 2
O43242 2
O43247 2
O43251 2
O432510 2
O43252 2
O43255 1
O43257 2
O43261 1
O43264 2
O43278 2
O43280 2
O43281 2
O43283 2
O43290 2
O43291 2
O43292 2
O43293 2
O43294 2
O43295 2
O43296 2
O43298 2
O43299 2
O43300 2
O43301 2
O43303 2
O43304 2
O43307 2
O43309 2
O43312 2
O43313 2
O43315 2
O43316 2
O43318 2
O43320 2
O43323 2
O43324 2
O43325 2
O43347 2
O43353 2
O43364 2
O43374 2
O43379 2
O43390 2
O43395 2
O43399 2
O43402 2
O43422 2
O43426 2
O43427 2
O43432 2
O43435 2
O43439 2
O43447 2
O43448 2
O43451 2
O43462 2
O43463 2
O43464 2
O43474 2
O43482 2
O43488 2
O43490 2
O43491 2
O43493 2
O43502 2
O43504 2
O43505 2
O43508 2
O43513 2
O43516 2
O43520 2
O43521 2
O435212 2
O43524 2
O43526 2
O43529 2
O43541 2
O43542 2
O43543 2
O43548 2
O43557 2
O43559 2
O43561 2
O43567 2
O43581 1
O43583 2
O43586 2
O43592 2
O43593 2
O43597 2
O43598 2
O43602 2
O43603 2
O43609 2
O43610 2
O43615 2
O43617 2
O43623 1
O43633 2
O43638 2
O43639 2
O43653 2
O43657 2
O43660 2
O43663 2
O43665 2
O43670 2
O43674 2
O43678 2
O43679 2
O43680 2
O43681 2
O43683 2
O43684 2
O43687 2
O43688 2
O43699 2
O43707 2
O43708 2
O43709 2
O43711 2
O43715 2
O43716 2
O43719 2
O43731 2
O43734 2
O43736 2
O43739 2
O43741 2
O43745 2
O43747 2
O43752 2
O43759 2
O43760 2
O43763 2
O43765 2
O43768 2
O43772 2
O43781 2
O43790 2
O43791 2
O43805 2
O43808 2
O43809 2
O43812 2
O43813 2
O43815 2
O43819 2
O43820 2
O43822 2
O43823 2
O43825 2
O43826 2
O43827 2
O43829 2
O43837 2
O43852 2
O43854 2
O43865 2
O43889 2
O43896 2
O43897 2
O43900 2
O43909 2
O43913 2
O43914 2
O43915 2
O43916 2
O43918 2
O43920 2
O43921 2
O43924 2
O43927 2
O43929 2
O43930 2
O43933 2
O43934 2
O60216 2
O60218 2
O60220 2
O60224 1
O60225 2
O60229 2
O60231 2
O60232 2
O60234 2
O60235 2
O60237 2
O60238 2
O60239 2
O60240 2
O60241 2
O60242 2
O60243 2
O60244 2
O60245 2
O60248 2
O60256 2
O60258 2
O60259 2
O60260 2
O60262 2
O60264 2
O60271 2
O60282 2
O60285 2
O60287 2
O60290 2
O60291 2
O60293 2
O60294 2
O60296 2
O60303 2
O60306 2
O60307 2
O60308 2
O60312 2
O60313 2
O60315 2
O60318 2
O60331 2
O60333 2
O60336 1
O60337 2
O60341 2
O60343 2
O60344 2
O60346 2
O60353 2
O60356 2
O60359 2
O60381 2
O60383 2
O60404 2
O60412 2
O60422 2
O60427 2
O60437 2
O60443 2
O60447 2
O60449 1
O60477 1
O60478 2
O60479 2
O60481 2
O60487 2
O60488 2
O60493 2
O60496 2
O60499 2
O60500 2
O60502 2
O60504 2
O60506 2
O60507 2
O60508 2
O60512 2
O60513 2
O60516 2
O60518 2
O60519 2
O60543 2
O60547 2
O60548 2
O60551 2
O60563 2
O60565 2
O60566 2
O60568 2
O60573 2
O60575 2
O60583 1
O60602 2
O60603 2
O60610 2
O60613 2
O60635 2
O60636 2
O60637 2
O60645 2
O60656 2
O60662 2
O60663 2
O60664 2
O60667 1
O60671 2
O60674 2
O60675 2
O60678 2
O60682 2
O60683 2
O60684 2
O60687 2
O60688 2
O60701 2
O60711 2
O60716 2
O60721 1
O60725 2
O60729 2
O60732 1
O60733 2
O60739 2
O60749 2
O60759 2
O60760 2
O60762 2
O60763 2
O60779 2
O60784 2
O60809 2
O60812 2
O60825 2
O60826 2
O60828 2
O60830 2
O60831 2
O60832 2
O60840 2
O60841 2
O60844 2
O60858 2
O60861 2
O60869 2
O60880 2
O60883 2
O60884 2
O60885 2
O60888 2
O60895 2
O60896 2
O60902 2
O60906 2
O60907 2
O60909 2
O60911 2
O60921 2
O60925 2
O60927 2
O60934 2
O60936 2
O60938 2
O60939 2
O60941 2
O60942 2
O75022 2
O75023 2
O75030 2
O75031 1
O75037 2
O75044 2
O75051 2
O75052 1
O75061 2
O75063 2
O75069 2
O75074 2
O75077 2
O75078 2
O75081 2
O75083 2
O75084 2
O75093 2
O75094 2
O75095 2
O75096 2
O75106 2
O75112 2
O75116 2
O75127 2
O75128 2
O75129 2
O75131 2
O75132 2
O75140 2
O751400 2
O75143 2
O75144 2
O75145 2
O75146 2
O75147 2
O75150 2
O75152 2
O75154 2
O75155 2
O75159 2
O75161 2
O75164 2
O75167 2
O75170 2
O75173 2
O75175 2
O75177 2
O75182 2
O75185 1
O75190 2
O75192 2
O75197 2
O75208 2
O75251 2
O75293 2
O75298 2
O75306 2
O75311 2
O75317 2
O75319 2
O75323 2
O75324 2
O75325 2
O75326 2
O75330 2
O75335 2
O75340 2
O75342 2
O75344 2
O75346 2
O75348 2
O75351 2
O75352 2
O75355 2
O75360 2
O75363 2
O75365 2
O75366 2
O75367 2
O75368 1
O75369 2
O75376 2
O75379 2
O75380 2
O75381 2
O75382 2
O75385 2
O75386 2
O75387 2
O75396 2
O75398 2
O75400 2
O75409 2
O75410 2
O75417 2
O75419 2
O75420 2
O75425 2
O75426 2
O75427 2
O75431 2
O75436 2
O75437 2
O75439 2
O75444 2
O75445 2
O75446 2
O75448 1
O75449 2
O75459 2
O75460 2
O75461 2
O75462 2
O75469 1
O75475 2
O75477 2
O75478 2
O75487 2
O75489 2
O75494 2
O75496 2
O75503 2
O75506 2
O75508 1
O75509 2
O75521 2
O75525 2
O75528 2
O75529 2
O75530 2
O75531 2
O75533 2
O75534 2
O75541 2
O75553 2
O75554 2
O75558 2
O75563 2
O75564 2
O75569 2
O75575 2
O75581 2
O75582 2
O75586 2
O75592 2
O75593 2
O75594 2
O75596 2
O75600 2
O75603 2
O75604 2
O75607 2
O75608 2
O75610 2
O75616 2
O75618 2
O75626 2
O75631 2
O75636 2
O75638 2
O75643 2
O75663 2
O75665 2
O75674 2
O75676 2
O75678 2
O75679 2
O75688 2
O75689 2
O75691 1
O75694 2
O75695 2
O75711 2
O75716 2
O75717 2
O75746 1
O75751 2
O75752 2
O75771 2
O75781 2
O75783 2
O75787 2
O75791 2
O75792 2
O75800 2
O75807 2
O75808 2
O75815 2
O75817 2
O75818 2
O75821 2
O75822 2
O75828 2
O75829 2
O75830 2
O75832 2
O75841 1
O75843 2
O75864 2
O75865 2
O75874 2
O75880 2
O75881 2
O75884 2
O75886 2
O75888 2
O75891 2
O75896 2
O75899 2
O75901 2
O75909 2
O75914 2
O75915 2
O75916 2
O75920 2
O75923 1
O75925 2
O75928 2
O75934 2
O75935 2
O75936 2
O75940 2
O75943 2
O75952 2
O75953 1
O75955 2
O75956 2
O75962 2
O75969 1
O75970 2
O75971 2
O75973 2
O75976 2
O76003 2
O76011 1
O76013 2
O76014 2
O76015 2
O76024 2
O76027 2
O76036 2
O76038 2
O76039 2
O76041 2
O76061 2
O76062 2
O76064 2
O76070 2
O76071 2
O76074 1
O76075 2
O76076 2
O76080 2
O76081 2
O76082 2
O76083 2
O76090 2
O76094 2
O76095 2
O76096 2
O76099 2
O77932 2
O94761 2
O94762 2
O94763 2
O94766 2
O94768 2
O94772 1
O94776 2
O94777 1
O94779 2
O94782 2
O94805 2
O94806 2
O94808 2
O94810 2
O94811 1
O94817 2
O94818 2
O94822 2
O94823 2
O94826 2
O94827 2
O94829 2
O94830 2
O94832 2
O94842 2
O94844 2
O94850 2
O94855 2
O94856 2
O94864 2
O94868 2
O94874 2
O94875 2
O948750 2
O94880 2
O94885 2
O94886 2
O94887 2
O94888 2
O94889 2
O94892 2
O94898 2
O94901 2
O94905 2
O94906 2
O94907 2
O94913 2
O94915 2
O94916 2
O94919 2
O94921 2
O94927 2
O94929 2
O94941 2
O94953 2
O94955 2
O94964 1
O94966 2
O94967 2
O94972 2
O94973 2
O94979 2
O94983 2
O94985 2
O94986 2
O94988 2
O94989 2
O94992 2
O95007 2
O95045 2
O95049 2
O95050 2
O95057 2
O95059 2
O95067 2
O95070 2
O95071 2
O95072 2
O95073 2
O95076 2
O95081 2
O95084 2
O95125 2
O95136 2
O95139 2
O95140 2
O95147 2
O95149 2
O95150 2
O95154 2
O95155 2
O95156 2
O95157 2
O95159 2
O95163 2
O95164 2
O95166 2
O95167 2
O95169 2
O95171 2
O95180 2
O95182 2
O95183 2
O95185 2
O95190 2
O95196 2
O95197 2
O95198 2
O95199 2
O95201 2
O95202 2
O95210 2
O95214 2
O95218 2
O95219 2
O95221 2
O95229 2
O95231 2
O95232 1
O95235 2
O95236 2
O95237 2
O95238 2
O95239 1
O95243 2
O95248 2
O95249 2
O95251 2
O95256 2
O95257 2
O95259 2
O95260 2
O95271 2
O95273 2
O95274 2
O95278 2
O95292 2
O95295 2
O95297 2
O95299 2
O95302 2
O95319 2
O95336 1
O95340 2
O95342 2
O95347 2
O95352 2
O95361 2
O95363 2
O95365 1
O95372 2
O95376 2
O95379 2
O95382 2
O95388 2
O95389 2
O95390 1
O95391 2
O95393 1
O95395 2
O95396 2
O95398 2
O95400 2
O95402 2
O95405 2
O95406 1
O95407 2
O95411 1
O95415 2
O95416 2
O95424 2
O95425 2
O95428 2
O95429 2
O95433 2
O95436 2
O95445 2
O95447 2
O95452 1
O95453 2
O95455 2
O95456 2
O95460 2
O95461 2
O95466 2
O95470 2
O95471 2
O95476 2
O95477 2
O95478 2
O95484 2
O95486 2
O95487 2
O95498 2
O95500 2
O95503 2
O95544 2
O95551 2
O95561 2
O95562 2
O95563 2
O95567 2
O95571 2
O95600 2
O95602 2
O95613 2
O95619 2
O95620 2
O95630 2
O95631 2
O95633 1
O95639 2
O95644 2
O95661 2
O95670 2
O95671 2
O95674 2
O95677 2
O95678 2
O95684 2
O95685 2
O95696 2
O95704 2
O95707 2
O95711 2
O95714 2
O95715 2
O95716 2
O95718 2
O95721 2
O95741 2
O95747 2
O95749 2
O95751 2
O95754 2
O95755 2
O95758 2
O95759 2
O95760 2
O95772 2
O95777 2
O95785 2
O95786 2
O95793 2
O95801 2
O95807 2
O95810 2
O95813 2
O95816 2
O95817 2
O95819 2
O95822 2
O95831 2
O95832 2
O95833 2
O95834 1
O95835 2
O95837 2
O95848 2
O95858 2
O95859 2
O95861 2
O95863 2
O95864 2
O95865 2
O95868 2
O95870 2
O95872 2
O95881 2
O95886 2
O95897 2
O95900 2
O95905 2
O95922 2
O95925 2
O95926 2
O95931 2
O95935 2
O95944 2
O95947 2
O95954 2
O95967 2
O95968 2
O95969 2
O95971 2
O95972 2
O95976 2
O95977 2
O95980 2
O95983 2
O95985 2
O95988 2
O95989 2
O95990 2
O95994 2
O95995 2
O95996 2
O95997 2
O95999 2
O96000 2
O96004 2
O96006 2
O96008 2
O96009 2
O96011 2
O96013 2
O96014 2
O96015 2
O96017 2
O96018 2
O96019 2
O96020 2
O96024 2
O96028 2
P00167 2
P00326 2
P00338 2
P00352 2
P00387 2
P00390 2
P00395 2
P00403 2
P00441 2
P00450 2
P00451 2
P00480 2
P00488 1
P00491 2
P00492 2
P00505 2
P00519 2
P00533 2
P00540 2
P00558 2
P00568 2
P00736 2
P00738 2
P00740 2
P00742 2
P00747 2
P00748 2
P00749 2
P00751 2
P00813 2
P00846 2
P00915 2
P00918 2
P00966 2
P00973 2
P01008 2
P01009 2
P01011 1
P01019 2
P01023 2
P01024 2
P01031 2
P01033 2
P01036 1
P01037 2
P01040 2
