node1 node2
Q05209 O14662
Q05209 "['P0DML3', 'P0DML2']"
Q05209 Q14289
Q05209 P62993
Q05209 P17612
Q05209 Q00887
Q06124 P10912
Q06124 P20138
Q06124 P40189
Q06124 Q14289
Q06124 P17181
Q06124 P42702
Q06124 O75553
Q06124 Q01362
Q06124 P30530
Q06124 Q03135
Q06124 P16284
Q06124 P46109
Q06124 P04629
Q06124 Q16620
Q06124 P48736
Q06124 P33151
Q06124 P04626
Q06124 P08069
Q06124 P29353
Q06124 P78324
Q06124 Q96PQ1
Q06124 Q99062
Q06124 Q96RL6
Q06124 Q92835
Q06124 O14543
Q06124 P10721
Q06124 P62993
Q06124 P32927
Q06124 Q9UQC2
Q06124 Q8WWW8
Q06124 O43559
Q06124 Q8WU20
Q06124 Q6GTX8
Q06124 P15260
Q06124 Q07960
Q06124 P32239
Q06124 Q8NHJ6
Q06124 P08581
Q06124 P16471
Q06124 P13688
Q06124 Q9UKJ1
Q06124 Q9UKJ0
Q06124 O60674
Q06124 P27986
Q06124 P23458
Q06124 P16410
Q06124 P24394
Q06124 O15111
Q06124 P29350
Q06124 P19235
Q06124 P19438
Q06124 P40238
Q06124 Q08345
Q06124 P22681
Q06124 P35590
Q06124 P06239
Q06124 P09619
Q06124 P16234
Q06124 Q9NWQ8
Q06124 P29317
Q06124 P07949
Q06124 O43597
Q06124 Q9Y6R4
Q06124 P35916
Q06124 P11274
Q06124 P17948
Q06124 Q14511
Q06124 Q02763
Q06124 P40763
Q06124 P42224
Q06124 O95297
Q06124 Q7Z6A9
Q06124 Q00839
Q06124 P27361
Q06124 Q9Y3P8
Q06124 P35968
Q06124 Q14764
Q06124 P12931
Q06124 P48357
Q06124 C6orf25
Q06124 Q8N109
Q06124 Q13480
Q06124 P30411
Q06124 Q07889
Q06124 O14654
Q06124 P35568
Q06124 Q9Y4H2
Q06124 P51692
Q06124 P42229
Q06124 Q86YW5
Q06124 Q96DU3
Q06124 Q13291
Q06124 Q05397
Q06124 P00533
Q06124 P06213
Q06124 P04040
Q06124 P19174
Q06124 P06241
Q06124 P49023
Q06124 P61073
Q06124 P26715
Q06124 P24723
Q06124 P17252
Q06124 P05771
Q06124 O43707
Q06124 P16581
Q06124 Q13224
Q06124 Q9Y286
Q99417 P21246
Q99417 O60383
Q99417 Q92667
Q99417 Q08945
Q99417 Q96FN4
Q99417 Q99829
Q99417 -
Q99417 Q96A23
Q99417 PTCHD2
Q99417 P23528
Q99417 Q8TBZ2
Q99417 C3orf15
Q99417 P01106
Q99417 Q7L5N1
Q15678 Q07157
Q15678 P35222
Q15678 P14923
Q15678 P12830
Q15678 P61981
Q15678 P26232
O43603 P22466
O43603 P50148
P47211 P22466
P46939 P35609
P46939 Q13424
P46939 P68133
P46939 P11532
P46939 Q13884
P46939 Q13474
P46939 Q15124
P46939 MARCH5
P46939 O60941
P46939 Q14118
P46939 Q9Y4J8
P46939 Q13425
Q9NX58 Q9UKY1
Q9NX58 Q05516
C8orf30A Q14181
C8orf30A O95445
C8orf30A P21246
C8orf30A Q9Y3C7
C8orf30A P27694
C8orf30A Q12789
C8orf30A Q9H3H1
C8orf30A C17orf61
C8orf30A Q5JY77
Q96GX8 Q08209
Q96GX8 Q13432
P15509 P32927
P15509 P08865
P15509 O15111
P15509 P04141
P15509 P10721
P15509 O14920
P15509 P27986
P15509 P07948
C16orf70 Q9P2E2
C16orf70 P54252
Q9BYC9 P47756
Q9BYC9 P24666
Q9BYC9 Q15811
Q9BYC9 Q92995
Q9BYC9 Q12929
Q9BYC9 Q13625
Q9UQC2 O75791
Q9UQC2 P46109
Q9UQC2 P16885
Q9UQC2 P20963
Q9UQC2 -
Q9UQC2 P27361
Q9UQC2 P28482
Q9UQC2 P31749
Q9UQC2 P27986
Q9UQC2 P07948
Q9UQC2 P12931
Q9UQC2 P29353
Q9UQC2 P31152
Q9UQC2 Q9Y6Q6
Q9UQC2 P29350
Q9UQC2 P19235
Q9UQC2 Q92835
Q9UQC2 P41212
Q9UQC2 P43405
Q9UQC2 P62993
Q9UQC2 O43561
Q9UQC2 P06239
Q8WWW8 P12931
Q8WWW8 O75791
Q8WWW8 P06241
Q8WWW8 P09603
Q8WWW8 P62993
Q8WWW8 P27986
Q8WWW8 P07948
Q13480 P09619
Q13480 O75791
Q13480 P46109
Q13480 Q9GZY6
Q13480 P00533
Q13480 P07949
Q13480 Q8WU20
Q13480 P16885
Q13480 P19174
Q13480 P46108
Q13480 Q99759
Q13480 -
Q13480 Q07021
Q13480 P48736
Q13480 P27361
Q13480 P28482
Q13480 P31152
Q13480 P29353
Q13480 P27986
Q13480 P19235
Q13480 Q92835
Q13480 Q07889
Q13480 Q04912
Q13480 P06213
Q13480 P08581
Q13480 P62993
Q5JVS0 Q9UGU5
Q5JVS0 Q9NS56
Q5JVS0 Q9UER7
Q5JVS0 Q12873
Q5JVS0 C10orf4
Q5JVS0 Q07021
Q5JVS0 GNB2L1
Q5JVS0 P05771
Q5JVS0 P17252
Q5JVS0 Q99873
Q5JVS0 Q05655
Q5JVS0 P05129
Q5JVS0 P09104
Q5JVS0 Q05513
Q5JVS0 Q04759
Q5JVS0 P63279
Q5JVS0 P04637
Q5JVS0 Q92993
Q5JVS0 P08670
Q5JVS0 O75807
Q5JVS0 Q9Y6X2
Q5JVS0 P67809
Q96MA1 Q9NZQ3
Q96MA1 P55345
Q96MA1 O60504
Q96MA1 -
Q96MA1 Q14005
Q96MA1 Q9GZT8
Q96MA1 RBM9
Q96MA1 P50552
Q96MA1 Q01844
Q96MA1 O00167
P47972 O95502
Q15818 O95502
Q15818 Q14257
Q9UN36 -
Q9UN36 Q9Y5B0
O75865 SSSCA1
O75865 O43617
O75865 O43281
O75865 "['Q9Y620', 'O95073']"
O75865 P49639
P20719 Q15672
P20719 O00470
P20719 Q12778
P20719 Q9Y261
Q86XS8 P36897
Q86XS8 P59998
Q86XS8 P22607
Q86XS8 Q99250
Q70E73 Q6XZF7
Q9UBS4 P21246
Q9UBS4 "['P0DMV9', 'P0DMV8']"
Q9UBS4 Q6EEV6
Q9UBS4 P41238
Q9UBS4 BAT3
Q9UBS4 Q8IWV7
P01920 P01730
P01920 P04233
P01920 P01906
P01920 P01308
Q8WVD3 Q96PU8
Q8WVD3 C6orf165
Q8WVD3 P57723
Q8WVD3 Q16594
Q8WU17 P40337
Q8WU17 Q92905
O43364 O00470
P54105 Q9Y2J2
P54105 P11171
P54105 P14678
P54105 P60709
P54105 O14744
P54105 Q14240
P49639 Q99750
P49639 Q9UKJ5
P49639 P15923
P49639 O60711
P49639 O15162
P49639 O95967
P49639 Q15654
P49639 Q9BQ66
Q9Y314 P29475
Q9Y314 P29474
O43638 Q93062
Q9P0T4 Q99750
Q9P0T4 Q15038
Q9P0T4 Q9BQ66
Q9P0T4 O15162
Q9P0T4 Q93062
Q9P0T4 P36406
Q9P0T4 P07910
Q9P0T4 Q9BRK4
P49336 P42772
P49336 Q92585
P49336 Q13503
P49336 Q71SY5
P49336 O95402
P49336 Q93074
P49336 P24928
P49336 P24863
P49336 Q96G25
P49336 Q9NWA0
P49336 P51946
Q7Z3E1 Q13315
Q7Z3E1 Q9H0D6
Q9UBY5 P04899
P23610 Q9BXR5
P23610 P42858
A5PKW4 O14775
A5PKW4 P23416
A5PKW4 HEXDC
A5PKW4 O60234
Q96RR4 "['P0DP24', 'P0DP23', 'P0DP25']"
Q8N5S9 Q8IU85
Q8N5S9 O00141
Q8N5S9 "['P0DP24', 'P0DP23', 'P0DP25']"
Q8N5S9 P31749
Q8N5S9 P61981
B0I1T2 O95425
O00160 Q01844
Q12965 P60709
O00159 Q9NYV6
O00159 Q9UIG0
Q9UBC5 P63261
O43916 P31947
Q6H3X3 P26718
Q6H3X3 Q9BZM6
Q8WUX9 Q15102
Q96FZ7 Q9H1A3
Q96FZ7 Q86VN1
Q96FZ7 P60002
Q96FZ7 Q9BY43
Q96FZ7 Q9H444
Q96FZ7 Q9BRG1
Q96FZ7 Q96H20
P11274 Q9Y4K4
P11274 P51451
P11274 P46109
P11274 P19447
P11274 P19174
P11274 P00519
P11274 P46108
P11274 P42684
P11274 Q12959
P11274 MLLT4
P11274 Q13432
P11274 P27348
P11274 P29350
P11274 Q04917
P11274 P20823
P11274 O60674
P11274 P31946
P11274 P61981
P11274 P62258
P11274 P12931
P11274 P29353
P11274 P07332
P11274 Q96ID5
P11274 P08631
P11274 P18031
P11274 P20936
P11274 P63104
P11274 P04637
P11274 O96018
P11274 P15498
P11274 Q13322
P11274 P35568
P11274 P31947
P11274 P62993
P31271 Q99687
P31271 O14770
P31271 O00470
Q5SQ64 P62993
Q5SQ64 Q14451
P31260 Q8IXJ6
P31260 P17947
P31260 O00470
P31260 Q12778
P31260 O75496
P31260 Q09472
P31260 P29350
P31260 Q92793
FAM188A P62917
HIST2H2AA3 P18754
HIST2H2AA3 P62256
Q9BXA6 P08238
Q9BXA6 "['P0DMV9', 'P0DMV8']"
Q9BXA6 P11142
P12931 P24723
P12931 P20138
P12931 P16671
P12931 O14920
P12931 P31749
P12931 Q14289
P12931 Q9Y6K9
P12931 Q92845
P12931 P98082
P12931 O75553
P12931 P51636
P12931 P30530
P12931 Q03135
P12931 P16284
P12931 MT-ND2
P12931 P78352
P12931 P14923
P12931 P09769
P12931 P10827
P12931 GNB2L1
P12931 Q9UGK3
P12931 P14921
P12931 Q9HBA0
P12931 P33151
P12931 Q9ULV8
P12931 P08069
P12931 P29353
P12931 P15941
P12931 P48023
P12931 P30419
P12931 P23634
P12931 P43405
P12931 Q13322
P12931 Q04912
P12931 Q15746
P12931 Q9Y5K6
P12931 O75469
P12931 P62993
P12931 Q15654
P12931 Q13177
P12931 Q9H204
P12931 P18545
P12931 Q9UI08
P12931 Q8N4X5
P12931 Q13077
P12931 Q13813
P12931 P01112
P12931 Q86WV1
P12931 Q8WU20
P12931 P35228
P12931 P07355
P12931 Q05193
P12931 Q969G3
P12931 P50570
P12931 P10721
P12931 Q07960
P12931 Q9UBY0
P12931 Q15642
P12931 PPP2R4
P12931 P07550
P12931 P13688
P12931 Q13009
P12931 P40198
P12931 P27986
P12931 Q12778
P12931 P51813
P12931 P78347
P12931 P29323
P12931 P25092
P12931 O94887
P12931 P41240
P12931 Q02156
P12931 Q9NR82
P12931 O15111
P12931 Q15464
P12931 GRLF1
P12931 Q14118
P12931 O60500
P12931 P17706
P12931 P18031
P12931 P56945
P12931 P29350
P12931 Q06418
P12931 Q92731
P12931 P03372
P12931 Q16832
P12931 Q03181
P12931 P22681
P12931 Q9ULH1
P12931 P10275
P12931 P04083
P12931 Q9Y2X7
P12931 P42679
P12931 P17600
P12931 P52799
P12931 P09619
P12931 P98172
P12931 P09327
P12931 P07949
P12931 Q8IZL8
P12931 Q8TD08
P12931 Q14247
P12931 Q9Y210
P12931 Q9Y3L3
P12931 O60716
P12931 P00519
P12931 P22460
P12931 P04049
P12931 P42226
P12931 P40763
P12931 P42224
P12931 O95297
P12931 P20936
P12931 P61978
P12931 P46527
P12931 P04439
P12931 P35968
P12931 Q9H5V8
P12931 P25963
P12931 P11831
P12931 P19793
P12931 Q9Y2W2
P12931 P08887
P12931 Q14721
P12931 P42768
P12931 O15492
P12931 Q96MU7
P12931 Q07954
P12931 P98161
P12931 Q9UN19
P12931 O43184
P12931 P51692
P12931 P42229
P12931 P13945
P12931 P17612
P12931 Q00535
P12931 Q9NZC7
P12931 P07900
P12931 P50607
P12931 Q5TCZ1
P12931 Q15139
P12931 P04626
P12931 Q05397
P12931 Q68EM7
P12931 P01889
P12931 P13987
P12931 P00533
P12931 P20823
P12931 P06213
P12931 P35222
P12931 P19174
P12931 Q13444
P12931 Q12929
P12931 Q8N5H7
P12931 Q8N556
P12931 Q6UB99
P12931 FYB
P12931 P78357
P12931 Q16825
P12931 P42681
P12931 O15357
P12931 P08034
P12931 Q6PIZ9
P12931 -
P12931 ADRBK1
P12931 P15036
P12931 Q04917
P12931 Q99704
P12931 P06401
P12931 P49023
P12931 Q8TEW6
P12931 P31946
P12931 O14746
P12931 P14136
P12931 P61981
P12931 P62258
P12931 P41743
P12931 Q13574
P12931 P05106
P12931 Q13114
P12931 Q12824
P12931 Q9Y4K3
P12931 O60496
P12931 P17252
P12931 P15529
P12931 Q05655
P12931 Q05513
P12931 P36575
P12931 Q9Y6Q6
P12931 P41231
P12931 P23743
P12931 P12814
P12931 Q8WUM4
P12931 Q13224
P12931 P23469
P12931 Q12879
P12931 P18433
P12931 O15530
P12931 P08581
Q6SA08 P36897
Q6SA08 Q9HAU4
Q6SA08 P16220
O76024 P56537
P11831 Q08945
P11831 P78527
P11831 P23511
P11831 Q8IZQ8
P11831 Q8TAU0
P11831 P28347
P11831 P15173
P11831 Q9Y618
P11831 P52952
P11831 P17676
P11831 Q15788
P11831 P15172
P11831 MKL1
P11831 MKL2
P11831 P49137
P11831 Q14192
P11831 Q13643
P11831 Q13642
P11831 Q5TD97
P11831 P29590
P11831 Q9ULZ3
P11831 Q04206
P11831 P78347
P11831 P28324
P11831 P15923
P11831 P55210
P11831 Q8NEF9
P11831 P48443
P11831 Q01543
P11831 P19793
P11831 Q9UQM7
P11831 P17096
P11831 Q9UMQ3
P11831 P16220
P11831 P43694
P11831 P68400
P11831 P43268
P11831 P55212
P11831 Q15418
P11831 Q9BPY8
P11831 P35269
P11831 P42574
P11831 O15294
P11831 Q14790
P11831 P55211
P11831 P19419
P11831 Q99801
P11831 Q9UNW1
P11831 P54821
P11831 P18850
P11831 Q92793
P11831 P52943
GALNTL2 P15941
P30626 P28676
P30626 Q13936
P30626 P20073
P30626 P49810
P30626 Q13137
P30626 Q92736
P30626 P04278
P30626 P50995
P30626 Q13698
P40145 P67775
P40145 "['P0DP24', 'P0DP23', 'P0DP25']"
O00214 P05556
O00214 Q13137
P17931 P15502
P17931 P48729
P17931 P55344
P17931 P57678
P17931 P12318
P17931 Q08380
P17931 O60494
P17931 Q9UMX1
P17931 Q99972
P17931 CYHR1
P17931 P08253
P17931 P19784
P17931 P68400
P05162 P68366
P05162 P01374
P09382 P05556
P09382 Q08380
P09382 P01112
P09382 P57678
P09382 P01730
P09382 P09564
P09382 P08575
P09382 P06729
P09382 P01732
P09382 Q8WXI7
P09382 P12018
Q05066 Q15599
Q05066 P10275
Q05066 O43345
P47929 O43570
P56470 O15145
P56470 P62070
P56470 Q9HCM3
P48645 Q9GZQ4
P48645 Q9HB89
Q53H80 Q15834
Q53H80 Q8TBB1
Q9BQI3 P07900
Q9BQI3 P05198
Q9BQI3 Q16543
Q9NZJ5 P11021
Q9NZJ5 Q16236
Q9NZJ5 Q13217
Q9NZJ5 O14920
Q9NZJ5 P07900
Q9NZJ5 P05198
P19525 P09619
P19525 P50579
P19525 O14920
P19525 "['P0DMV9', 'P0DMV8']"
P19525 P29597
P19525 Q15723
P19525 P05198
P19525 P40763
P19525 P42224
P19525 P58753
P19525 O43318
P19525 Q99683
P19525 P23458
P19525 O75569
P19525 P25963
P19525 O15111
P19525 P06748
P19525 P36873
P19525 Q9H875
P19525 P55210
P19525 Q96SI9
P19525 MAP3K7IP2
P19525 P04637
P19525 P42574
P19525 P62136
P19525 Q15185
P19525 Q14790
P19525 Q13217
P19525 Q15633
P19525 PRKRIR
P19525 P07900
P19525 Q15172
P19525 Q12906
P19525 P60953
Q13569 Q09472
Q13569 P11473
Q13569 P54727
Q13569 BAT1
Q13569 P03372
Q13569 P55854
Q13569 P61956
Q13569 P05412
Q13569 P19793
Q13569 P10827
Q13569 Q8TAD8
Q13569 P12757
Q13569 P63165
Q13569 Q8NC51
Q13569 P29590
Q13569 P43699
Q13569 Q92793
Q9P2K8 P36897
P33552 P06493
P33552 Q13432
P33552 Q9Y3Q8
P33552 P68104
HN1 P23246
HN1 -
P08949 O14773
P08949 P28336
O14944 P00533
O14944 Q15303
Q9Y6X6 P36873
Q9Y6X6 P62136
Q9ULH1 Q05397
Q9ULH1 P84077
Q9ULH1 P22681
Q9ULH1 Q8NFH8
Q9ULH1 Q14289
Q9ULH1 P49023
Q9ULH1 P08631
Q9ULH1 Q96B97
Q9ULH1 Q9UKS6
O43150 P62826
O43150 P84077
O43150 P62330
O43150 P84085
O43150 Q8NFH8
O43150 Q14289
O43150 P49023
O43150 O00499
O43150 Q96B97
O43150 Q9UKS6
Q9HD67 P68133
Q9HD67 P18084
Q9HD67 "['P0DP24', 'P0DP23', 'P0DP25']"
Q9HD67 P27482
Q9HD67 O15496
Q9HD67 P63167
Q01968 P61006
Q01968 P20339
Q01968 P62820
Q01968 P20340
Q01968 P62993
Q01968 Q8TBA6
Q01968 Q00610
Q01968 P61106
Q01968 P60953
Q03405 P05556
Q03405 Q07954
Q03405 P39900
Q03405 P68104
Q03405 Q12884
Q03405 P01042
Q03405 P06241
Q03405 P35080
Q03405 P00749
Q03405 P04004
Q03405 Q9NZR2
Q03405 Q15527
Q03405 O60687
Q03405 P23458
Q03405 P08631
Q03405 P29597
Q03405 P40189
LOR Q92817
LOR Q9UBC9
LOR P08670
KIAA1524 P01106
Q53EV4 P10747
O75352 P04278
P28300 Q86SQ9
P28300 P15502
P28300 HIST1H2BJ
P28300 HIST1H1B
O60830 O14925
Q99595 P54257
Q99595 O14925
Q02742 P05771
C14orf139 Q8WVZ9
C14orf139 Q13501
C14orf139 Q9Y383
C14orf135 P09467
C14orf133 Q9H267
P55199 P04637
P55199 P0C1Z6
P55199 Q00839
P55199 Q96JC9
P55199 Q96CJ1
P55199 P24928
P55199 Q96H20
P35900 C9orf16
P35900 Q13057
P35900 O60573
P35900 Q9NYB9
P35900 Q8IYI6
P35900 P51116
P35900 P08670
P35900 FAM164C
P35900 P19012
P35900 Q9Y2J4
P35900 O43663
P35900 Q15834
Q9NPA3 O15344
Q9NPA3 Q9UMX1
P37287 Q14442
P37287 Q9BRB3
P37287 O94777
P37287 Q3MUY2
Q92535 Q9BRB3
Q92535 Q9UKY1
Q92535 O94777
Q07326 Q5H8A4
Q07326 Q8TEQ8
Q16602 O75575
Q16602 O60894
Q16602 O60896
Q16602 O60895
Q16602 "['P01258', 'P06881']"
Q16602 P35318
Q14442 Q9BRB3
Q92643 P05187
Q92643 Q969N2
Q92643 O43292
Q9H3S5 Q8TBF5
P01833 P11912
P01833 Q9BXS5
P01833 P20337
P01833 P13501
Q9H0C8 Q13418
Q9H490 O43292
Q01995 P68133
Q01995 Q05655
Q86VP1 Q9Y3M8
Q86VP1 Q9Y4K3
Q86VP1 P21580
Q86VP1 Q07960
Q86VP1 Q13546
Q86VP1 Q9HA65
P50453 C1orf103
P50453 P68104
P50453 Q04724
P50453 Q7L5N1
P50453 P04406
P50453 P12956
P50453 O60383
P50453 Q13432
P50453 Q9UKY1
P50453 O75400
P50453 Q13011
P50453 Q14194
P50453 Q9GZT6
P50453 Q15047
P50453 P32456
P50453 Q9Y3C7
P50453 Q9Y4G2
P50453 Q96ID5
P50453 Q8IWV7
P50453 P49662
P50453 P04637
P50453 P10144
P50453 C7orf64
P50453 C14orf1
O14907 P35222
O14907 O94925
O14907 Q9BST9
O14907 Q9UI32
P05187 P80108
P05187 ALPPL2
Q8TCX5 Q969H4
Q8TCX5 Q9HAT0
Q8TCX5 Q13137
Q8TCX5 O95967
Q8TCX5 O94972
Q8TCX5 P19012
Q8TCX5 P61586
Q9BQ52 O95182
Q9BQ52 Q06587
Q9BQ52 "['P39880', 'Q13948']"
Q9BQ52 Q8NBJ4
Q9BQ52 Q9H1I8
Q9BQ52 Q13363
Q9BQ52 P56545
P78380 P34932
Q8IUC4 Q9HCE7
Q8IUC4 P62745
Q8IUC4 P61586
Q8IUC4 P36897
Q8IUC4 P05783
Q8IYB3 P35659
Q8IYB3 Q9UQ35
Q8IYB3 Q96SB4
Q8IYB3 P61981
Q8IYB3 P35637
Q9UQ35 P31946
Q9UQ35 P61981
Q15118 P08559
Q15118 P23443
Q15118 P27348
Q15118 P10515
Q15118 Q15119
Q15120 P08559
Q15120 P10515
Q15119 O00330
Q15119 P08559
Q15119 Q96JB3
Q15119 O00141
Q15119 P31749
Q15119 P10515
Q15119 P42858
Q15119 Q96AB3
Q15125 Q9BY08
Q16654 Q969Q1
Q16654 P08559
Q16654 P10515
Q9UIQ6 O95271
Q9UIQ6 Q9Y613
Q9UIQ6 P14672
Q9UIQ6 Q9H2K2
P09923 Q96G01
P61619 Q9Y6X1
Q9H9S3 P04114
P05186 Q12933
P05186 Q13114
P05186 Q99558
P35354 Q02818
P35354 BAT5
P35354 P04637
P35354 Q03135
P23219 Q02818
O15211 P26641
O15211 P01112
O15211 P61224
O15211 Q92993
O15211 Q13432
O15211 Q14194
O15211 MYST2
O15211 Q9GZT6
Q8WWK9 P61981
Q6FIF0 Q16512
Q6FIF0 Q12933
Q6FIF0 P49427
Q6FIF0 P50570
O76080 P54727
O76080 Q9Y4K3
O76080 Q15008
O76080 P21580
O76080 Q13546
O76080 Q9Y6K9
Q9H8U3 Q8NBJ4
Q8N1S5 C10orf35
P47813 O60841
P47813 Q99613
P47813 P05198
P47813 P55010
P47813 O94829
O14602 P55010
O14602 P54253
Q16620 P63167
Q16620 O43559
Q16620 P19174
Q16620 P08138
Q16620 P23560
Q16620 P98077
Q16620 P06241
Q16620 Q9P104
Q16620 P20783
Q16620 P34130
Q16620 P29353
Q16620 Q9Y4K3
Q16620 Q92529
Q16620 Q9ULH0
Q16620 O14492
Q16620 Q9NRF2
Q16620 O14908
Q16620 P18031
Q16620 Q13972
Q16620 Q13501
Q16620 P16333
Q16620 O43639
Q16620 P0CG47
Q16288 Q13501
Q16288 P20783
Q16288 NGFRAP1
Q16288 P29353
Q16288 P98077
Q16288 P05412
Q16288 Q9ULH0
Q16288 P27361
Q16288 P19174
Q16288 P28482
Q16288 P28223
Q16288 P08138
Q16288 Q9P104
Q16288 P63167
Q16288 P18031
Q16288 P51617
Q16288 Q13972
Q8N9N8 P42224
P30533 O15355
P30533 Q14181
P30533 Q9NZR2
P30533 Q07954
P30533 P98155
P30533 Q9NQC3
P30533 Q14114
P30533 P01130
P30533 P27361
P30533 P98164
P30533 P28482
P30533 Q99523
P30533 Q92673
Q5T5U3 Q14289
Q5T5U3 P84077
Q5T5U3 P61586
Q6ZUM4 Q96B97
Q9UNA1 Q16512
Q9UNA1 Q6P5Z2
Q9UNA1 Q05397
Q9UNA1 P06213
O00422 Q13547
O00422 P61247
O00422 P56282
O00422 Q9UMX1
O00422 Q96ST3
O00422 Q13422
O00422 O75528
O00422 Q9UGY1
O60447 Q9UKT4
Q52LW3 P43364
Q52LW3 P10114
P57082 FAM46A
P35638 Q16520
P35638 P53567
P35638 Q9BPX1
P35638 Q15744
P35638 P01100
P35638 O43791
P35638 P18847
P35638 C10orf119
P35638 P05412
P35638 P17535
P35638 Q16539
P35638 P61247
P35638 Q13492
P35638 Q96RU7
P35638 P18848
P35638 P17676
P35638 P68400
Q9NX09 C1orf103
Q9NX09 P34932
Q5HYJ3 Q9BQ66
O15226 P19838
O15226 Q00653
O15226 Q04206
O15226 Q04864
Q6ULP2 Q9UJY5
Q6ULP2 O43747
Q6ULP2 O75843
Q6ULP2 Q9UJY4
Q6ULP2 Q9NZ52
P18075 Q9Y6Q9
P18075 Q13705
P18075 Q04771
P18075 Q6X4U4
P18075 P17813
P18075 Q7Z4P5
P18075 Q6WN34
P18075 P36894
P18075 O00238
P18075 Q13873
P18075 P27037
P22004 Q9Y6Q9
P22004 Q6X4U4
P22004 P27037
P22004 Q6WN34
P22004 P36894
P22004 O00238
P22004 Q13873
P22004 Q8N8U9
P22003 P36894
P22003 P19883
P22003 Q6WN34
P12644 Q9H772
P12644 Q9UGK3
P12644 P34820
P12644 P36894
P12644 Q9BU40
P12644 P21810
P12644 Q6WN34
P12644 O95405
P12644 O00238
P12644 Q6X4U4
P12644 Q13873
P12644 Q8N8U9
P12644 Q92743
P12645 P01137
P12643 Q9H772
P12643 P01137
P12643 P61812
P12643 P50553
P12643 Q04771
P12643 Q6X4U4
P12643 P17813
P12643 Q13705
P12643 Q6WN34
P12643 P36894
P12643 O00238
P12643 P08493
P12643 Q13873
P12643 Q8N8U9
P12643 P02458
P12643 O60565
P12643 Q9H2X0
P13497 P35348
P13497 Q16787
P13497 Q9GZX9
P13497 P98160
P13497 P05997
P13497 P49750
P13497 P20908
P13497 P02452
P13497 Q13753
P13497 Q13751
P13497 Q9H2X0
Q01658 P20226
Q01658 Q16649
Q01658 Q9NRF9
Q01658 Q14919
Q9NVW2 P48742
Q9NVW2 P50458
Q9NVW2 Q9UBR4
Q9NVW2 O00151
Q9NVW2 P03372
Q9NVW2 P61371
Q9NVW2 P25791
Q9NVW2 P53667
Q9NVW2 O43679
Q9NVW2 Q86U70
Q9NVW2 Q96ST3
Q9BU76 Q9NVV9
Q9BU76 Q9H190
Q15554 P54132
Q15554 Q14191
Q15554 P12956
Q15554 Q9NYB0
Q15554 Q9BSI4
P54274 O95271
P54274 P04632
P54274 Q13315
P54274 Q9NUX5
P54274 Q9UKT5
P54274 Q99963
P54274 Q8TDM6
P54274 Q05516
P54274 Q9UKY1
P54274 -
P54274 O60934
P54274 Q9H2K2
P54274 Q15691
P54274 Q9NPQ8
P54274 Q14974
P54274 P54132
P54274 Q9BVJ6
P54274 Q9NSC2
P54274 P15531
P54274 P22392
P54274 Q9BSI4
P54274 P35080
P54274 Q9Y2X7
P54274 Q9UJW2
Q9Y375 P43364
O75901 P19021
Q8NHQ8 P55036
Q8NHQ8 Q96NE9
Q8NHQ8 P61981
Q9NS23 O00220
Q9NS23 P46821
Q9NS23 Q00987
Q9NS23 Q96BY2
Q9NS23 Q66K74
Q9NS23 P19438
Q9NS23 Q969H4
Q9NS23 P01112
Q9NS23 Q8WWW0
Q9NS23 P07437
Q9NS23 Q12834
Q9NS23 Q9UER7
Q9NS23 Q96B26
Q9NS23 Q66K89
Q9NS23 Q13043
Q9NS23 P45983
Q9NS23 Q8NFP7
Q9NS23 P23634
Q86YD1 Q13813
Q86YD1 Q13526
Q86YD1 O75069
Q86YD1 EPB49
P50749 P01112
P50749 P01116
Q8WWW0 P10114
Q8WWW0 Q9UMX0
Q8WWW0 P01112
Q8WWW0 P62070
Q8WWW0 P01111
Q8WWW0 P61224
Q8WWW0 O14807
Q8WWW0 P10301
Q8WWW0 Q13043
Q8WWW0 Q9NYB0
Q8WWW0 P11233
Q8WWW0 P01116
Q9H2L5 P09429
Q9GZU0 Q9NRX3
Q6ZMR5 Q13105
O14646 Q13547
O14646 Q08945
O14646 Q15424
O14646 SFRS3
O14646 H3F3A
O14646 HIST3H3
O14646 O75376
Q12873 P21673
Q12873 C1orf103
Q12873 Q92956
Q12873 P63165
Q12873 P61956
Q12873 O14776
Q12873 P16870
Q12873 Q9NS87
Q12873 Q9UGL9
Q12873 Q14247
Q12873 Q14790
Q12873 O00757
Q12873 P17542
Q12873 P33240
Q12873 Q13422
Q12873 Q13426
Q12873 Q9UKT9
Q12873 O15525
Q12873 Q13263
Q12873 C7orf36
Q12873 Q13227
Q12873 ATPIF1
Q12873 P47914
Q12873 Q92598
Q12873 O14503
Q12873 P02766
Q12873 Q9UKY1
Q12873 O75400
Q12873 SDCCAG3
Q12873 P22234
Q12873 P84101
Q12873 Q9Y6Y0
Q12873 Q9Y2X7
Q12873 P55212
Q12873 Q96AE4
Q12873 Q5UIP0
Q12873 Q06609
Q12873 P42025
Q12873 P21246
Q12873 P22061
Q12873 Q14974
Q12873 Q15424
Q12873 P49641
Q12873 P16220
Q12873 Q06323
Q12873 Q13123
Q12873 O43657
Q12873 Q8TBC4
Q12873 Q01826
Q12873 Q13332
Q12873 O43147
Q12873 Q9Y2P4
Q12873 Q6I9Y2
Q12873 P07196
Q12873 P63279
Q12873 O14530
Q12873 P04637
Q12873 P11766
